makespan time indicator criteria
6250 0.2108849 dist dist
6620 0.2309528 dist number
5860 0.264290799 number dist
6740 0.2777666 number number
7180 0.2419894 number dist
8230 0.3109263 number number
7200 0.292860601 dist dist
6480 0.233421599 number number
6570 0.2524296 number number
5780 0.209432999 dist dist
6760 0.322560701 dist number
5860 0.177746701 number dist
6800 0.3019589 dist dist
5660 0.2448725 number dist
6300 0.2633215 number number
6140 0.226730699 dist dist
7280 0.338672899 number dist
6980 0.324677701 dist dist
6960 0.318955499 number number
6050 0.3795866 dist dist
5650 0.322705701 dist number
6190 0.1955355 number number
6150 0.2377869 number number
7520 0.2778546 number number
6290 0.2084756 dist number
5430 0.245660601 dist number
6970 0.2765987 number number
5920 0.185082699 dist number
6200 0.2330612 number number
6460 0.306239601 number number
5930 0.251076 number number
7110 0.3156023 number number
6330 0.240657199 number number
5670 0.209672299 number number
6310 0.266181801 number dist
6560 0.3283762 number number
6750 0.329318701 number dist
6560 0.2695398 number number
6660 0.193969799 dist number
5750 0.1907366 number number
6300 0.2969539 dist dist
6810 0.2309935 number dist
6190 0.3097903 dist dist
6520 0.264307101 dist number
5880 0.260164699 dist number
7810 0.3307554 number dist
6280 0.329311 dist number
6550 0.205737199 dist number
6810 0.322196101 number dist
7010 0.250546299 number number
6200 0.1964646 dist number
7070 0.2724765 number dist
6660 0.364972601 dist dist
6050 0.2733004 dist number
7050 0.272020501 dist dist
5940 0.2773082 dist dist
6120 0.231172401 number dist
6150 0.1990248 number number
6080 0.231270799 number number
5550 0.231775 dist dist
5800 0.1886557 dist number
5950 0.2365708 dist number
6450 0.2932507 dist dist
6490 0.2202206 dist dist
5950 0.232953001 dist number
6450 0.2267718 number number
6640 0.279224299 dist number
7360 0.232473101 dist dist
6160 0.265539599 number dist
5950 0.271601399 dist number
6200 0.2852101 number dist
7070 0.270031899 number number
7600 0.3133745 number dist
6020 0.2284116 dist dist
6940 0.3180696 number number
6260 0.222071399 dist dist
6440 0.2030113 number dist
6700 0.267597601 number number
5750 0.2081327 dist number
5470 0.199520501 dist number
5570 0.2836664 dist dist
6830 0.2593739 number number
6500 0.216425699 number number
6320 0.224431499 dist dist
6510 0.270118499 dist dist
5660 0.255564199 dist dist
6320 0.243601801 number number
6160 0.286034001 dist number
6540 0.3058791 number number
6760 0.272036301 number number
6080 0.220094299 dist dist
6140 0.272460599 dist number
6670 0.2437685 number dist
6350 0.246905 dist dist
6360 0.2682961 number dist
5880 0.229740601 dist dist
6160 0.215923701 dist dist
6410 0.478738201 dist number
6660 0.385462701 number dist
6750 0.3014325 number dist
6030 0.2749896 number number
6110 0.197086999 number number
7140 0.321911501 number number
6010 0.193873001 number dist
6740 0.2852359 number number
9340 0.3457577 number dist
5520 0.203506399 dist number
5680 0.261499901 number number
6540 0.304595999 dist dist
6680 0.3603548 dist number
7000 0.387058999 number number
6490 0.309974999 dist number
6400 0.2476392 dist dist
6460 0.241985001 dist number
6380 0.256209401 number number
6510 0.222193701 number number
6350 0.275431701 number dist
6980 0.3004919 dist dist
6850 0.2362755 number number
6660 0.1910053 number dist
6040 0.1799361 dist number
7710 0.293002601 dist dist
6390 0.204097599 dist number
5390 0.229926 dist number
5530 0.234907201 number number
6980 0.4045827 number number
6820 0.3181185 number dist
5480 0.263020299 dist number
7360 0.316584999 dist number
6850 0.323573499 dist dist
6650 0.3180255 number dist
7050 0.254195501 dist number
7440 0.3073632 number dist
6080 0.2941801 number number
5900 0.3442565 dist dist
8650 0.440159 number number
6470 0.2681866 number dist
6160 0.225927401 number dist
6490 0.2838687 number dist
6420 0.181017 number number
5900 0.245471101 dist number
5780 0.2295414 dist dist
6950 0.269306899 number dist
5810 0.241096099 dist dist
6470 0.262356701 dist number
6390 0.263233899 dist number
6690 0.1998329 number dist
6020 0.2263678 dist dist
6160 0.293739001 dist dist
8020 0.3602267 number dist
6220 0.387173301 dist number
6890 0.343399999 number dist
6100 0.244981 number number
6510 0.249180101 dist dist
6730 0.2486615 number number
6120 0.284275901 dist number
6120 0.226243899 dist dist
6890 0.2535476 number number
6760 0.2031852 dist dist
7250 0.3465753 number dist
7500 0.281874401 number number
6680 0.246015099 number number
6370 0.282315101 dist dist
5990 0.234267801 number dist
5810 0.2309472 dist number
6150 0.2293171 dist dist
6110 0.1917198 dist dist
6230 0.207553299 number dist
5640 0.1971403 dist number
7500 0.3546936 number dist
8290 0.307322 number number
6100 0.2326924 number dist
6880 0.324688601 number dist
8030 0.3566935 number number
5940 0.257200199 number number
6680 0.242926001 number number
7000 0.2848616 dist number
5760 0.181941699 number number
6510 0.303272901 dist dist
7370 0.330355501 number number
6510 0.324820501 dist dist
6360 0.177831601 dist number
6470 0.3509122 dist number
6720 0.338772301 number number
6580 0.25904 dist dist
6230 0.231861 dist number
6150 0.2988493 dist number
5990 0.214378899 dist number
6350 0.2791682 number dist
6910 0.3102372 number dist
6320 0.235477701 dist number
6400 0.184050899 number number
6230 0.244120799 dist dist
6710 0.2415823 number dist
6010 0.2022207 number number
5410 0.272132099 dist number
5980 0.2069366 number dist
6240 0.2105532 dist number
7440 0.3141916 number number
5990 0.269524601 dist dist
5920 0.310823099 dist number
6890 0.2798556 number number
5910 0.220565 number dist
7440 0.3159152 number number
6700 0.2246316 number number
6100 0.2016618 number dist
6760 0.3314262 dist dist
6510 0.227458699 number dist
6690 0.3216275 dist dist
5680 0.353432801 dist number
6400 0.2476601 number dist
6170 0.2089672 dist number
6790 0.3492336 dist number
6050 0.258869501 dist dist
6760 0.269703401 dist number
5910 0.2513116 dist number
7710 0.2902235 number dist
7320 0.188733099 number number
5880 0.2723431 number number
5900 0.1905632 dist dist
6620 0.2027008 number number
8040 0.2791543 number number
7900 0.260233599 number dist
7420 0.2270799 number dist
6260 0.253094 dist number
6730 0.2483478 number number
6920 0.2124083 number number
7490 0.231834399 number number
5860 0.2233741 dist dist
7680 0.266720901 number dist
6960 0.2668558 dist number
6870 0.2820753 dist number
6120 0.186017999 number dist
6300 0.1749779 dist dist
6290 0.2316401 number number
7060 0.3229174 number number
7080 0.267118299 number dist
6190 0.2373565 dist dist
6100 0.247741901 number dist
6470 0.2815428 number number
6770 0.2910739 number dist
6600 0.2194015 number number
6280 0.1826341 number dist
6620 0.228010301 number dist
6630 0.2410037 dist dist
5430 0.14638 dist number
6720 0.235933499 number dist
6830 0.245306199 dist dist
5930 0.156222699 dist number
6590 0.2171542 number dist
6110 0.226703701 number number
6400 0.300462201 dist number
6370 0.183591499 dist dist
6350 0.171528899 number dist
6690 0.2571566 number dist
5810 0.1933004 number number
7140 0.205946201 number number
6340 0.2220037 dist dist
6470 0.2211396 dist dist
6380 0.213219899 dist number
6100 0.1806446 dist number
7580 0.249812601 dist number
6020 0.214916 number dist
6380 0.178684799 number number
6090 0.183748201 number number
6940 0.20746 number number
6030 0.195411299 dist dist
7030 0.2182532 number number
6030 0.217238799 dist number
7110 0.204858399 number number
7240 0.249213 dist number
6710 0.2137728 number number
6390 0.2417962 dist dist
6510 0.230854301 dist dist
6950 0.1952267 number number
7020 0.2193022 dist number
6060 0.1725342 dist number
7650 0.2548389 number number
6350 0.224662399 dist number
6220 0.178214199 dist dist
6980 0.2165043 dist number
5910 0.200593299 dist dist
6530 0.164568401 dist number
6820 0.247065 dist dist
7090 0.283441201 number dist
6840 0.2370948 dist number
6650 0.357306 dist number
6550 0.2556212 number dist
6230 0.265028401 dist dist
6060 0.344465801 dist number
6930 0.262911399 dist dist
7100 0.2455833 dist dist
6370 0.2085 dist dist
7120 0.259737799 number dist
6430 0.261469101 dist dist
6010 0.237939401 dist number
6380 0.323153399 dist number
7060 0.223174299 dist dist
5720 0.281876199 dist number
5910 0.153639999 number dist
7230 0.2920339 number number
6280 0.2512354 dist number
6420 0.2356826 number number
6500 0.2251869 dist number
6420 0.170694199 number number
7120 0.244507501 number dist
5950 0.184074901 dist number
6100 0.277431099 number number
7100 0.215479699 number dist
6450 0.215227201 number number
6680 0.290596801 dist number
5960 0.2071802 dist number
7080 0.2312103 number number
6750 0.2247822 dist number
6270 0.2545057 dist number
6010 0.1972041 dist number
6690 0.276223401 number dist
6350 0.2283176 number dist
7100 0.214270601 number dist
6020 0.171315801 number dist
6410 0.2184885 number number
6820 0.2339227 dist dist
6140 0.188419 dist number
6530 0.2056509 number number
6720 0.202924401 number number
6700 0.187218 dist number
6180 0.2197427 dist number
6720 0.331239501 dist number
6860 0.221275201 dist dist
6440 0.237514399 dist number
6640 0.1987918 number number
7280 0.241931899 dist dist
6700 0.2250015 number number
6830 0.195765001 number dist
6900 0.249320999 number number
6170 0.2178846 number dist
6610 0.2071966 dist number
7150 0.2383349 dist number
7310 0.246860801 number number
6140 0.262057699 dist dist
6840 0.239258799 number dist
6280 0.2028236 number dist
6100 0.254648299 dist dist
6340 0.265524099 dist number
7930 0.328989801 dist dist
6730 0.2172826 dist number
6060 0.2557707 dist dist
7190 0.224859301 number dist
6040 0.245874501 dist dist
5990 0.247997599 dist number
6000 0.2279025 dist number
7170 0.210897199 number dist
5960 0.1599615 number number
6610 0.222572501 number dist
6370 0.191157399 number number
6730 0.2487213 dist number
6660 0.215288601 number dist
7200 0.216313 number number
6710 0.199757501 number number
6230 0.215722501 dist number
7210 0.260645499 number dist
6120 0.2038139 number number
7040 0.296284701 dist dist
6980 0.235842699 number dist
6470 0.2014508 dist dist
5870 0.159215699 dist dist
6680 0.1853558 dist number
6560 0.184007801 dist number
6130 0.252724701 dist number
6530 0.222678699 number number
6290 0.1749438 dist dist
6630 0.252418099 dist number
6370 0.2211437 dist number
5650 0.216252499 dist dist
6590 0.1610696 dist number
5690 0.194196 dist number
6250 0.204810501 number number
6900 0.210922299 dist dist
6250 0.1579968 dist number
5420 0.1973782 dist dist
6660 0.247339101 dist dist
6080 0.1862803 number number
6510 0.2538911 number dist
7820 0.249999301 number number
5870 0.174622501 dist dist
6170 0.1923 number number
6070 0.232217999 dist number
5790 0.172285899 dist number
5670 0.1275678 dist dist
6390 0.339520101 dist number
5960 0.1573242 dist dist
7480 0.268818801 number number
5930 0.149591501 number dist
6110 0.184604699 number number
6900 0.188496799 dist dist
7000 0.2161896 number number
7050 0.2027642 number number
6140 0.2189415 dist number
6210 0.2126332 number number
5700 0.185911801 dist number
5980 0.157259901 number dist
6120 0.1318343 number dist
7200 0.2261339 number number
6610 0.1957536 number dist
7270 0.210614499 number dist
5690 0.1819426 dist dist
6510 0.2329203 dist dist
8080 0.214935999 number dist
6310 0.2464305 dist number
5990 0.155117701 number number
6310 0.2565168 number dist
6350 0.1644688 number number
5520 0.1539148 dist dist
6600 0.1977269 number dist
6710 0.264871899 number number
5930 0.183332201 number dist
6630 0.194849699 number number
7150 0.2375812 dist dist
7620 0.265537 number dist
8230 0.3011691 number dist
7000 0.2944202 dist number
6240 0.229027799 dist dist
6850 0.20747 dist dist
6060 0.165904301 number number
7080 0.3045959 dist dist
6270 0.2153554 dist dist
7340 0.225315499 dist dist
6070 0.276050701 dist number
7670 0.273669099 number number
6120 0.1857069 number number
6340 0.232352699 number dist
5770 0.172545699 number dist
6820 0.200595601 number dist
6990 0.2943996 number dist
6060 0.1848029 number number
5670 0.191553201 dist dist
5990 0.1959635 dist number
6200 0.1764522 number dist
6100 0.1853416 dist dist
6280 0.1024791 dist dist
6340 0.1810943 dist dist
7640 0.236352399 number number
6110 0.20725 number dist
7040 0.2476693 number number
6040 0.167849401 dist number
5940 0.2018593 number number
5920 0.230187699 dist dist
7870 0.269800201 dist dist
5930 0.2048458 number dist
8490 0.2758498 number number
6280 0.194661499 number dist
6490 0.277956501 dist number
6610 0.2657778 dist dist
6210 0.252336001 dist dist
6380 0.256342799 dist number
6020 0.211860201 dist dist
6720 0.241214201 number number
7100 0.2215801 dist dist
6220 0.210790901 number dist
5830 0.226495401 dist dist
6320 0.1910349 number number
6090 0.225133699 dist number
5830 0.1826294 dist dist
6560 0.2706133 dist number
6030 0.2570843 dist dist
6760 0.2522906 dist number
5490 0.2016125 dist dist
6200 0.2514865 dist dist
7260 0.276269699 number dist
6790 0.1947496 dist dist
6220 0.1661673 dist number
6700 0.2360035 number dist
6720 0.2415002 number number
6480 0.2453243 number number
7090 0.222105899 number dist
7350 0.282181801 dist dist
6730 0.186699501 number number
6350 0.2195572 dist number
5580 0.1889828 dist dist
6940 0.224256899 number dist
7060 0.302137 dist dist
6190 0.1754882 number dist
7550 0.2519761 number number
7240 0.249037401 number number
6080 0.166969601 number dist
6620 0.2434929 number dist
6570 0.1708481 dist dist
6050 0.2080877 dist number
6260 0.1661548 dist dist
7060 0.2083264 number dist
6050 0.206918101 dist dist
6650 0.189940701 number number
6410 0.176677101 number dist
6060 0.255962099 dist dist
6420 0.202346799 number number
6950 0.280179899 number number
5580 0.143069101 number dist
6510 0.3143588 dist number
6230 0.2043609 number number
5990 0.224326801 number number
6040 0.2444775 dist dist
6180 0.1988095 dist dist
6140 0.423592401 dist dist
6210 0.237759199 dist number
6110 0.226915099 number number
6820 0.327903801 dist dist
6190 0.232144299 dist number
6810 0.2087792 number dist
6110 0.1742175 dist number
6630 0.2116084 dist number
6630 0.1883937 number number
7150 0.258174201 number dist
5940 0.193866699 dist dist
6180 0.198974 dist dist
6970 0.226904401 number dist
5260 0.134235901 dist number
6640 0.2605997 dist dist
7090 0.225427999 number dist
6840 0.181094599 number dist
7460 0.296588801 number number
7200 0.220974601 number number
6210 0.169975 number number
5600 0.1907565 dist number
6400 0.2283101 dist number
6030 0.229148499 dist number
6670 0.242661701 number number
6950 0.215934001 dist dist
5540 0.162133701 dist number
7310 0.209218801 number number
6630 0.2396648 dist dist
6460 0.255052999 number number
7290 0.2644818 number number
6730 0.2337829 dist number
6990 0.2698371 number number
6400 0.2207702 number dist
7090 0.200339 number number
6570 0.181241501 number number
6030 0.1875963 number number
5860 0.192837001 dist dist
6380 0.1563809 dist number
6500 0.203026701 number number
6690 0.256520301 number dist
7140 0.2636648 number dist
6590 0.190202399 number number
7020 0.243407401 number dist
6980 0.328656399 dist dist
6990 0.344344799 dist number
6320 0.2878123 number dist
5620 0.234400701 dist number
6830 0.201040299 number number
6600 0.245547299 dist dist
6500 0.199573301 dist number
7320 0.2645244 number dist
6340 0.3108429 dist dist
6170 0.2456487 dist dist
7160 0.249052901 number dist
5990 0.297208901 dist dist
6200 0.227089401 dist dist
8730 0.3079717 number dist
6320 0.2852433 dist number
5950 0.146162299 dist dist
6360 0.210688001 number dist
6080 0.205281599 number dist
7070 0.197262001 number dist
6250 0.240428499 dist number
6310 0.217442801 number dist
6600 0.204262199 number dist
6630 0.2832841 dist dist
6720 0.209528099 number number
6620 0.2844948 number number
6630 0.2539474 dist dist
7120 0.2625739 dist number
6080 0.2599966 dist dist
6730 0.1912696 number number
7010 0.296704599 dist dist
5960 0.2111857 number dist
6630 0.241919401 dist dist
7660 0.296632701 number number
6020 0.236035999 dist number
6610 0.256304001 number dist
6540 0.252825901 dist dist
6690 0.193793501 dist dist
5800 0.254733699 dist dist
6400 0.256504901 number dist
6260 0.2429378 dist number
7370 0.2537598 number number
7480 0.277023701 dist dist
6520 0.247347299 number dist
6630 0.247914 number dist
6050 0.1640804 number dist
5820 0.234499101 dist dist
6790 0.2543368 number dist
6980 0.275068901 number number
5950 0.1788377 number dist
7180 0.227156099 number dist
6240 0.1567956 dist number
5620 0.192686899 dist number
6340 0.115257999 number dist
6140 0.2119177 dist dist
6360 0.244387801 number dist
5670 0.213572499 dist dist
6250 0.164464401 number dist
5830 0.175028 number number
6410 0.202169801 number number
6390 0.161513501 number number
6360 0.205415401 dist number
8000 0.245823201 number number
7050 0.280816299 dist dist
6230 0.185586 number dist
6710 0.212341401 number number
6100 0.2117317 number dist
6510 0.161872699 dist dist
6670 0.251962601 number number
7460 0.2714048 number dist
5820 0.2830582 dist number
6780 0.216324601 number dist
6880 0.2564985 number dist
5790 0.223479499 dist number
7460 0.2918316 number number
5890 0.2020554 number dist
5700 0.1991049 dist number
6290 0.2185638 number number
6770 0.2130082 dist dist
6200 0.2241109 dist dist
6570 0.2510921 number number
5610 0.164905301 dist number
6300 0.233677499 number number
6030 0.195377 number dist
6350 0.2135552 number number
6310 0.2496962 dist number
6830 0.285891101 number number
6640 0.2242021 dist number
6400 0.2200868 dist number
6650 0.2595561 number number
5680 0.188440699 dist number
5940 0.178712401 number dist
6540 0.243709201 number number
7650 0.268151999 number dist
6230 0.2084879 dist number
5910 0.207598999 dist dist
6400 0.2142051 dist number
5900 0.134475899 number dist
7890 0.201572199 number dist
8060 0.317367101 number dist
6700 0.4201123 dist dist
6410 0.1906774 number number
7160 0.252168299 number dist
6240 0.153650101 dist dist
7170 0.1997739 number number
9090 0.444973801 number dist
6110 0.286767201 dist dist
5570 0.264742699 dist number
5830 0.2457488 dist dist
5610 0.214300601 number number
6330 0.2591677 dist number
7010 0.326656 dist number
5780 0.2166684 dist number
6110 0.1772558 dist number
6560 0.175452901 number dist
6640 0.283568699 number number
6460 0.276421 number number
7080 0.261708899 number number
6830 0.2459416 number dist
7230 0.267497101 dist dist
6180 0.237166799 number dist
6580 0.331943599 dist number
6100 0.163337999 dist number
6920 0.3387229 number number
5830 0.1228059 dist dist
6250 0.319942399 dist dist
6600 0.2203972 dist number
6640 0.289934099 number dist
7170 0.3053277 number dist
6680 0.244826101 dist dist
6620 0.2614602 dist dist
6550 0.2591784 number dist
5690 0.1326589 number number
6880 0.175637299 number dist
6500 0.1769224 number number
6180 0.1285022 number number
6050 0.210150701 number number
6170 0.238897101 dist number
7030 0.288175799 number dist
6330 0.153075 dist number
6180 0.225046701 dist dist
5880 0.1825854 number number
5880 0.1635884 dist number
5990 0.209347601 dist number
6250 0.3543207 dist number
6540 0.343375799 dist number
7220 0.270082499 number number
6650 0.1947633 number number
6140 0.169233201 number number
6760 0.2901619 dist dist
6080 0.2072144 dist number
6380 0.212918699 dist dist
6750 0.2844958 number dist
6600 0.2420653 number dist
5880 0.1749994 number number
6990 0.2925239 number number
6730 0.190822199 number number
6060 0.174553799 number dist
6000 0.196876599 number number
6450 0.245338001 dist dist
5890 0.2363541 number number
6650 0.3289311 number number
6710 0.250601899 number dist
7010 0.2522692 number number
6310 0.215074299 number number
6830 0.2797399 number dist
6640 0.227378 dist number
6970 0.254990401 number number
6070 0.206248899 dist number
6520 0.221464899 number number
5860 0.1634601 dist number
6230 0.353439399 dist number
6270 0.255622501 dist dist
6470 0.236942901 number dist
6070 0.273130599 dist number
6680 0.1916307 number dist
7470 0.238190001 number number
6580 0.194878201 number number
6000 0.1720179 number number
5610 0.2162369 dist number
6820 0.3074981 number dist
6670 0.269305901 dist dist
6210 0.224667801 dist number
7330 0.2380986 number dist
7480 0.2575177 number number
6420 0.226506601 dist dist
6280 0.215444701 number dist
5750 0.193599199 dist number
7120 0.246485299 dist number
6890 0.2282749 number number
5930 0.178957399 number number
6310 0.2228305 dist dist
5500 0.1963932 dist dist
5550 0.200841199 dist dist
6800 0.2257685 dist number
5880 0.178646301 dist dist
7310 0.263710299 number number
6660 0.2306756 number dist
6170 0.2038785 dist number
6200 0.2198546 number dist
7920 0.2685757 number dist
7470 0.260365 number number
6270 0.2147947 number number
6830 0.1681921 dist dist
6100 0.209272501 dist dist
6800 0.313944199 dist dist
6320 0.196084001 number number
7880 0.2305319 number number
6710 0.1737355 dist dist
7050 0.2668655 number dist
6290 0.2107249 dist number
5890 0.1585674 dist dist
7730 0.248522299 number number
6010 0.225960899 dist number
6020 0.214682301 dist dist
8050 0.291158901 number number
6290 0.1980837 dist number
6750 0.203496299 number dist
6490 0.188668099 dist dist
6950 0.2096328 dist number
6570 0.1888148 number number
6070 0.1999302 dist dist
6870 0.2435371 dist dist
7290 0.2317244 number dist
7130 0.227800101 number number
6650 0.2230328 dist number
5990 0.150847801 number dist
6730 0.224505901 dist number
7490 0.2677572 number dist
7200 0.2419037 number dist
6740 0.3045986 number dist
6530 0.233491099 number number
6890 0.22275 number dist
6680 0.271739901 dist dist
6620 0.224275199 dist number
6450 0.182971199 dist number
7100 0.224965001 number number
7280 0.262854599 number number
6230 0.2415515 number dist
6100 0.2751151 number dist
5910 0.216828401 dist dist
6620 0.311011999 number dist
6220 0.1893591 dist dist
6900 0.254700901 number dist
6920 0.225826201 number number
6440 0.1811509 dist dist
6570 0.249159399 number dist
6370 0.2914139 dist number
6830 0.271034 number number
6170 0.2726787 number number
6230 0.2734864 dist dist
6040 0.291504799 dist number
6350 0.1949443 number number
6460 0.169468899 dist number
7020 0.251128501 number number
7210 0.285453601 number number
7540 0.263653001 number dist
5960 0.174684699 number number
6530 0.289820801 dist dist
6020 0.308419801 dist number
7910 0.289248399 number number
6820 0.258131099 number number
7570 0.2702728 number number
5690 0.187781901 dist dist
5440 0.222979399 dist dist
5870 0.249421499 dist dist
6710 0.2440835 number dist
7320 0.251948101 number dist
7280 0.2210412 number dist
6330 0.2242834 number number
6660 0.215666301 dist dist
6320 0.202928801 number dist
7250 0.253306701 number dist
6620 0.243718801 dist number
7240 0.281814901 number number
6320 0.2135421 number number
5510 0.179909 dist number
6930 0.2838808 number number
6420 0.124837301 dist number
6640 0.2039067 number dist
6210 0.2247603 number number
6820 0.292317099 dist number
6410 0.215236699 dist number
5850 0.2229368 number number
6030 0.1770388 number dist
7610 0.2585371 number dist
5730 0.2253938 dist dist
5960 0.1616797 number dist
6480 0.223256199 number dist
6040 0.15392 dist dist
8370 0.3294925 number number
6380 0.286443501 dist dist
6480 0.197916599 dist dist
6730 0.239698 number dist
6040 0.237159501 dist number
6850 0.294678699 dist number
5440 0.1544156 dist number
6710 0.2520097 dist number
5880 0.1884057 dist dist
6830 0.2390582 number number
6210 0.227378299 dist number
6780 0.1890263 dist number
6320 0.1832768 dist dist
6630 0.205877899 dist dist
6220 0.148541499 number dist
6780 0.2651014 number number
6560 0.1974451 number dist
7150 0.2035333 number number
6600 0.200554901 dist number
6120 0.2986409 dist number
7370 0.277917501 number dist
6540 0.2672185 number number
7990 0.264014499 number number
6060 0.152910101 dist dist
6610 0.3454169 dist number
7600 0.341848099 number dist
6940 0.2356699 number dist
6150 0.2440084 dist dist
7300 0.180215501 dist dist
5980 0.0858117 dist number
6100 0.1314898 dist number
7290 0.253668701 number number
6470 0.227201101 number dist
5890 0.1804092 number dist
6190 0.2060314 dist number
6030 0.2033253 number number
6540 0.3205718 dist number
7200 0.2415596 number number
6370 0.220651899 number dist
7160 0.256439799 number number
6060 0.182998599 number number
6510 0.208772299 number number
6830 0.2065372 dist number
6080 0.19833 dist number
6560 0.2193396 dist dist
5790 0.160353101 dist number
8130 0.2673374 number dist
7300 0.2691396 number dist
6120 0.230100501 dist dist
6040 0.236809399 dist number
7170 0.243574299 number dist
7050 0.194681901 number number
5810 0.1855029 dist dist
7360 0.2577329 dist number
6290 0.180122701 dist number
6300 0.241683099 dist dist
6480 0.222072101 number dist
7410 0.2529427 dist number
6950 0.192080399 number number
7820 0.2923631 number number
6050 0.171672 dist dist
7420 0.2054868 number dist
6460 0.218131101 number dist
