makespan time indicator criteria
9540 0.014828999 dist dist
9120 0.0122426 dist dist
9360 0.013148101 dist number
8560 0.023361301 dist number
9420 0.021188301 number number
8920 0.009588201 number number
9400 0.0075211 number dist
10120 0.0084309 number number
9480 0.011407 number dist
9500 0.012155 number number
9120 0.0080257 dist dist
8900 0.011303801 dist number
9700 0.0091714 number number
9520 0.0154088 dist dist
9900 0.0126723 number number
9380 0.0084345 number number
9440 0.0112576 number dist
8160 0.006618001 number dist
9480 0.008566301 number number
9480 0.0078266 dist number
9720 0.0133946 number dist
9040 0.007495299 dist number
9240 0.0151247 dist dist
8940 0.009717501 dist dist
9620 0.019425999 number dist
8820 0.0078429 dist dist
9620 0.0081592 number dist
9400 0.0343094 number dist
9300 0.0099815 dist dist
9160 0.008620499 dist dist
9300 0.0110366 number dist
8620 0.0082884 number dist
9440 0.011598099 dist number
9400 0.024358199 dist dist
9480 0.0185037 number dist
8900 0.007816201 number dist
9020 0.0085481 dist number
9580 0.008847 number number
9260 0.009906201 dist dist
9020 0.008010499 dist number
9860 0.0103914 dist dist
9000 0.0185345 dist number
9020 0.0083423 number dist
9420 0.0087168 number dist
9360 0.0111278 number number
9220 0.013850099 number number
9860 0.0205856 dist dist
9580 0.0141413 dist number
9580 0.009647 number number
9620 0.0096966 number number
9560 0.015820599 number number
9280 0.008136501 dist number
9400 0.0081861 number dist
9080 0.0127548 dist number
8860 0.007593399 dist dist
9840 0.0207654 number dist
9640 0.0099813 number dist
9600 0.031451799 dist dist
8820 0.011095501 dist dist
9380 0.0074827 number dist
9100 0.017147301 number number
9180 0.0088307 dist dist
9540 0.011339301 number dist
9160 0.0079492 number number
8460 0.0095913 number number
9240 0.007360301 number dist
9320 0.0098241 number number
9540 0.015739999 dist number
8520 0.007988401 number number
9720 0.032634401 dist dist
9340 0.008608599 dist number
9400 0.011857301 dist number
9960 0.011308799 dist number
10080 0.014926901 dist number
9380 0.013279101 number number
9920 0.012296 dist dist
9200 0.008039099 dist number
9140 0.0076552 number dist
9360 0.009252399 number dist
9580 0.013864599 number number
9260 0.017674299 number dist
9160 0.012760001 dist number
9740 0.025334399 number dist
9520 0.007809601 dist number
9580 0.009122999 dist dist
9200 0.007840999 number dist
9120 0.007736 number number
9460 0.0107565 number number
9160 0.0204647 dist number
8920 0.010385901 number dist
10040 0.0316544 dist number
9860 0.0148441 number number
9720 0.007728501 dist dist
8880 0.008726399 number dist
9400 0.007899501 dist dist
9860 0.009226499 number dist
9500 0.020742699 dist dist
9940 0.007154699 dist number
9780 0.018363601 number number
9540 0.0109114 dist dist
8540 0.011223499 dist number
9600 0.0100528 number dist
9920 0.030909701 dist dist
9680 0.0164462 dist dist
9140 0.0098726 number number
9780 0.013001701 number dist
9860 0.017103299 number number
10280 0.011826399 number dist
9680 0.0130848 number number
9380 0.0139893 number number
9340 0.010789301 dist dist
10160 0.0080744 dist dist
8780 0.009719599 number dist
9920 0.0119798 number number
10060 0.0161549 number dist
8540 0.0075229 number dist
9560 0.022346201 dist number
8900 0.008953101 number dist
8760 0.0072971 number number
9660 0.0082292 dist dist
9080 0.0078707 number number
8760 0.0110261 dist dist
9520 0.007507199 number number
10000 0.0162612 number number
9560 0.009983399 dist dist
9600 0.007698699 number dist
9160 0.0095082 number number
9940 0.014658199 number dist
9540 0.0126731 number number
8980 0.007713001 dist dist
9960 0.008780701 number number
9380 0.012234699 number number
8900 0.0071538 number number
9480 0.016278201 dist number
8860 0.0092197 dist dist
8880 0.0125412 dist number
9780 0.0174397 number dist
8740 0.0110859 dist dist
9200 0.007261001 number number
9620 0.0178391 number dist
8920 0.0081132 dist dist
10500 0.025808699 dist number
8780 0.007714999 dist dist
9460 0.008471899 number dist
9220 0.008225 number dist
9440 0.0130503 number dist
8880 0.0138212 dist number
8820 0.0129886 number number
9080 0.0086699 number dist
9980 0.0105411 number dist
9740 0.0165243 dist number
9540 0.011968799 dist number
9440 0.0075703 number dist
8640 0.0071035 number dist
9620 0.0125966 dist number
10200 0.0152729 dist number
9620 0.013089299 number dist
9340 0.0282342 dist dist
9160 0.0088841 dist dist
9140 0.0131623 dist dist
9740 0.018159799 dist dist
9340 0.0076184 number number
9440 0.008786 dist number
9280 0.007042799 dist number
8880 0.010572399 dist dist
9400 0.0113694 number number
9840 0.0071687 number dist
9160 0.0120857 number dist
9820 0.0564142 dist number
9940 0.016438401 number dist
10020 0.0132354 number dist
9640 0.013408399 number number
9960 0.0327789 dist number
9100 0.0130614 dist dist
9460 0.0268125 dist dist
9760 0.010529299 number dist
8940 0.0076772 dist number
9620 0.013511 number dist
8940 0.0097264 dist dist
10000 0.0132434 number dist
9040 0.014958001 number number
9500 0.029706399 dist dist
9600 0.0114662 dist dist
9780 0.008339201 number number
9320 0.010700899 dist number
9600 0.0073493 number number
8780 0.009344699 dist number
9100 0.026777601 dist dist
9680 0.009815301 dist dist
9200 0.0070654 number dist
9080 0.009976399 number number
8460 0.0074954 number dist
9280 0.0146265 dist number
9940 0.013918299 dist number
8840 0.011718099 dist number
9060 0.011112999 dist dist
9480 0.015176 number dist
10260 0.0097649 dist number
9180 0.007195499 number number
9520 0.0148519 dist dist
9520 0.0083282 dist dist
9720 0.017998801 number dist
9260 0.0095211 dist number
9620 0.0078924 dist dist
9020 0.007398699 dist dist
9140 0.0075834 dist number
9140 0.010979901 number number
9680 0.0153405 number dist
9140 0.0089401 dist dist
9400 0.008355899 dist dist
9240 0.007381201 number number
9100 0.008189201 number dist
9000 0.0186726 number number
8860 0.0086422 dist number
8900 0.010087701 number dist
9360 0.027611101 dist dist
9000 0.0098204 number dist
9260 0.017298499 dist number
9160 0.011807999 dist dist
9660 0.009586399 number number
9900 0.0088012 number number
9660 0.012683901 dist number
9200 0.0079311 dist dist
9560 0.008802899 number number
9640 0.0113081 dist number
9540 0.008020799 dist number
9020 0.011390799 dist number
9140 0.007633601 dist dist
9760 0.0104765 number dist
9240 0.0110879 dist number
8920 0.0113676 number dist
9380 0.0096466 dist dist
9660 0.0117799 number number
9820 0.0103644 number number
8920 0.009089799 dist number
8560 0.007705 number number
9240 0.0076502 dist number
9140 0.022104099 dist number
8620 0.0080909 number dist
8920 0.0130075 dist dist
9420 0.009383401 number dist
8840 0.008579399 number dist
9620 0.022100901 dist dist
8740 0.0076147 number number
9060 0.015152001 number number
9760 0.010223701 number number
9060 0.008986401 dist dist
9260 0.0086053 dist number
9040 0.010651399 dist dist
9820 0.0121832 dist number
9820 0.0417476 dist number
8740 0.013920101 dist dist
9420 0.0131896 number dist
9520 0.0208457 dist dist
9520 0.007126199 number dist
9160 0.007901001 number number
9720 0.0166714 dist number
9440 0.0079122 number dist
8880 0.0073728 number number
9820 0.0093095 number dist
9540 0.0140396 number dist
10300 0.020439801 dist number
10420 0.012474301 number number
9440 0.017087299 dist dist
9140 0.007408499 dist dist
8500 0.014397301 dist dist
9540 0.0145262 number dist
10100 0.007350201 number number
9200 0.0090184 number number
9320 0.0173405 dist number
8740 0.0081956 dist number
9640 0.007712301 number dist
9380 0.0234001 number dist
8800 0.0113651 dist number
8920 0.015521399 dist number
8660 0.0075546 number number
9660 0.0087712 number dist
9680 0.0204721 dist number
9240 0.0080697 dist number
8860 0.009236699 number number
9200 0.0080728 number dist
9420 0.0186983 dist number
8840 0.0078018 number number
9060 0.0103803 dist dist
8940 0.015576 dist dist
9080 0.0110237 number number
9120 0.0073091 dist number
9560 0.008826201 number dist
9640 0.0124363 dist dist
8440 0.007476601 dist number
8980 0.018467001 number dist
9780 0.0105641 number dist
9080 0.007614299 dist number
9020 0.014961801 number dist
8740 0.007483601 dist dist
9040 0.0098536 dist number
9700 0.007882499 dist dist
9640 0.0092022 dist number
9260 0.00999 number dist
8920 0.0073005 dist number
9200 0.007627599 dist dist
9040 0.0142834 dist number
10200 0.0079033 dist dist
9040 0.0072487 dist number
9920 0.01461 dist dist
9740 0.0076565 dist dist
8680 0.009006599 dist dist
8780 0.0076607 dist number
9240 0.007740999 dist dist
9200 0.0112387 number dist
8680 0.007938199 number dist
9160 0.0131166 dist dist
8940 0.007358399 number dist
9220 0.0100339 number number
9180 0.007770001 dist dist
9280 0.009808599 dist dist
9700 0.008793599 number number
9560 0.007519901 dist number
9020 0.011263001 dist number
9300 0.007361499 dist number
8840 0.012468001 number number
9600 0.014872 number dist
9040 0.0081797 dist dist
9140 0.008593 dist dist
10520 0.0163694 number number
9540 0.013060701 number number
9560 0.0091571 number dist
8500 0.007101201 number number
9460 0.011976101 dist number
9320 0.014080001 dist number
10120 0.016706199 number number
8660 0.007208801 dist number
9000 0.010137599 number number
9380 0.011984899 number dist
8680 0.006751299 number number
9480 0.0135425 number dist
8600 0.0105061 dist number
9580 0.0146963 number number
10220 0.020165201 dist dist
9000 0.013870401 dist number
9280 0.0082741 dist dist
9260 0.008321701 dist number
9360 0.011654299 number number
8700 0.0086538 number dist
10240 0.0097299 number dist
9580 0.014637 number dist
8920 0.00832 dist dist
9720 0.0390069 dist number
9020 0.0073878 dist number
8300 0.007239001 number dist
9380 0.007608 dist number
9240 0.020814501 dist dist
9140 0.0078012 dist number
9200 0.013423 dist number
9400 0.0255487 dist number
9400 0.0110366 dist number
10040 0.015061899 dist dist
9660 0.014279301 dist dist
9240 0.010432 dist dist
9840 0.0160227 number dist
10460 0.011046999 number number
10700 0.021533701 dist dist
9620 0.007896 dist number
9960 0.007521 dist dist
9720 0.0091996 number number
9300 0.010196799 number dist
9200 0.0074113 number number
9420 0.007836399 dist number
9880 0.0092241 number number
10060 0.016465201 number number
8740 0.0075302 dist dist
10240 0.008073699 dist dist
9020 0.0125586 dist dist
8960 0.006955199 number number
9320 0.0086898 number dist
9600 0.0082894 number number
9440 0.0076194 dist number
9560 0.0435412 dist dist
10300 0.0276426 number number
9380 0.009927601 dist number
9820 0.023612 number dist
9360 0.008347099 number number
9140 0.0166191 dist dist
9120 0.009288401 number dist
9420 0.0112614 number number
9720 0.0117635 number dist
8980 0.023036701 number number
9820 0.0207008 dist number
9620 0.0133768 dist dist
9100 0.009188201 number dist
9300 0.009057901 number number
9360 0.008230501 dist dist
8800 0.010882801 dist number
9600 0.0278002 dist dist
9120 0.0076949 number dist
8980 0.007294401 number dist
9300 0.0172172 dist number
8820 0.008839699 dist dist
9400 0.008510799 number dist
10360 0.0118952 dist dist
9900 0.0185519 number number
9300 0.0075755 dist number
9180 0.009357101 dist number
9600 0.010836599 number dist
8580 0.007537199 number number
9480 0.0107896 number number
9880 0.007392699 number number
9140 0.017239401 dist number
10280 0.0080188 number dist
10360 0.021708499 dist number
10040 0.0145757 number number
9180 0.007638101 dist dist
8660 0.0070904 number dist
9780 0.0075957 dist number
9540 0.0083313 dist number
9660 0.007725701 number number
9580 0.0078618 dist number
9740 0.009932199 number dist
9680 0.007517501 number dist
9040 0.009574599 dist number
8400 0.0076214 dist number
9060 0.0072861 dist number
10160 0.010271901 number number
9600 0.0214473 dist dist
9520 0.009143999 number dist
9400 0.011004899 number number
9080 0.0072673 number number
9340 0.010123501 number number
10020 0.0118181 number number
8940 0.0087993 number number
8340 0.006858699 number number
8940 0.010523999 number number
9500 0.0376233 dist dist
9820 0.009649701 number number
9360 0.0130544 number dist
9060 0.0090818 dist dist
9160 0.0075057 number number
9360 0.015184801 number dist
8340 0.008663499 number number
9160 0.0095706 dist number
8800 0.0073935 dist number
9300 0.0100475 number dist
9340 0.031039101 dist number
8980 0.0091701 number number
8880 0.009394099 number dist
9160 0.011854201 dist dist
9080 0.011754799 dist dist
9060 0.014756399 dist number
9640 0.027751399 dist number
9240 0.010113001 dist dist
9200 0.0091758 number dist
9960 0.008336601 dist dist
9300 0.025599201 dist number
9040 0.011558299 dist number
8840 0.0073843 number dist
8940 0.0090156 number dist
10060 0.0140458 number number
9060 0.0070126 number number
9300 0.0084777 number number
10520 0.0180122 dist number
8680 0.0077159 dist dist
8900 0.011556899 dist dist
10360 0.0431152 dist dist
8820 0.013650601 dist dist
8920 0.007974299 dist dist
8920 0.0146512 number number
9800 0.0094061 number number
9640 0.0089479 dist dist
9500 0.010041199 number dist
9160 0.0081759 number number
9520 0.007607299 number dist
9960 0.0239868 dist dist
9720 0.0097179 number number
9340 0.0212397 dist number
9160 0.008698399 dist dist
8740 0.008359801 number number
9320 0.007656999 number number
10060 0.012846399 dist number
8400 0.0102541 number dist
9400 0.0074298 dist dist
9120 0.009429099 number dist
9440 0.011263601 number dist
9780 0.0138381 number number
9240 0.0094712 dist dist
8840 0.009020899 dist dist
8880 0.0269726 number dist
8980 0.008033399 number number
9380 0.0072881 number dist
9240 0.010080599 number number
9440 0.007168999 dist number
9340 0.0091161 number number
9400 0.007709499 dist dist
8860 0.009609799 dist number
9860 0.009396799 number dist
9040 0.0076672 dist number
9040 0.0068235 number number
9100 0.007132901 number dist
9440 0.025132301 dist dist
9020 0.0077539 dist number
9680 0.0092838 dist number
9080 0.0182614 dist number
9080 0.036107701 dist number
8600 0.0074125 dist dist
9540 0.009162999 number number
9340 0.0085742 dist number
8660 0.007021599 number dist
8540 0.008082199 dist number
9380 0.0071643 number number
9140 0.012048101 dist dist
9600 0.0101894 dist dist
9040 0.011172701 number number
8120 0.0084362 number number
8800 0.010049199 dist dist
9080 0.009209 number dist
9140 0.0081702 number number
8560 0.007324201 dist number
9220 0.008802301 number number
8620 0.0078917 number number
10360 0.0164067 dist number
9860 0.016042399 number dist
10140 0.007670101 dist dist
9820 0.008124 dist number
9240 0.0077181 dist number
9540 0.009603099 dist dist
10100 0.025755701 number dist
9260 0.009220401 number dist
10060 0.023431399 number dist
9400 0.027952001 dist dist
8720 0.0071235 dist number
9200 0.016895399 dist dist
9400 0.007381701 dist number
9540 0.0092825 number dist
9260 0.0088863 dist dist
9340 0.021279499 number dist
9060 0.0095752 number number
9460 0.0275697 dist number
9420 0.019252601 number dist
9360 0.0174622 number number
9320 0.0198623 dist number
9240 0.012237999 number number
8420 0.0073265 dist dist
9860 0.0114178 number number
8220 0.006721 number dist
10100 0.0202174 dist number
9560 0.018747899 dist number
9220 0.010286601 dist number
9700 0.0121686 dist dist
8880 0.007707099 dist number
9140 0.0105748 number number
9100 0.008541999 number number
9600 0.008712899 dist dist
9940 0.0106206 dist dist
9760 0.022366401 number dist
9040 0.0132897 number dist
8340 0.0078411 number dist
8820 0.006879299 number dist
9600 0.0126894 number number
8980 0.0180779 dist number
8820 0.0075303 number number
9500 0.0187372 dist dist
9700 0.0098788 dist dist
10100 0.0137926 number dist
9280 0.008458599 dist number
9240 0.007957501 number number
9740 0.010006301 number dist
10080 0.0118315 dist number
9500 0.011337899 number dist
9180 0.007974301 dist number
9380 0.008811899 number dist
9580 0.0087251 dist number
10480 0.015645201 dist dist
8180 0.0066525 number number
9460 0.012124001 number number
9640 0.0127445 dist dist
9120 0.010552901 dist dist
10560 0.007715899 dist number
8920 0.012326101 number dist
9100 0.0094236 dist number
9380 0.0073764 dist number
9780 0.0076055 dist number
8780 0.0070419 number number
9340 0.009729201 number number
9180 0.007759 number dist
8940 0.011826499 number number
9220 0.008783101 dist dist
9520 0.023533199 dist dist
9360 0.0096119 dist number
9040 0.007543101 dist dist
9900 0.012151001 number dist
8460 0.0068414 number number
9000 0.0106086 number dist
9920 0.016241901 number number
9100 0.012987899 number number
9340 0.0233914 dist dist
9420 0.010693899 number number
8400 0.00737 dist number
8420 0.0066076 number number
9260 0.0096456 number dist
9100 0.0069466 number number
9720 0.023041699 dist number
9280 0.0075842 number dist
9200 0.008068299 dist dist
9180 0.012069001 dist dist
10600 0.0227065 number dist
9860 0.010041901 number dist
9060 0.0107109 dist dist
8980 0.0084666 dist number
9520 0.007815599 number dist
9680 0.008892699 number dist
9620 0.0085713 number number
9380 0.009745801 dist number
9040 0.008801599 number number
9500 0.010661401 dist dist
8860 0.007291001 number number
9340 0.0242531 dist dist
8860 0.0070334 number dist
9700 0.033580401 dist number
9520 0.0154672 dist dist
9080 0.0104642 dist dist
8640 0.0080371 dist number
9700 0.008005901 dist number
8660 0.007269 number number
9600 0.011856301 number number
9340 0.0288338 dist dist
9440 0.0144512 number dist
9060 0.0087805 dist number
9220 0.009495001 number number
8800 0.0075732 number dist
9120 0.007308101 number dist
9300 0.008128101 number number
8900 0.007821899 dist dist
10220 0.012598101 dist dist
9400 0.010144901 number dist
9700 0.0165163 number dist
9000 0.0081846 dist number
8760 0.0105562 dist number
9260 0.0142325 dist number
8560 0.009170299 number number
9520 0.009537499 number number
9720 0.007281101 number dist
8600 0.0090105 dist dist
9520 0.018351399 number number
9440 0.007747801 dist number
8840 0.008321601 dist dist
8840 0.007450299 dist number
9400 0.0145838 number dist
9520 0.0074141 number number
8860 0.007798 dist dist
9020 0.0078153 number dist
9120 0.008476699 dist number
8760 0.0076502 number dist
9080 0.0096405 dist number
8720 0.007793 number dist
9600 0.0077739 dist number
8880 0.0155698 dist number
8940 0.0114503 dist dist
9320 0.0077938 dist dist
9340 0.0116774 dist dist
9280 0.032989399 dist dist
8300 0.0076954 dist dist
9340 0.0124366 dist dist
9180 0.009048 number dist
8880 0.0135167 number dist
9320 0.010853499 number dist
8960 0.008203299 dist dist
9200 0.012927099 dist number
8740 0.011412 number dist
9360 0.0078999 number dist
8860 0.008975401 number dist
9060 0.008486599 dist number
10180 0.0108554 number dist
9500 0.008292501 dist dist
9780 0.011672 dist number
9300 0.007559799 dist dist
9380 0.0123504 number dist
8900 0.0099545 dist number
9380 0.0144906 number number
9840 0.0407211 dist dist
9640 0.010038801 dist number
9560 0.023100999 number dist
9540 0.009170499 dist number
9880 0.013102599 dist number
9960 0.0105665 number dist
8160 0.007781 number number
9640 0.011675 number number
9240 0.0117529 number number
9820 0.011687999 dist number
8960 0.008124001 dist number
9000 0.007896901 dist number
9260 0.008481299 dist dist
9980 0.011131201 number dist
9420 0.0087289 number number
10320 0.0075427 dist dist
10300 0.007553701 number number
9460 0.007254401 number number
9180 0.016128601 dist number
9320 0.0074733 number dist
9520 0.008890501 number dist
9020 0.0142623 dist dist
8460 0.007571601 number dist
8460 0.0069589 number dist
8860 0.0086593 number dist
8560 0.0067228 number dist
9540 0.0131498 number dist
8640 0.009774401 number dist
10120 0.017706299 number number
8540 0.0078309 number number
10280 0.008707499 dist dist
8640 0.0067238 number dist
9340 0.0122654 number dist
8360 0.0075409 number dist
9580 0.007386001 dist number
9240 0.011561101 number number
9040 0.007334701 number dist
9280 0.030763599 dist dist
9740 0.0074163 dist number
9300 0.0076737 dist dist
9760 0.0078433 dist dist
9000 0.011680701 number number
9260 0.022552001 dist dist
9480 0.0309015 dist number
8880 0.013368601 dist number
9140 0.007556399 number dist
9820 0.0175584 dist number
9060 0.0155363 number number
8060 0.0064361 number dist
10340 0.0104332 number dist
8980 0.010024699 number dist
9220 0.007383399 number dist
9380 0.007277501 number number
9300 0.008041901 dist dist
9740 0.017098999 number dist
9060 0.025597001 number number
9060 0.0075331 dist dist
10440 0.085701799 dist number
9460 0.0242418 number dist
9640 0.022552699 dist number
8580 0.010240499 number number
9180 0.0193856 number number
8660 0.0203562 number dist
9260 0.0474878 number dist
9640 0.024250899 dist number
10080 0.021689901 number number
8760 0.0219975 number dist
10120 0.0205136 number dist
9100 0.049345899 number number
9780 0.0349671 number number
8660 0.026203099 number dist
8900 0.0263093 number dist
9500 0.025709299 dist number
8780 0.024199899 number dist
9260 0.034147899 number number
9060 0.0483222 dist number
10160 0.0553523 dist dist
9720 0.053490499 dist dist
8520 0.0299605 number number
8640 0.019189801 dist number
9480 0.0224267 dist number
10280 0.029829999 number number
9600 0.0274065 dist dist
8880 0.020292801 number number
9040 0.025492801 dist dist
8820 0.018059899 number number
9860 0.0387489 dist dist
9340 0.0207604 dist number
8420 0.0194319 number dist
8660 0.019791699 number dist
9240 0.0305939 number number
9540 0.0382298 number dist
9440 0.0370243 dist dist
8840 0.035467501 dist dist
9320 0.0487924 dist number
10000 0.0634993 dist number
8800 0.0234248 number dist
9940 0.029622199 dist number
9180 0.023111699 dist number
8940 0.0209528 dist dist
9400 0.0211107 dist number
9080 0.0217979 number number
9840 0.0223536 dist dist
8800 0.033034799 number dist
10320 0.023476801 dist dist
9080 0.0181401 number dist
8960 0.032063801 dist number
9240 0.0363733 number dist
9440 0.0306181 dist dist
10000 0.034435699 number number
9160 0.050840401 dist dist
8880 0.0211175 number number
10440 0.027024401 dist number
9920 0.0383798 dist number
9180 0.0669113 dist dist
9480 0.019775301 number dist
9700 0.0355618 number dist
10080 0.03132 dist number
10160 0.021322599 dist dist
9040 0.019648799 dist number
10120 0.041155 number dist
9360 0.028641299 dist dist
8300 0.018571599 number number
8720 0.018057199 number number
9480 0.0849657 dist dist
8980 0.0204357 number number
9340 0.020755401 number dist
8960 0.012700401 dist number
9800 0.026339101 number number
9160 0.047398299 dist number
9320 0.030391899 number number
8920 0.0195958 number dist
9640 0.034121101 number number
9080 0.0227822 dist dist
9200 0.0626459 dist number
9280 0.034560001 dist dist
9520 0.030033601 dist number
9540 0.026655201 number dist
9380 0.056575 number dist
9620 0.022770601 number dist
9580 0.027242701 number dist
9300 0.0274733 dist number
9400 0.031455699 dist number
9340 0.020487101 number number
9460 0.042132401 dist dist
9120 0.032903501 number number
9580 0.0249543 number number
9220 0.0460832 dist dist
9580 0.019191401 dist number
9540 0.0209754 dist number
9520 0.040463399 dist number
9580 0.0247849 dist number
9060 0.015266 dist number
9400 0.034838899 dist number
9760 0.028994801 number number
9560 0.090532301 dist number
8640 0.0194256 dist dist
9820 0.033219001 number number
8740 0.020085699 number dist
9160 0.021302799 dist dist
9040 0.0412462 dist number
9340 0.070204101 dist dist
9480 0.022295499 number number
9580 0.0209317 dist dist
10600 0.070928601 number number
9640 0.0487829 dist number
9220 0.028985699 dist number
9060 0.019552801 number number
9020 0.029364 dist dist
9360 0.0300495 dist dist
8380 0.017924801 number number
9620 0.039895699 number dist
9460 0.028368301 dist number
9520 0.023912 dist number
9300 0.053010001 dist number
9020 0.026840199 number number
8600 0.0241944 number dist
9140 0.0272367 number number
9020 0.0358922 number number
9420 0.029114199 number dist
8700 0.018691599 number number
8960 0.0229795 dist dist
9520 0.023298499 dist dist
9680 0.042669001 dist number
8980 0.0226932 dist dist
9400 0.045877801 number number
9400 0.018997501 dist dist
9820 0.0289902 number number
10360 0.056896601 number dist
10380 0.035665299 number dist
11340 0.0726999 number number
9440 0.0293033 number number
9020 0.0230483 dist dist
10040 0.021148301 dist dist
9840 0.109374501 number number
9460 0.020482699 dist dist
9780 0.036012601 dist dist
9940 0.030403401 dist number
9360 0.0255673 dist dist
9480 0.028648099 number number
10260 0.1195344 number dist
9800 0.0274996 number number
10080 0.0255395 dist number
9980 0.025244999 dist number
9460 0.0208105 dist dist
9480 0.0301304 number number
9520 0.1014719 dist number
10220 0.0326358 number dist
9560 0.025506399 number dist
9500 0.0263807 dist dist
10580 0.028242601 number dist
9640 0.0274168 number dist
9940 0.052318 number number
8960 0.034366101 dist number
9340 0.046631399 number number
9040 0.0161687 number dist
9540 0.040207101 dist number
9680 0.0325666 number dist
10340 0.0316024 number number
9560 0.028313099 number dist
9560 0.039348299 dist dist
9480 0.0291422 dist number
8980 0.0260663 number dist
8960 0.0349499 dist number
9500 0.0345558 dist dist
9280 0.008718901 number dist
9220 0.0392779 dist dist
9800 0.0720038 dist dist
9900 0.068151501 dist dist
8840 0.0377644 dist dist
9160 0.020918699 dist number
9020 0.021080999 number dist
9640 0.0569837 dist dist
9180 0.0480167 dist dist
9500 0.0326057 number number
9260 0.020752099 dist number
8940 0.0230069 dist number
9440 0.0120162 dist number
9220 0.0290516 number number
9480 0.019266701 number dist
8960 0.032334201 dist dist
9380 0.0203601 dist number
9700 0.032556501 number number
8800 0.0364563 number dist
9620 0.036044499 number dist
9120 0.0238342 dist number
9840 0.0252994 number number
9400 0.0296453 dist dist
