makespan time indicator criteria
7640 0.020447799 number number
8260 0.009365001 dist number
7820 0.0081743 number number
7920 0.012563701 number number
8620 0.0092855 number number
7220 0.0099211 number number
7720 0.0116937 dist dist
8140 0.019221799 number dist
7720 0.0105798 number dist
8240 0.0077533 dist dist
7480 0.011213401 number number
7940 0.0192283 number dist
7580 0.010827801 number dist
8460 0.014863899 dist number
7420 0.008641299 dist number
8160 0.0098096 dist number
8120 0.018669601 dist dist
7220 0.010674699 dist number
8260 0.007277699 number dist
7940 0.0079198 dist number
7580 0.008079301 dist number
7880 0.0096731 dist number
7780 0.010112601 number dist
8600 0.009655399 dist number
8040 0.008697001 number number
7260 0.009725701 number dist
7820 0.009970699 number number
7620 0.0070555 dist number
7940 0.020908001 dist dist
7340 0.0093532 dist dist
7760 0.0111127 number number
7060 0.007422999 number number
7900 0.009412701 dist dist
8600 0.0103513 number dist
7560 0.011034099 number dist
8020 0.012012099 dist number
8260 0.010228199 number dist
7340 0.008688699 dist dist
7920 0.0085685 number dist
9000 0.0387422 dist dist
7420 0.010094601 dist number
8460 0.0211058 dist number
7280 0.0075872 dist number
7040 0.011571399 dist dist
6600 0.007193801 number number
7780 0.0096998 number number
7640 0.011879201 dist number
7860 0.007744001 dist dist
8200 0.0083834 dist dist
7800 0.012154199 number number
7620 0.006787901 dist number
7440 0.007008499 dist dist
7960 0.011205999 number number
7440 0.0183835 number dist
7880 0.008222499 number dist
7340 0.0181866 number dist
7880 0.0079363 dist number
7680 0.0198621 dist dist
7840 0.0094617 number number
7600 0.011412499 number dist
8040 0.0149002 number dist
7920 0.008832099 number number
7880 0.0099352 dist number
8320 0.0105282 number dist
7900 0.0151853 dist number
7600 0.010141399 dist number
7860 0.0073566 dist dist
7320 0.0105273 number dist
8200 0.009344401 dist number
7400 0.0098058 number number
7760 0.014850399 number number
7280 0.007472801 number dist
8080 0.0115386 dist dist
7920 0.015117599 number dist
7820 0.0087237 dist dist
7240 0.007545601 dist dist
8020 0.0079856 dist dist
8020 0.011712499 number dist
7180 0.0075925 dist number
8220 0.011586501 number dist
8720 0.0111906 number dist
7860 0.0121945 number dist
7500 0.0124911 number dist
8020 0.0133145 number number
7740 0.0127005 number number
8160 0.007450401 dist number
7660 0.0087756 dist number
8160 0.029005499 dist number
8220 0.0085741 number number
7640 0.014175799 number dist
7780 0.0164659 dist number
8180 0.011303501 number number
8500 0.0154776 dist dist
8760 0.0075552 dist number
8580 0.0140998 number dist
8780 0.0224293 number number
7980 0.014729099 dist number
7860 0.0156954 number dist
7620 0.0081476 number number
7760 0.028453201 dist dist
7660 0.0072719 dist dist
8020 0.010695 number dist
8080 0.011262799 number dist
7460 0.008167301 dist dist
7780 0.007105 number dist
9040 0.018528901 dist dist
8300 0.011469401 dist dist
7420 0.008548401 dist dist
8080 0.0083192 dist number
7380 0.010207899 number dist
8060 0.007610101 number number
8360 0.0210086 number dist
7140 0.008868099 number number
8080 0.012130401 number dist
7800 0.010540799 number number
7720 0.008199501 dist dist
7620 0.016432499 dist dist
7340 0.010125899 dist number
8140 0.009171499 number number
7580 0.008266199 dist number
8380 0.009119399 dist dist
7340 0.0124708 dist number
8400 0.008789001 number dist
7040 0.009751101 number number
7760 0.0101097 number number
7760 0.0080895 dist number
8180 0.009191799 dist number
8120 0.0085632 number number
7540 0.011565 number dist
7980 0.007248299 dist number
7160 0.007177399 dist dist
7700 0.0125433 number dist
7880 0.0089316 dist number
7900 0.0081269 number number
7900 0.015863701 dist dist
7640 0.008665399 dist dist
7860 0.020992999 number dist
7860 0.013903399 number dist
8160 0.0090693 number dist
8640 0.015166099 dist number
7120 0.0111747 dist dist
8040 0.020847499 dist dist
7160 0.010356401 dist number
7780 0.0092513 number dist
8620 0.007740299 number number
7680 0.011978199 number dist
7800 0.0100793 dist dist
8400 0.010521701 number dist
8400 0.0097641 dist number
8640 0.0095181 dist number
7780 0.0074272 dist number
7180 0.007148099 dist number
8160 0.0099413 dist dist
8020 0.008511201 number number
9120 0.0138017 dist number
7740 0.0102559 number number
8000 0.009728899 number dist
7460 0.016062001 number number
7520 0.012058601 dist number
7980 0.0140599 number dist
8240 0.0146384 dist dist
7060 0.011447101 number number
7740 0.012930299 dist dist
8920 0.031506201 dist number
7120 0.0080869 dist number
7580 0.0114517 number number
8660 0.025348301 dist dist
7760 0.019115099 number number
7560 0.007991399 dist dist
8360 0.0114592 number dist
7980 0.0178107 number number
9100 0.016961201 number number
7840 0.0097117 dist dist
8380 0.008501699 number dist
8900 0.013193799 number number
7840 0.012880399 number dist
6560 0.007485299 number dist
6980 0.0087141 number dist
8600 0.0081735 number number
8040 0.0128748 dist dist
8280 0.0250676 dist number
7580 0.011400101 dist number
7640 0.0140938 number dist
8060 0.015815599 number dist
7680 0.0097848 dist dist
7480 0.010065401 number number
8260 0.0109343 dist number
8360 0.0283661 dist number
7460 0.010376601 dist number
8220 0.008203599 dist dist
7280 0.0086277 number number
8100 0.012677801 dist number
8340 0.0090743 dist dist
7520 0.010441001 dist dist
10120 0.0292465 dist dist
