makespan time indicator criteria
14090 5.1833182 number number
15830 4.513023701 number number
13110 4.032642401 number number
12690 5.831765 number number
15270 5.9563569 number dist
12190 5.452579299 dist dist
13090 5.550060201 dist dist
12910 6.074352401 dist number
12170 4.679612499 dist number
15300 7.108852101 number dist
15260 4.286706399 dist dist
12740 4.4502523 dist number
16620 5.730859501 number dist
13600 5.055103699 number number
15710 7.067150301 number dist
13900 4.6068884 number dist
14000 6.2711367 dist dist
12400 4.3044777 number dist
14380 5.178902301 number dist
13360 5.427105699 number number
13070 3.9371082 dist number
12370 4.4324003 number number
17700 5.3655458 number dist
14050 5.293535601 number dist
12810 4.8127535 dist dist
15110 4.6630688 number dist
13290 4.716663901 dist dist
13900 7.264921499 number dist
14140 4.141011001 number number
13490 6.458991 dist number
15600 6.192761 number dist
12530 4.0436064 number dist
12080 5.1568028 dist number
11890 6.224650701 number number
13330 4.7407467 number dist
12590 8.236150699 dist dist
14110 5.3758976 number number
13970 5.358618101 dist dist
13830 5.2317425 number number
14560 5.706084101 number number
13300 6.0131245 number dist
12390 5.2240944 dist number
12380 5.232037599 dist dist
12910 4.7594452 dist number
12730 4.071073899 number dist
13390 4.7198752 number dist
12830 3.9236935 dist number
14280 6.570775901 dist number
15910 5.282477901 number number
13020 4.374362699 dist dist
12820 5.359799001 dist number
12590 4.6408839 number dist
13230 6.7869213 dist dist
13130 4.6054031 dist number
14690 5.158895999 dist number
16470 7.3409656 number number
14970 4.940983 dist dist
12210 3.6203722 dist dist
13000 4.259164501 number number
12210 6.741020701 number dist
14500 5.521387 number dist
13380 5.61791 dist number
13480 5.2579844 number number
13130 5.6014808 number dist
12820 4.461147801 dist number
12210 6.544627601 dist number
13160 3.428884701 dist number
13830 6.750731301 number number
15730 4.5630901 number number
12620 3.692619799 dist number
13670 3.2025571 number number
13530 7.274436901 dist number
12610 5.227418599 dist dist
12370 3.837936699 dist dist
14250 3.859554899 number number
14810 6.232590399 number number
13860 4.4194254 number number
13760 5.179289801 number dist
14500 6.771870599 number number
12460 4.5897928 dist number
12940 4.680247999 dist number
15120 7.844407999 dist dist
13210 5.1797874 dist number
13340 5.3334383 number number
13550 4.7491613 dist dist
13040 5.353265401 dist dist
12950 5.342418401 dist dist
13500 4.1035402 dist number
12650 6.003519299 number number
13500 4.2203659 number dist
13400 5.3459393 dist number
12700 4.705039001 number dist
12700 5.161072801 dist number
13010 6.6756396 dist number
12670 3.725505501 dist dist
16610 5.1248668 number number
14580 5.121118501 number dist
13250 4.220462299 number dist
13290 5.715306201 number dist
13030 3.0249794 dist dist
13870 3.7052141 number number
14140 5.5228611 number number
13600 7.279512301 dist number
12060 5.125717501 dist dist
13090 5.5725244 dist dist
12430 5.354884499 dist dist
14330 6.5759525 number dist
13770 5.884402401 number dist
12810 3.694377501 dist dist
12340 3.296264 dist number
16340 6.876607601 number number
12100 5.8299105 dist dist
12850 5.2777928 dist dist
17380 7.119380399 number dist
13300 5.8137314 dist number
15990 5.3950379 number number
13580 4.5569654 number number
14710 3.874004801 number dist
15030 4.520388299 dist dist
13310 5.255470601 number dist
14250 3.9471159 dist number
15750 4.3271679 number number
12420 6.806883901 dist dist
13550 4.805823199 dist number
14290 4.944953801 number number
17370 9.257230201 number dist
12430 3.351430601 dist number
13460 3.557839801 dist dist
15870 6.5897645 number number
12700 5.089634799 number number
16860 5.9551515 number number
13790 3.871175099 number dist
13340 5.569678699 number dist
11890 6.705756701 dist dist
15720 5.3613898 number dist
12800 3.703877 dist dist
12320 4.992280599 dist number
14220 5.9957749 dist number
13230 5.9552428 dist dist
14080 5.632395001 dist number
14220 6.864554799 dist number
13280 4.5431291 number dist
13260 5.3998182 dist number
14070 5.5925802 dist number
15180 4.477321999 number dist
13380 6.2999487 dist number
11760 3.1584814 dist number
14700 5.661398 dist number
13320 5.6545144 dist dist
13490 6.824905099 dist number
12790 4.925098801 dist number
13020 2.9210312 dist dist
17040 5.5935996 number dist
12360 3.675705201 dist dist
12930 6.037288399 number number
12900 3.857613401 dist number
14170 5.997820999 number dist
11830 2.649882 dist dist
14120 4.455820201 number number
12780 6.5210775 number number
14710 4.848189501 number number
15840 6.917158501 number number
13510 4.718709001 number number
15170 7.3236914 number dist
12840 4.229697701 dist number
13900 5.979930401 dist number
12950 4.458279199 dist dist
13610 5.9746784 dist dist
12900 5.704460001 dist dist
12910 5.606142499 number dist
14670 5.922334 number number
13430 4.435318101 dist dist
13160 4.917152799 dist number
15660 6.3406537 number dist
12840 7.2051112 dist dist
11790 2.7914175 dist number
13070 4.8238631 number dist
14740 4.428236701 number number
14540 6.600107099 dist number
13370 5.697431901 dist dist
12950 5.881288899 dist dist
15050 5.034108401 number dist
15740 6.579168099 number number
12810 4.958046699 dist dist
13780 5.5402943 number number
11780 4.3193669 dist number
12400 3.524532601 number dist
13400 4.424800801 number number
13500 5.0778158 number number
12110 4.531868801 dist dist
13270 5.072821401 dist number
13630 3.9305924 dist number
13980 6.430163 number number
14020 3.528454801 dist dist
14480 4.2529558 number dist
12930 4.1965589 dist number
13010 5.8629443 dist dist
14440 4.7008324 number number
13570 4.7431302 number number
12820 6.4446659 dist dist
13520 5.5152049 number number
15360 6.125170601 number dist
13740 5.5534128 number number
13850 5.426339299 number dist
15880 5.5310017 number number
13350 7.666334101 dist number
12520 3.8482726 dist number
14860 5.343782 number number
13830 5.593866201 dist number
15880 6.685929801 number number
15030 5.685801201 number number
14160 4.957182601 number number
13060 4.327781 dist number
13460 6.2561541 dist dist
15560 5.239122299 number dist
12690 6.817118 dist dist
13790 5.471676399 dist dist
16150 7.768427001 number dist
12910 5.670057199 dist number
14300 5.6926378 number dist
15340 4.904978 number number
13380 3.011060299 dist dist
12670 5.536082499 dist number
14910 6.771097901 number number
12300 4.540116301 dist dist
12840 4.868550401 dist number
13210 5.442948499 dist dist
14470 4.783144501 number number
12930 5.623628099 number dist
14130 4.884304999 number number
14750 3.995326899 number number
13490 5.648117699 dist dist
14360 5.901295499 number number
15500 6.519985401 number number
12980 2.768371501 number dist
11890 4.041734501 dist number
14140 4.341448501 number dist
16440 6.1154536 number dist
13580 5.3495103 dist dist
13990 6.0477534 dist dist
13190 4.862568501 number dist
13460 4.401243099 number number
11970 4.980234199 dist number
14160 6.499601 number dist
12220 4.823844 dist number
12840 3.2977638 dist dist
12510 3.8826861 dist number
13360 5.604023299 dist dist
14950 5.587747401 number number
13230 2.8139424 dist number
12480 4.322713 dist dist
12740 4.6131306 number dist
13890 4.6249642 dist dist
12430 5.0526975 dist dist
13410 5.6417594 number dist
14720 4.707491899 number number
13320 5.5180022 dist dist
12430 3.374644 dist number
16190 6.544394 number dist
17270 8.0618949 number number
13470 4.208160299 dist dist
12710 5.7994314 dist dist
13180 4.1437687 number number
12950 7.0325618 dist dist
16720 6.4161413 number dist
14240 3.5743759 number dist
18140 6.6434126 number dist
12830 5.149007101 dist dist
15310 7.5468756 number number
12370 5.605302901 dist dist
12760 7.3379737 dist dist
12720 4.9145527 dist number
11740 3.0286916 dist dist
14470 5.2277543 number dist
13740 7.8686263 number number
14970 4.078465899 number number
14150 4.974563499 number dist
13230 6.994900799 dist number
14270 8.017318001 dist number
13300 7.2794188 number number
13600 6.241774299 number dist
12450 4.8537649 number dist
12630 7.353173501 number number
13920 7.980434601 number dist
12280 5.7661444 dist number
13640 5.1237241 number dist
13680 6.153917799 dist dist
14180 6.468125201 dist dist
12030 3.256247601 dist dist
12620 4.2598456 dist dist
13740 4.859828601 number dist
12250 4.1304821 dist number
12770 3.664444699 dist number
12380 5.0363331 number dist
12820 4.7776252 dist number
13150 4.265885999 dist dist
12760 4.000888 dist number
14850 6.434400801 number dist
14620 5.0857207 number dist
13870 4.8992629 number number
13460 4.965524599 number dist
13840 5.2230028 number dist
15980 5.2306659 number dist
13990 4.5871017 number number
13150 3.898682999 dist number
12810 3.414238901 number dist
14070 5.357350901 dist dist
14430 5.606549199 number number
11890 4.498987699 dist number
12920 4.543458001 dist dist
12870 6.8989661 dist number
13550 5.172678301 number number
12950 5.441888 dist number
12690 5.4977859 number dist
15420 5.4275262 number dist
12070 5.323665599 dist dist
13460 5.3420917 dist number
13000 7.546743401 number number
13710 4.244082601 number dist
14830 4.351599 number number
12890 4.202094399 number dist
13220 3.0270983 dist number
12840 5.236405999 dist dist
12600 6.230203401 dist number
16730 6.206857899 number number
12840 3.042292099 number dist
13160 4.8457895 dist number
15860 5.036851599 number dist
13380 4.437247799 dist dist
16050 4.615150301 number dist
12780 5.0678596 dist number
15790 5.3553438 number number
13200 8.0750835 number dist
12570 6.0139688 dist dist
13090 4.529739601 number number
13980 4.9830602 number number
12440 4.404187799 dist number
13220 6.003301099 dist dist
15180 5.8915833 number number
16830 9.9355339 number number
12620 6.1090084 dist dist
12970 5.1780263 dist number
13600 5.424353 number dist
13760 5.7614827 dist dist
14090 5.623732401 number dist
12470 4.8464992 dist number
14090 4.633167301 number dist
14390 4.6324369 number number
12140 3.9091755 dist dist
13450 6.9938042 dist number
12650 4.6971973 number dist
13990 5.470451801 number dist
15330 7.035809999 dist number
14080 5.3315484 number dist
12280 4.3596464 number number
12080 3.028156799 dist number
12600 5.192308299 dist dist
12040 4.8957812 dist dist
12290 4.427013301 dist number
16230 5.5653396 number number
12760 6.338942899 dist number
13460 6.2964186 dist number
14490 4.7187494 number dist
13510 6.245360299 number dist
12170 3.560242499 dist dist
13320 4.783943701 dist dist
13400 5.9461534 dist number
12820 7.0896449 dist number
13490 6.6334024 dist number
13480 5.5318528 number number
15070 5.810565201 number dist
13060 6.4975105 dist number
14700 6.2763393 number number
12920 6.192787801 dist dist
14340 9.191654899 dist dist
13720 4.970937 number dist
14130 4.367206999 dist number
12040 4.159101499 dist dist
15100 5.828737501 number dist
15420 7.498247301 number number
12190 3.2275697 dist number
13200 3.807812901 number dist
14810 6.095794501 dist number
13040 5.8159321 dist dist
11980 3.242771999 number number
13810 5.007771299 number dist
16880 7.259333901 number dist
14720 5.740241701 dist dist
13740 5.2572953 number dist
12840 5.3354455 dist number
13440 4.817518901 dist dist
12200 4.730378999 dist number
12630 3.313692099 dist dist
15020 4.6230861 dist dist
13910 4.429689999 dist number
14580 6.670592799 number number
14270 6.539919801 dist dist
15440 4.8097343 number dist
12790 5.7772374 dist number
14150 5.414513299 number number
12100 4.533618199 dist number
12365 5.696904601 number dist
13040 4.5289024 number number
12830 4.931285901 dist number
11930 4.045951299 dist dist
12920 4.519632501 dist dist
15900 5.891789901 number dist
13350 6.8191153 dist dist
12810 4.429905401 number number
12490 5.510520999 number number
16100 7.0814478 number dist
13080 4.891695501 dist dist
15000 5.241768699 number number
13750 5.9132279 number dist
15760 4.6809677 number number
12840 4.770489501 dist number
14480 4.8887329 number dist
13070 5.3119428 dist dist
13300 4.4639724 dist number
12810 6.0692578 dist dist
12820 6.1836007 dist dist
12870 5.681671201 dist dist
14060 7.243198799 dist dist
16130 5.7976484 number number
12070 3.116972401 dist number
16460 5.293476899 number number
14370 4.265387501 number number
12740 5.177937999 dist dist
12590 6.0263289 dist dist
13090 5.087402501 dist dist
12510 4.770557001 dist number
15370 5.540862001 dist dist
16310 5.944686 number number
14980 4.7468667 number number
16170 5.229637 dist dist
13320 7.0506193 dist number
13690 4.327750199 number dist
12940 5.399007301 dist dist
15600 5.5179315 number dist
12010 4.122608299 dist dist
13520 4.745203399 dist number
12680 4.927477 dist number
14650 6.228910501 dist number
14130 5.317909299 dist number
13020 4.519271201 dist dist
12185 3.127354099 number number
14130 6.514250301 number dist
12640 5.007530399 number dist
13240 4.5102711 dist number
14610 6.162923999 number dist
13920 5.5207608 number dist
16930 5.58317 number number
13290 5.6952286 number number
13180 5.2228711 number number
12640 4.435837801 dist dist
13460 6.036654199 dist dist
12800 5.912321399 dist dist
15220 7.078064099 number number
14250 5.660678299 number number
12600 4.6503025 number dist
14290 5.8737082 number dist
12450 5.635539899 dist dist
13460 5.882819701 dist number
12800 4.6104192 dist dist
15580 4.3912601 number dist
14450 6.9542139 dist dist
15370 5.5274966 number number
13740 3.565935601 number number
13100 4.3716003 dist number
13950 4.899567399 number dist
12790 4.8893046 dist number
12530 3.3528687 dist dist
14100 5.0038057 number dist
12730 5.032938801 dist dist
13660 5.987424899 number dist
13380 4.348488101 number dist
13670 4.3752762 dist number
12900 4.382273699 dist number
12400 5.163116201 dist dist
12910 4.302352301 number dist
12620 6.323986001 dist dist
12580 5.588218899 number dist
12620 6.255580399 dist number
15780 6.655312401 number dist
14730 4.4542134 number dist
12770 4.891130999 dist dist
13910 4.3791633 dist number
12260 4.643029201 dist number
12740 5.110658701 dist number
12280 4.489088 dist dist
13690 4.003053101 dist dist
13130 5.575536599 dist dist
14710 6.4428026 number number
12770 5.5398412 number dist
12290 5.354526199 dist dist
13520 5.309543001 number dist
13810 4.855198599 number dist
12660 4.9596809 number dist
12030 3.675064801 dist number
13190 5.7082107 number number
12410 5.249482001 dist dist
13610 5.5105796 dist dist
12390 4.7960844 dist dist
13900 3.865160101 number number
12330 4.517601999 dist dist
13140 3.4917908 dist number
13030 8.2889997 number dist
13410 7.0671665 dist dist
13750 3.5791905 number number
14300 4.313479699 dist number
16750 6.915939 number number
12630 5.876738599 dist number
12860 6.1985366 dist dist
14790 5.2364824 number number
14530 5.420625901 number dist
15980 7.4511819 number number
13490 5.374662599 number dist
14240 6.923886401 number dist
14350 6.7368516 number dist
14020 5.655858599 dist dist
15650 5.8001126 number dist
12490 4.9572949 number number
15140 5.209427999 number dist
13510 6.4737217 dist number
12270 5.4914149 dist dist
11910 2.552804499 dist number
12780 5.200933599 dist number
13810 7.461553801 dist dist
13950 7.212045199 number dist
13600 5.826657301 number dist
13550 5.549824999 number number
14150 5.638700901 number number
13830 4.9743939 dist dist
13990 6.239347599 dist number
12580 4.1640992 number dist
12840 6.688196999 number number
14080 6.518170099 number number
13800 6.1114639 number dist
13080 4.227994499 number dist
14650 5.8550706 number dist
14070 5.219320801 number number
13160 3.938778401 dist number
14450 4.1563573 number number
12610 3.450182199 dist number
13970 4.7619397 number number
13610 5.588377201 dist number
12670 5.8420647 dist number
13390 5.0050196 number number
12670 4.857223001 dist dist
14580 6.699554899 number number
12370 4.986792 dist number
12000 5.166008699 number number
14800 4.5329505 number dist
12890 4.5565495 dist dist
13960 4.7489908 number number
12380 2.894295901 dist number
12640 3.4065788 number dist
13360 4.313211199 dist number
14850 6.4682491 number dist
13780 4.644119501 number dist
13940 5.9284574 number dist
12430 3.949841099 dist dist
13210 5.755488401 dist number
12650 6.4962823 number number
13140 4.7833556 dist number
13480 6.045341901 dist dist
13580 5.3364936 dist dist
12930 3.6887592 dist number
13150 5.795029 dist dist
14350 6.6681182 dist dist
12930 3.308446599 number number
14420 5.187776499 number number
11500 3.460376599 dist number
12100 2.920668399 dist number
15040 4.810094401 number dist
12930 4.9293902 dist dist
13050 5.502103199 number dist
15020 6.753365301 number dist
12940 5.0953513 dist dist
14490 5.1194155 number number
12830 5.2456787 number dist
14890 5.1210098 number number
15050 4.9971721 number number
13900 4.727933401 dist number
16120 7.3400174 number dist
14250 4.9776508 number dist
17000 7.518219901 number dist
12990 3.804823601 dist number
13870 5.821799 dist dist
14600 6.680053799 number number
12990 5.0461289 dist number
13560 5.125469799 number number
13050 4.5721406 dist number
17260 6.3111699 number number
14160 4.914586801 number dist
16000 4.944438001 number dist
17910 5.9050502 number dist
14200 4.624437401 number number
12570 2.930910201 dist dist
13490 4.673728 dist number
15490 5.850045299 number number
13250 5.2392537 dist number
13860 5.225885401 dist dist
14540 5.2998798 dist number
12110 4.074172 dist dist
16840 8.1100198 number dist
13670 6.467899 number number
12750 4.3966523 dist number
12920 5.423481399 dist dist
13710 3.538894299 dist dist
15330 4.820201501 dist dist
16080 7.0041618 number number
13140 4.941252801 dist number
13050 6.475382099 dist dist
13530 6.302954199 number dist
12550 3.8121006 dist number
14760 6.490498699 number dist
12810 5.8685092 dist number
12440 4.7148742 dist dist
12160 4.1703551 dist number
13080 3.4774441 dist number
16080 7.707337101 number number
15580 5.527919499 number dist
13600 5.5267963 dist number
12200 5.0018982 dist dist
12700 6.3068533 dist number
14010 5.756075999 number number
13450 5.0046526 number dist
13720 3.4113988 dist number
12260 3.877437899 dist dist
13310 6.0204361 number number
12120 5.7064787 number number
13080 5.1348899 number dist
14270 5.6853937 number dist
12340 5.917365601 dist number
12580 6.750726301 dist number
13750 5.262977801 number number
13430 5.24514 dist number
11890 3.305335801 dist number
12460 3.277016801 dist number
12790 3.8083722 number number
15170 6.8239696 number dist
13770 6.0020235 number dist
12850 4.363217101 dist dist
13530 4.0211067 dist dist
13370 5.4454725 dist dist
14750 6.033755899 number number
13420 5.067453 dist number
12350 3.966663101 dist dist
15180 4.8998883 number number
12940 3.738862501 dist dist
13500 5.071735 number number
12560 4.197052799 dist number
12930 6.1483536 dist dist
11700 5.832726801 dist dist
13820 4.963899799 dist number
11980 4.3050315 dist dist
12870 5.1130959 dist number
16970 6.908787901 number dist
13370 3.532573599 number number
12180 3.602522101 number number
14460 5.5254373 number number
15390 5.887793001 number dist
13450 4.224376699 dist dist
13080 6.589685701 dist number
12190 4.763069801 number dist
15810 5.7816802 number number
15010 6.345597001 number number
13430 5.0560683 number dist
14120 4.351868 number dist
12770 5.254947501 number number
14630 5.2021863 number dist
12310 4.7397608 number dist
16020 6.167327601 number number
14690 5.243334301 number dist
12900 5.139941199 dist number
11780 4.9604646 dist dist
12870 3.8850918 dist number
13980 7.207213399 number dist
12470 3.134555201 dist dist
15000 6.946496499 number dist
15400 6.3998342 number number
14250 6.130146399 number number
13440 4.5932193 dist dist
15430 5.527305 number number
13730 7.0360007 dist dist
13220 4.9889932 dist number
13960 4.6616412 number number
15820 8.148177501 number dist
13190 5.754304999 dist number
15310 5.5589595 dist number
14700 5.5932944 number number
13270 6.2279695 dist number
15230 4.975222399 dist number
15260 6.452239 number dist
13050 4.234331601 number dist
15790 6.1987007 number number
13720 3.9328482 number dist
13560 4.288855999 number number
13270 4.826212599 dist number
13120 4.915824799 dist dist
15480 4.321192701 number dist
13870 4.171799601 number number
15700 5.699421899 number dist
14110 5.6844074 number dist
17390 7.751811199 number number
12990 6.3361145 dist number
12230 3.833868201 number number
13270 6.122717501 dist number
13180 5.3794151 dist number
15900 5.248382 number dist
13350 5.7263114 number dist
13980 5.060416 number number
15920 6.347330299 number number
15520 5.593723999 number number
14380 8.086403301 dist dist
14900 5.143579001 number number
12490 4.6427978 dist number
13660 4.2897675 number number
13010 3.4619545 number dist
13850 6.4195874 number number
14740 6.0449573 dist number
15140 5.6334633 number number
14670 4.1217796 number dist
13580 7.327560799 dist number
13870 4.0870854 dist dist
12890 3.3686495 dist dist
13500 5.825904801 number dist
13500 5.635812199 number dist
13310 5.864247999 dist dist
12990 4.5444856 dist number
11400 4.1497936 dist number
12700 4.7792378 dist number
13140 3.8265118 dist dist
13640 6.615130401 number dist
16740 5.7222884 number number
14330 6.0526926 dist number
12900 3.990955301 dist number
13640 4.1965061 number dist
14140 4.8925981 number dist
16010 6.0795123 number number
13500 4.98282 dist dist
14820 4.334727099 number number
14490 5.601797299 number number
14490 6.1850107 number number
15330 6.292668601 number number
13420 4.331736499 number dist
14180 4.683594799 number number
17120 8.008413901 number number
12800 4.459936699 dist dist
13360 5.535030599 dist dist
14760 6.092144201 dist number
17090 6.778098 number dist
13560 6.186481 dist dist
17350 6.7611888 number dist
13040 5.151805199 dist dist
12580 4.0723399 number number
16720 8.486599699 number number
15450 6.8639133 number dist
13030 4.512605099 dist dist
15270 5.099159401 dist dist
15420 6.297340901 number dist
13210 7.597742199 number dist
12940 4.3371692 dist dist
12970 5.344947 number number
14300 4.839807301 number number
13670 6.938049299 dist dist
13600 7.2994863 number number
13460 5.848401899 number dist
14230 6.401905301 number dist
14280 5.412861 number number
11830 3.564053101 dist dist
13130 3.308984101 dist number
15450 6.1588142 dist number
12810 5.020703999 dist dist
15420 6.598882101 number dist
13050 4.573848001 number dist
13680 4.9993185 dist dist
13360 5.6721495 number dist
14600 5.4327061 number number
14190 5.1089586 number dist
14260 4.3810512 number number
12570 3.616446299 dist dist
13470 7.278739899 dist dist
12760 5.640569 dist number
14690 5.958702801 number dist
12380 5.0679809 dist number
14100 5.4484567 number number
13210 4.837368999 dist number
12750 4.8972336 dist dist
17310 5.8789243 number number
12590 5.523602099 dist number
15790 5.5771995 number dist
16830 5.2286622 number dist
13900 4.7726183 number number
13890 4.376273399 number number
14400 7.8566205 dist number
12670 4.738951999 number dist
13380 3.6545877 number dist
11810 3.4850671 dist dist
13840 5.3874174 dist dist
13020 5.2575687 number dist
11820 4.621665 number number
12730 4.955199699 dist number
12060 4.488882199 dist dist
12610 4.300897599 number dist
12090 2.049462499 dist number
13090 3.241247399 dist dist
13590 5.304304701 number dist
13910 5.8299003 number number
14800 5.895327401 dist dist
12690 4.899204599 dist number
12850 5.590633901 dist number
12280 5.292477301 dist number
12930 4.005271199 number dist
14230 5.037028101 number number
13640 5.194056599 number number
13050 4.855636701 number number
16470 5.9389213 number dist
13350 6.882120101 dist number
13420 5.8581699 number dist
12810 5.7483877 dist dist
13220 4.7801538 number dist
13620 4.9616051 dist number
13200 6.2779508 number number
13780 6.4789139 dist dist
13660 5.8938104 dist number
13590 7.542442501 number number
14050 6.0159689 number number
12680 4.9115853 number dist
13770 4.765516701 dist dist
15970 5.3510646 number number
13780 7.289381501 dist dist
13850 4.671295299 number dist
14140 5.328486301 number number
13290 7.9339514 dist dist
13030 4.560403801 dist number
15490 4.8582907 number dist
14150 6.1027758 dist number
13010 3.267691401 number number
13030 6.0053453 number dist
13580 6.950490099 dist number
12430 4.537132599 dist dist
13040 5.0373995 dist dist
13780 7.977583 dist dist
12350 4.0307741 dist dist
12920 5.2807481 dist dist
12050 5.916205601 dist number
15930 7.7146609 number dist
13140 5.5945899 dist dist
13170 6.8287293 dist number
13510 5.2683507 number dist
13000 4.8649378 dist number
15020 6.382600801 number dist
13190 7.677929701 dist dist
13490 4.2894134 dist dist
12800 5.524703299 dist number
15060 5.633273399 number number
12700 5.0257808 dist number
16620 6.410868101 number dist
13390 5.8861274 dist dist
12680 4.127477901 dist dist
13140 4.191015701 dist number
16920 5.919445199 number dist
14140 6.9243456 number dist
13390 6.7136748 dist number
12500 3.925111201 number dist
13970 4.818558101 dist number
12510 5.7401015 dist number
14940 5.368587299 number dist
13560 5.6699704 dist number
14120 5.465086701 dist number
13230 5.947879001 number number
15690 5.977962 number dist
13210 5.993036301 dist number
13730 4.5235038 dist number
13930 7.434057199 number number
13930 4.4378952 number number
14110 4.651617799 number dist
13240 5.537063901 dist dist
12890 4.245889799 dist number
16280 6.935773599 number dist
14340 3.526786899 number number
13760 5.5085062 dist number
13630 5.020824 dist dist
13710 4.2772677 number dist
16300 5.5750805 number number
13660 4.6965057 dist dist
13060 5.332841401 dist dist
13150 4.6269307 dist number
13870 4.728497999 number dist
13320 4.0492463 dist dist
13850 7.6456863 dist dist
13450 4.580216999 number dist
14560 4.097111701 number number
13130 3.968910999 dist number
16680 7.078116901 number dist
13610 6.0105423 number number
13290 5.0138548 dist number
13370 3.7258233 dist dist
16840 5.544392701 number dist
14910 5.216574099 number dist
14280 5.7826107 number dist
13700 4.8901834 number number
16100 6.3125866 number number
13220 3.7846713 dist number
14530 5.869369001 number dist
12990 7.8487539 dist dist
16290 6.916178799 number number
13520 4.405155601 number number
14060 4.6115204 number number
13510 3.582328401 dist dist
13010 8.028900699 dist dist
14380 6.903377701 dist number
12720 4.493072101 dist number
13120 5.180164 dist dist
12600 5.1404148 dist dist
12770 4.6474382 number number
12890 4.309231299 dist number
13000 7.6521665 dist dist
12970 3.4428033 dist number
12560 4.2978925 dist number
14640 4.8693007 number number
13240 5.0117408 number dist
15060 4.0137236 number number
13400 7.600994299 dist number
12820 5.175977599 dist number
13880 4.872278699 number dist
16380 7.145296199 number dist
16060 4.9546914 number number
12580 3.4918018 dist number
13350 4.5706121 dist number
13480 4.556432999 number dist
13110 6.4658045 number number
12920 4.8853849 dist dist
13240 4.306166101 dist dist
12860 5.8723483 dist number
13660 7.568538399 dist number
12900 5.1310477 number number
13930 6.260209799 number number
12900 5.8499334 dist dist
14530 3.392814399 number number
12190 3.5762815 dist number
13940 5.6301576 dist dist
12460 3.272224099 number dist
12010 4.776383501 dist number
14740 5.9785811 number dist
15160 5.9952731 number dist
13790 6.079687899 number number
12910 5.3152955 dist number
14640 5.706982701 number number
12170 4.222450501 dist dist
12570 5.5173068 dist number
12910 5.1160338 dist number
14800 3.873692899 number number
15270 5.787229801 number number
14010 4.658265299 dist dist
13680 4.685344401 dist number
15270 7.798613701 number number
14650 6.299359601 number dist
13020 5.820173901 dist dist
16650 5.398384101 dist number
13540 5.7489928 number number
13200 4.647554601 number number
13240 3.544545999 dist number
13200 6.453157 number number
13250 5.524348099 dist dist
15240 3.990691001 number number
13200 4.8014185 dist number
12950 5.4273325 dist dist
14910 5.4163212 number number
16430 6.200626999 number number
13910 3.904679399 dist number
13690 5.584263601 number number
14070 4.028518701 number dist
13310 5.484004 dist number
12280 4.023462599 dist number
13010 4.971164501 number dist
14400 5.894266001 number dist
13890 4.9898485 number number
12870 4.3076768 dist dist
12910 5.226499601 dist dist
14030 4.510421301 dist number
14340 5.006418401 number dist
13000 6.080884599 number number
13120 5.5413255 dist dist
13560 5.2369191 number number
13630 4.815107799 dist number
14300 5.4298838 number number
15890 7.098362501 number number
13010 5.877914 dist number
15550 7.069371 number dist
12300 5.248494999 dist number
15060 6.1030935 number number
13700 5.739878499 dist number
