makespan time indicator criteria
1860 0.001027001 number number
2220 0.002004599 number dist
1780 0.000716399 number number
1920 0.001675301 dist dist
1780 0.0014946 number dist
1720 0.0007422 dist number
1880 0.0012224 dist dist
2040 0.0013351 number number
1720 0.000966599 dist number
2360 0.002489201 number number
1920 0.001420001 dist number
1860 0.0009313 dist number
2180 0.0019999 dist dist
1840 0.000755601 dist number
1860 0.0010549 number dist
1880 0.000943701 number number
1780 0.001940201 dist number
2000 0.001271001 number dist
1920 0.000913501 number dist
2360 0.0025841 number number
1800 0.0007306 dist number
2340 0.002586399 dist number
1860 0.001031301 number dist
1660 0.000757199 dist dist
1840 0.000774 number dist
1820 0.001021401 dist number
1860 0.000942901 dist number
2180 0.0029348 dist dist
1900 0.001014201 dist dist
1860 0.0010307 number number
1960 0.001032399 number number
1800 0.0007706 dist number
2120 0.0016921 number number
2300 0.002284499 number number
1880 0.000903001 number dist
1880 0.000801101 number dist
2040 0.0015437 number dist
1860 0.0007229 dist number
1960 0.0011892 number dist
1660 0.0008425 number dist
1780 0.0008379 dist number
1900 0.001189301 dist dist
1660 0.001080799 number dist
2360 0.0027089 number number
1860 0.0010566 number dist
2420 0.0026344 dist number
1840 0.0007326 dist number
2000 0.001409 dist number
1780 0.000848 dist number
1780 0.001501501 dist number
1660 0.000769701 number number
2180 0.0019695 number number
2300 0.002456499 dist dist
1860 0.0009832 number dist
2060 0.001886801 dist number
1800 0.000765099 number number
1720 0.0007674 dist dist
2100 0.0012939 dist number
2040 0.001824599 number dist
2060 0.001868499 dist number
2020 0.001201599 number number
1860 0.0007513 number number
1720 0.0007507 number number
1980 0.0016239 dist dist
1840 0.0008592 number dist
1960 0.0016146 dist number
2080 0.002426999 number number
1860 0.0010365 number number
1900 0.001006699 number number
1900 0.000999899 number dist
1860 0.0009858 dist number
2060 0.001513401 number number
1900 0.0010829 dist dist
1720 0.0007549 dist number
1720 0.000933001 dist number
1920 0.001088199 number dist
2080 0.0017718 dist number
1860 0.0009655 number number
2040 0.001515399 number dist
2100 0.001682299 number dist
1720 0.001036301 dist number
1720 0.000762 dist number
1720 0.000741999 number number
1940 0.0010631 dist dist
1920 0.001113001 number number
2040 0.0017415 dist dist
1880 0.001027801 number dist
1960 0.001418599 number dist
1720 0.0011382 number number
1660 0.0007924 dist number
1720 0.000769899 dist dist
1720 0.000731101 dist number
1760 0.0008131 number dist
1860 0.001303601 dist dist
1860 0.0010092 number dist
1720 0.000836599 dist dist
2000 0.001294401 number dist
1860 0.001123801 number number
1900 0.0012272 dist dist
1900 0.0010704 dist number
2000 0.0012832 number number
1860 0.000971901 dist number
1720 0.000743999 number number
1720 0.0007179 dist number
1900 0.000939601 dist number
1880 0.0009545 dist number
1760 0.0007604 number number
2180 0.002261101 number dist
1940 0.001088999 dist number
1840 0.00079 number number
1800 0.001494199 number dist
1720 0.0008505 dist dist
2040 0.0015352 number dist
1660 0.000784499 number number
1960 0.0012125 number number
1660 0.000796101 dist dist
1860 0.001128101 number dist
1980 0.0013476 dist number
1720 0.0008238 dist dist
1720 0.000761899 dist number
1860 0.0011012 number number
2000 0.001196 dist dist
1780 0.000850501 dist dist
1800 0.0007662 number dist
1980 0.0010521 dist number
2360 0.002534099 number number
2320 0.002118599 dist number
1660 0.000782499 number number
1920 0.001096701 number number
2040 0.0016054 number dist
1840 0.0008866 dist dist
2100 0.001950701 dist number
1720 0.000768899 dist number
1860 0.000962201 number number
2040 0.001580601 number number
2000 0.0013732 dist number
2000 0.001420599 dist number
2000 0.001311501 dist number
1720 0.000731701 dist dist
1880 0.000945501 number number
1780 0.001093 dist number
2040 0.0016989 dist number
1720 0.000806201 dist dist
2000 0.0021285 number number
2440 0.0027639 number number
2040 0.0012284 dist dist
1880 0.0008715 dist number
2440 0.002800999 number number
1860 0.000749799 number dist
1840 0.0008107 dist number
1860 0.0009897 dist dist
1860 0.0010231 number dist
1860 0.0011032 number dist
1840 0.0007456 number number
1720 0.000765501 dist dist
1880 0.0010183 dist dist
1840 0.000873601 number dist
1720 0.0007445 dist dist
1860 0.000972899 number dist
2040 0.001593899 number dist
2180 0.001931699 number number
1720 0.0010445 number dist
1920 0.0012075 number number
1920 0.001083999 dist dist
1860 0.001082599 number dist
1720 0.000833801 number number
1860 0.000998299 number number
1900 0.001051899 number dist
2040 0.0016717 number number
1720 0.000758099 dist number
1800 0.000746199 dist dist
1980 0.001254 dist dist
1780 0.001175999 dist dist
2180 0.001967599 number dist
2080 0.001638401 dist dist
1660 0.0007686 dist number
1900 0.0011253 dist number
1960 0.0008331 dist dist
2000 0.0018685 number dist
1980 0.0013122 number number
1860 0.0009647 number number
1860 0.0010511 number number
1860 0.000952101 number dist
1880 0.001086199 number dist
1780 0.0008335 dist dist
1840 0.0007799 dist dist
2000 0.0013228 dist dist
2240 0.002490799 number dist
1840 0.0007382 number dist
1720 0.000823099 number dist
2180 0.002457001 number number
1860 0.001022601 number number
1720 0.000802199 dist number
1860 0.0010473 number dist
1920 0.0009309 dist number
2120 0.0020378 dist number
2020 0.001460501 dist number
1840 0.000849001 dist number
1720 0.0008026 dist number
1860 0.001212999 number number
1860 0.0007412 number number
2100 0.001625701 number number
1720 0.000764 number number
1720 0.000780999 number number
1980 0.001281301 number dist
1860 0.000891401 dist number
1920 0.001148001 number number
1780 0.000991 dist dist
2080 0.002171099 dist dist
1720 0.000737401 dist number
1900 0.001065301 number number
1860 0.000749201 dist number
1660 0.0007752 number dist
1720 0.0007225 number dist
2180 0.0030517 dist number
1860 0.000772001 dist dist
1900 0.0011014 dist number
1860 0.000974701 dist dist
2020 0.0012473 dist dist
1860 0.001065401 number dist
1660 0.0007608 dist dist
1720 0.0007966 dist dist
1840 0.001107701 dist number
1860 0.0010334 number number
1720 0.000764099 number dist
2060 0.002016301 dist number
2500 0.0028303 number dist
1900 0.001240199 number dist
1860 0.0009799 number number
1980 0.001445401 dist dist
1840 0.000829901 dist dist
2080 0.001357201 number dist
2240 0.00269 number number
1860 0.0009734 number dist
2000 0.0012091 dist number
1920 0.0011265 number number
1860 0.0010212 number dist
1840 0.0008071 number dist
2220 0.0022121 number number
1860 0.0010644 number number
2000 0.001371499 number number
1920 0.0011403 number number
2160 0.002189399 dist number
2000 0.0012822 number dist
1860 0.001037899 number number
2080 0.001839901 dist number
1860 0.0013025 number dist
1860 0.0010802 number dist
1960 0.001061799 dist dist
1720 0.000739201 dist number
1780 0.0008254 dist number
2300 0.0024898 number number
1660 0.000739501 number number
1780 0.000866399 dist number
1800 0.0007795 number number
1860 0.0010465 number dist
2040 0.001563299 number dist
1900 0.001302601 number dist
1720 0.0008284 number dist
2000 0.001154701 dist number
1720 0.000766901 dist number
1660 0.0007505 number number
1720 0.0007833 dist dist
1780 0.000942899 number dist
1980 0.0014278 dist dist
1660 0.0008378 number number
1860 0.0009684 dist number
1940 0.0010304 dist dist
2180 0.001998901 number dist
1720 0.000783499 dist dist
1800 0.0007684 dist number
1860 0.001049499 number dist
1860 0.0010501 number number
1780 0.0008856 dist number
1780 0.0015423 dist dist
1720 0.0007505 dist dist
1880 0.0009538 number number
1900 0.0009911 number dist
1860 0.0009806 number number
1840 0.000799299 number number
1840 0.0008695 number dist
2040 0.001410101 number dist
1720 0.000761 dist number
2120 0.001651899 number dist
2240 0.002745701 number number
2120 0.002017101 number dist
1660 0.000837599 dist number
2020 0.001586 dist dist
1720 0.000759801 dist dist
1860 0.001002899 number number
1780 0.000954699 dist dist
1860 0.000993999 number number
2100 0.001749501 number dist
2120 0.0014455 number number
1860 0.0009969 dist dist
1780 0.000921801 dist dist
2000 0.0014064 dist dist
2180 0.0027725 dist number
1720 0.000741299 number dist
2040 0.001717101 number number
2220 0.002179099 dist number
1660 0.000772201 number dist
1880 0.0008711 number dist
1720 0.0007628 dist number
1840 0.0007932 number dist
1860 0.0010503 number number
2260 0.0025449 dist number
1720 0.000771201 dist dist
1880 0.0010673 dist dist
1860 0.0010056 number dist
1880 0.001062301 dist dist
1860 0.0009693 dist dist
2000 0.001226901 number dist
1880 0.0008403 number number
1980 0.0011586 number dist
2000 0.0016592 dist number
2140 0.001992701 number dist
1960 0.000980301 dist number
1860 0.001021401 number dist
1780 0.000888901 number number
2240 0.0024899 number dist
2360 0.0024931 number number
1720 0.0007577 number dist
1780 0.0007941 number number
1960 0.001384899 dist dist
1920 0.001325101 number number
1900 0.001047 dist number
2020 0.001513201 dist number
1840 0.0008996 number dist
1960 0.0008435 number number
1860 0.001002899 number dist
1900 0.000816501 dist number
1940 0.001094599 dist dist
1720 0.001076999 number dist
1840 0.000945 dist number
1860 0.0010895 number dist
1660 0.000825901 number dist
1720 0.000804 dist dist
1720 0.0007245 dist dist
1900 0.001017699 dist dist
1860 0.0008012 number dist
1860 0.001128099 number dist
1780 0.000971499 dist number
1840 0.000796 number dist
2020 0.001153199 dist dist
2000 0.001264501 number dist
1720 0.0008088 dist dist
1660 0.0007734 dist dist
1720 0.0007433 dist number
2300 0.0026525 dist number
2000 0.001317101 number dist
1860 0.0010143 number dist
1860 0.001046299 number number
1880 0.0008683 number dist
1860 0.001200699 number number
1860 0.0009665 dist dist
2040 0.0015519 number number
1660 0.0007745 number number
1880 0.001077599 dist dist
2120 0.001964499 dist dist
2200 0.001812699 dist number
1840 0.0008202 number dist
1860 0.0008089 dist dist
1800 0.000912699 dist dist
1880 0.0010141 dist number
2180 0.0025678 number number
1780 0.0009339 dist number
1920 0.0012015 dist dist
1660 0.000787501 dist dist
2020 0.0012834 number dist
2020 0.0016341 number dist
2100 0.0020343 number number
2240 0.0018902 number dist
2160 0.001982899 dist number
1660 0.0007409 dist number
2120 0.001966 dist dist
1900 0.0010807 dist number
2000 0.001246099 number number
1920 0.0011124 number number
1660 0.0008075 number dist
1860 0.000977 number number
2040 0.001277999 number number
1860 0.001457201 number number
1920 0.0015859 dist number
1860 0.0010505 number dist
1860 0.000988099 dist dist
1720 0.0008101 dist dist
1860 0.0010175 number number
2300 0.0029282 number number
1860 0.0009826 number dist
2040 0.001799499 dist dist
1980 0.002107 dist dist
2300 0.002267301 dist dist
2020 0.001546799 dist number
1840 0.000835899 dist dist
2080 0.0014749 dist dist
1780 0.0015312 dist dist
1920 0.0011515 number number
1860 0.0009694 number dist
1960 0.001863699 dist dist
1780 0.0009134 dist dist
2020 0.001435701 dist number
1780 0.001481001 dist dist
1840 0.0009161 number dist
2060 0.0017545 number dist
1860 0.0009746 number dist
1780 0.000847999 dist dist
1780 0.001193101 dist dist
1860 0.001000501 dist dist
1860 0.0012159 dist number
2280 0.0020848 dist number
1860 0.0010363 dist number
1780 0.000872999 number number
2500 0.0028671 number number
1740 0.000847501 dist number
2120 0.001740401 dist number
1840 0.000947 number dist
2300 0.0022127 number number
1860 0.001008099 number number
1720 0.0008115 number dist
1720 0.0007892 dist number
1820 0.000818 number dist
1860 0.0010181 number number
1780 0.0008493 dist number
2000 0.001892501 dist dist
2000 0.0011825 number number
1780 0.0013742 dist number
2040 0.001509499 number number
1860 0.000989199 dist number
2020 0.001666201 dist number
1940 0.0010897 dist dist
2300 0.002436099 number number
2080 0.001676001 dist dist
1660 0.000844599 number number
2020 0.0012274 number number
1840 0.000991101 number dist
1720 0.0007469 number dist
1840 0.0007908 number number
1860 0.000966901 number number
2280 0.0028607 dist dist
1660 0.000732699 dist number
2180 0.0026534 dist number
1860 0.0010292 number number
1860 0.001050199 number number
1980 0.0010494 dist number
1720 0.0007658 dist dist
1720 0.000792901 dist dist
1860 0.000750201 number number
1900 0.0011527 dist dist
1800 0.000848701 number number
2000 0.0012622 number number
1960 0.0009689 dist dist
1920 0.001353099 dist dist
1840 0.0007928 dist dist
1720 0.000777599 dist dist
1720 0.000788701 dist number
2160 0.002126299 dist number
1860 0.0010017 number number
1780 0.001924101 dist dist
2080 0.002031201 number number
1860 0.0010046 number number
1660 0.000791 number dist
1860 0.0011535 number dist
2300 0.002281801 number number
1860 0.000979101 number number
1780 0.000887899 number dist
1840 0.000905001 number dist
1720 0.0007398 dist number
1900 0.0011097 dist number
1720 0.0008324 dist dist
1780 0.000747599 dist dist
1920 0.0011557 dist dist
2000 0.0012969 dist number
1660 0.0008488 number dist
1960 0.001288799 number number
1900 0.000924199 number number
2160 0.001607601 number dist
1860 0.001043701 number dist
2420 0.0027383 number number
1720 0.0007495 dist dist
1720 0.000721599 dist dist
2000 0.0012605 number dist
2060 0.0014064 number number
1720 0.000808401 number dist
1720 0.0008184 dist dist
1920 0.001225301 number dist
2140 0.002035601 dist number
1780 0.000762099 number dist
1980 0.001315501 number dist
2180 0.0023306 number number
1860 0.0010094 number dist
1780 0.000896599 number number
1720 0.000737 dist dist
2000 0.001271799 number dist
2000 0.001315901 dist dist
1980 0.0015834 dist number
1720 0.0007961 number number
1860 0.001025801 dist dist
1660 0.000774299 dist dist
1960 0.001088601 dist number
2060 0.001637601 dist number
2020 0.002061199 number dist
2040 0.0015937 dist dist
1660 0.0008069 number number
2020 0.0015435 dist dist
2140 0.0020494 number dist
1880 0.0009081 number dist
2000 0.001202799 dist number
1880 0.0009401 dist dist
1900 0.0011684 dist dist
1720 0.000795701 dist dist
1860 0.0010076 number dist
2000 0.001561701 dist number
1900 0.000988299 number number
1860 0.001123099 number dist
2120 0.0016142 number number
1860 0.0010478 number number
1720 0.000883699 number dist
1860 0.0013231 dist dist
1720 0.0008017 dist number
1720 0.0007435 dist dist
1880 0.001039301 dist number
1720 0.000753001 number number
1860 0.000979 number number
1720 0.0008851 dist dist
1860 0.0009734 dist dist
1860 0.0009672 dist dist
2020 0.001192699 number number
2140 0.001996301 number dist
1720 0.000825501 dist dist
1960 0.001143001 dist number
2000 0.001208199 number number
1720 0.000748401 dist number
1900 0.001004 number dist
1860 0.0010485 number number
2300 0.0024257 number number
1860 0.000986699 number dist
1840 0.0010049 number dist
1780 0.0007864 number dist
2080 0.001315 number number
2120 0.001448501 dist number
1720 0.0007855 dist dist
1720 0.000825901 dist number
1860 0.000981099 number number
1780 0.000875601 dist dist
2200 0.001591699 number dist
1880 0.0008576 number number
1800 0.0008007 number dist
1780 0.001448501 dist dist
1720 0.000844 dist dist
2600 0.002508101 number number
1920 0.001099901 dist number
1800 0.000760501 dist dist
2280 0.002048501 number number
1780 0.001459301 dist dist
2000 0.001232599 number number
2180 0.0021483 number dist
2140 0.0018958 dist dist
1920 0.001122499 dist dist
2300 0.003099701 number number
1940 0.001272301 dist dist
1840 0.000861901 dist number
1720 0.000741399 dist dist
2360 0.0028575 number dist
1920 0.001028201 dist number
1720 0.000787099 dist number
1760 0.000805499 number dist
1720 0.000866899 dist dist
1720 0.000711999 dist number
1780 0.001526799 dist dist
1900 0.001229301 number dist
1860 0.0010088 number dist
1900 0.001011 dist dist
1920 0.001075101 dist dist
1880 0.000860301 dist number
1720 0.000858301 dist number
1980 0.001260001 dist dist
1720 0.000830501 number number
1920 0.0015921 number number
2020 0.0018435 dist number
1920 0.001119599 dist number
1860 0.000992001 dist dist
1860 0.0010758 number dist
1940 0.001074299 dist dist
1860 0.0010243 number dist
1860 0.001000099 number dist
1860 0.000904799 dist number
2040 0.0015455 number number
1900 0.0009686 dist number
1780 0.0008584 dist number
1780 0.0008824 dist number
1840 0.0008344 dist number
1860 0.0010938 dist dist
1860 0.0009911 number number
1840 0.000747199 dist number
1840 0.0013263 dist number
1720 0.0007402 number number
2180 0.0027574 dist dist
2140 0.0016607 number number
1860 0.001015599 number dist
1860 0.000998399 number dist
1900 0.001134101 dist dist
1840 0.0007808 dist dist
1780 0.0014821 dist dist
1860 0.0009945 number dist
1660 0.0007604 dist dist
1860 0.001199901 dist number
2180 0.0023097 number number
1660 0.000805799 dist dist
1780 0.0009621 dist number
1980 0.001205201 number dist
1660 0.000997701 number number
1980 0.001322799 number number
1660 0.000813399 number number
1780 0.0015135 dist number
1720 0.000763501 dist number
1900 0.0010839 dist dist
1780 0.000849 dist number
2140 0.001572401 dist number
1660 0.000750601 dist number
1780 0.0008242 dist number
1780 0.0008049 dist dist
2060 0.001799801 dist dist
1920 0.001209399 dist dist
1960 0.0014726 dist dist
2160 0.002112901 dist dist
1860 0.0010676 number number
1860 0.001041301 number dist
1980 0.001341899 number dist
2300 0.002299901 number dist
1780 0.001380099 dist number
1860 0.0009967 dist dist
1860 0.0012663 number dist
1860 0.0009812 number number
1660 0.0008118 number dist
1860 0.0010714 number number
2020 0.0012683 number number
1780 0.0008878 dist dist
2500 0.003495201 dist number
1880 0.001021999 dist dist
1720 0.0007493 dist dist
2000 0.0014551 number number
2120 0.0024462 dist dist
1660 0.0008726 number dist
2040 0.001512999 dist dist
1860 0.000986399 number dist
1780 0.000849701 dist number
1800 0.0008475 dist dist
2020 0.0015165 dist number
1720 0.000742401 dist dist
2560 0.0030121 number dist
1860 0.000754401 number dist
1720 0.000792099 dist dist
1860 0.0009518 number dist
1840 0.000815499 number dist
1720 0.000748199 dist number
1720 0.000739 dist number
2020 0.0009454 number dist
1980 0.001427199 number dist
1920 0.0010968 dist dist
1660 0.000765 number number
2180 0.002072001 number dist
1660 0.0007896 number number
1720 0.0007378 number number
1900 0.0009739 number number
2140 0.001925 number number
2180 0.002401399 dist number
1920 0.001190701 dist dist
1960 0.001260799 dist number
2000 0.0013919 number dist
1720 0.000841199 number number
2000 0.001145199 dist number
1860 0.000995799 dist dist
1860 0.001043701 dist dist
1780 0.0009056 dist number
1920 0.0010853 dist number
1900 0.001128301 number dist
1780 0.001002801 dist number
1720 0.000854301 dist dist
1920 0.0011145 number number
1700 0.000908201 dist number
1860 0.001024399 number number
1900 0.0010875 dist dist
1720 0.000756 dist dist
1940 0.001650101 dist dist
2300 0.002278801 number number
1860 0.0009814 number dist
1920 0.0011231 dist dist
1900 0.001001601 number number
1780 0.0008506 dist dist
2160 0.0024504 number number
1860 0.0009943 dist number
1980 0.0012812 number dist
1860 0.000978499 number number
2200 0.0026379 dist dist
2000 0.001280599 dist number
2300 0.002531101 number dist
2440 0.0027892 number number
1780 0.0008858 dist dist
1720 0.000964201 dist dist
2120 0.0017167 number number
1860 0.0010271 number dist
1840 0.000783801 number dist
1860 0.000769499 number dist
1660 0.000921201 number dist
2240 0.0024724 dist number
1720 0.0007264 number number
1720 0.000736 dist number
2120 0.0016578 number number
1880 0.0008481 number number
2040 0.0016263 number number
2480 0.002602899 dist dist
1860 0.0009798 number number
1660 0.0008862 number number
1920 0.001149199 dist dist
1720 0.0007903 dist number
1860 0.000740201 dist dist
1800 0.0013752 number dist
1800 0.0109425 number number
1920 0.001165101 number dist
2300 0.001927 dist number
1840 0.000858101 number number
2000 0.001206999 dist number
2000 0.001269599 number dist
1860 0.0010356 number dist
2280 0.002066201 number number
2200 0.0024409 dist dist
1720 0.000742401 dist dist
2220 0.002195099 number number
1860 0.001118799 number number
1740 0.0012916 dist dist
1960 0.001664399 dist dist
1840 0.000825501 dist dist
1900 0.0010941 dist number
2040 0.001337499 dist dist
2020 0.001269001 dist number
1860 0.001418199 number dist
1880 0.000984699 dist number
1780 0.000858501 dist number
1900 0.001436501 dist dist
1860 0.0007757 number number
1840 0.000856399 number number
1880 0.0009698 number number
1840 0.009756701 number dist
1860 0.0010293 number number
1860 0.001025301 number number
1720 0.000801501 number number
1860 0.001047401 number dist
1720 0.000815201 dist dist
1720 0.000834599 dist number
1660 0.000797901 number dist
1860 0.001096899 number dist
1780 0.000782399 dist dist
1920 0.001095001 dist dist
1780 0.001075 dist number
1900 0.001073299 dist dist
1960 0.001018999 number dist
1860 0.001006299 number dist
2000 0.0012188 dist number
1980 0.001329801 number number
1940 0.0010435 dist number
1920 0.001215099 number number
1720 0.000797 dist dist
1840 0.0008518 dist number
1720 0.000793101 dist dist
2560 0.003262899 number number
1920 0.0011691 number dist
2040 0.0015213 dist number
1860 0.001051599 number number
1720 0.000762099 dist dist
1720 0.0007986 dist dist
1840 0.000785199 dist number
1780 0.000923701 dist dist
1840 0.000982499 number number
2200 0.002341599 number dist
1860 0.0010638 number number
1920 0.0013256 dist dist
2000 0.0011855 dist number
2000 0.001258299 number dist
1860 0.0008177 dist dist
1720 0.000963199 dist dist
1800 0.000797899 dist dist
2040 0.0016972 number dist
1860 0.0007997 number dist
1720 0.0007326 number number
1720 0.0007634 dist dist
1720 0.0007849 dist number
1840 0.000919701 dist dist
2360 0.002742399 number number
1860 0.0009872 number dist
1860 0.0010722 number dist
2260 0.0022697 dist number
1900 0.001045899 dist dist
1920 0.001091399 number number
1860 0.0010809 number dist
1720 0.0007654 dist dist
1760 0.0008108 number dist
1900 0.001105501 dist dist
2040 0.002138301 dist dist
2040 0.001582099 number dist
1840 0.0008061 number dist
1860 0.0009897 dist number
1860 0.0007245 dist number
1860 0.000974499 number number
1720 0.0007405 number number
2080 0.0020972 number number
2060 0.0017971 dist dist
1860 0.0009903 dist number
1860 0.000965399 number number
1720 0.0007275 dist number
2220 0.002267701 number number
2020 0.0011572 dist number
1720 0.0007662 dist number
2160 0.001816201 number dist
1720 0.000742 dist number
1860 0.0010418 number dist
2000 0.001397401 dist dist
1720 0.0009213 dist dist
1660 0.000763101 number dist
1860 0.001050199 dist dist
1860 0.0009661 dist number
1860 0.001008499 number number
1860 0.001046201 number dist
1720 0.000799901 dist number
1720 0.000726701 dist number
2180 0.002127401 dist number
2220 0.0019882 number number
1720 0.0007565 dist number
1920 0.001516199 dist number
2040 0.0012494 number number
1860 0.001030199 number number
2300 0.003210699 number dist
1900 0.001077399 dist number
2020 0.001447199 number dist
2040 0.001656499 dist number
2140 0.001755601 number dist
1720 0.000756801 dist dist
1860 0.001048401 number dist
1920 0.001117401 dist number
1780 0.001412399 dist dist
1920 0.001139301 dist dist
1920 0.001123299 dist dist
1920 0.0012565 dist number
1840 0.000785901 number number
1880 0.001130299 dist number
1720 0.000844601 dist dist
1720 0.0007605 dist dist
1860 0.0011161 dist number
1720 0.000760701 dist number
1860 0.0010486 number dist
1920 0.001120799 number number
1780 0.0013849 number number
1660 0.0007827 number dist
1860 0.0009568 number dist
1980 0.0014074 dist number
1920 0.001242699 dist number
1780 0.0008839 dist number
1860 0.0009708 dist dist
1720 0.000823701 dist number
1960 0.001507901 dist number
1860 0.001084199 number number
1900 0.0012719 dist dist
2180 0.0018527 number dist
1860 0.0010291 dist number
2040 0.0019039 dist number
1720 0.0007799 dist dist
2100 0.001713 dist number
2680 0.002961299 number number
1720 0.000777401 dist number
1840 0.000777201 number dist
1860 0.001093199 number dist
2000 0.0011449 dist number
2120 0.002374399 dist dist
1860 0.0009923 number dist
1660 0.0009899 dist number
1720 0.001009301 dist dist
1840 0.000832701 dist number
2040 0.0016063 number dist
1780 0.0014798 dist dist
1900 0.001108299 number dist
1720 0.0007628 dist number
1900 0.0008656 number number
2020 0.0018207 dist number
1840 0.0010338 dist dist
1720 0.000734299 dist number
1720 0.000775 dist dist
1860 0.001065701 number number
1860 0.000974299 number dist
1660 0.0007582 dist dist
1860 0.001086799 number dist
1860 0.0010605 number number
1780 0.001417501 dist number
1780 0.001010701 dist number
1780 0.000881299 dist dist
1860 0.0010278 dist number
1840 0.0008358 dist dist
2040 0.001598401 number dist
1720 0.0009995 number number
1720 0.0007642 dist dist
2180 0.0023508 dist dist
1860 0.001062501 number dist
2240 0.0016619 number dist
2020 0.001356401 number number
1960 0.0011536 dist dist
1880 0.001017799 dist dist
1960 0.0013275 dist dist
1780 0.0009567 dist dist
1860 0.001071301 number dist
1860 0.0010501 dist dist
1860 0.001185101 dist dist
2140 0.0017895 number number
1860 0.001059399 number number
2120 0.0022181 dist number
1720 0.000797 dist dist
1880 0.0009423 number number
2040 0.0016198 dist number
2020 0.001352301 number number
1720 0.001081601 dist dist
2040 0.0016452 number dist
2040 0.0016106 dist number
1860 0.001067101 number dist
1880 0.010438001 number dist
1880 0.000989001 number dist
1980 0.0014378 number dist
1860 0.001061199 dist dist
1660 0.0009033 number dist
1860 0.001061499 number dist
2160 0.002312699 number dist
1860 0.0010374 dist number
1920 0.001134899 dist number
1860 0.001067299 number number
2360 0.0030707 number dist
1860 0.0010436 number dist
2060 0.001816599 dist number
1720 0.0008051 number dist
1860 0.001076301 number dist
1880 0.000940401 number number
1900 0.0010173 dist number
1980 0.001380499 number number
1720 0.000836601 number number
1920 0.0011671 number number
1940 0.001502101 number number
1860 0.0010243 number number
2000 0.0018359 dist number
1840 0.0009918 dist dist
2040 0.0014876 number number
2180 0.0116176 number dist
1920 0.0011035 dist dist
2480 0.003597901 dist dist
2200 0.0022 number dist
1860 0.001075 number dist
2020 0.001571101 dist dist
1860 0.000999999 dist number
1860 0.000988601 number number
2060 0.001696999 dist number
2040 0.001618301 number dist
1720 0.0007733 dist dist
1720 0.0007276 dist dist
1720 0.001023401 number number
1860 0.001039501 number number
2100 0.0013015 dist dist
2040 0.001402 dist dist
1940 0.0012238 number number
1980 0.001165299 dist number
1720 0.000744199 dist number
1760 0.000764299 dist dist
1920 0.001738201 dist dist
1960 0.0013244 dist number
1920 0.001356 number number
2160 0.001768301 dist number
2280 0.002412999 number number
1900 0.001192701 dist number
1660 0.0007684 number number
