makespan time indicator criteria
10520 0.0605937 dist number
9680 0.0248165 dist number
9720 0.0327267 dist number
10680 0.0423649 dist number
10200 0.0392284 dist number
9100 0.023823499 dist dist
10340 0.033256001 number dist
8940 0.035029101 number dist
10720 0.037026299 dist number
9580 0.0247654 number number
10380 0.021039699 dist number
9720 0.027789501 number number
10660 0.0272001 number number
9940 0.0203656 number dist
10100 0.025020901 dist dist
9180 0.0242695 number number
10800 0.039609201 number number
9720 0.024614901 number number
10400 0.0242639 dist dist
9140 0.0227271 number dist
10760 0.031993499 dist dist
9320 0.038821199 number dist
9580 0.0242114 dist number
9260 0.0201224 number number
9820 0.024867501 number dist
9520 0.0205357 dist number
9140 0.022532501 dist number
9340 0.023565799 number dist
10960 0.0374465 number number
9900 0.027549501 number dist
9520 0.0628354 dist dist
9240 0.0240004 number dist
9920 0.0220368 dist number
10220 0.0106863 number number
10060 0.051706499 number dist
9060 0.028548801 dist dist
9520 0.0211916 dist dist
10100 0.0219858 dist number
10740 0.0403764 dist dist
10080 0.037774801 dist dist
10100 0.038753399 number dist
10000 0.029145201 dist dist
10220 0.091473299 number number
10040 0.021963 dist number
8760 0.0315926 number number
9540 0.0514435 number number
10200 0.056760401 dist number
11040 0.0683151 number dist
9920 0.026658601 number dist
10380 0.034244701 dist number
9880 0.035599801 dist dist
9240 0.020813199 dist number
10380 0.0136082 number number
10360 0.0736942 dist dist
9440 0.0358748 number dist
9880 0.0109343 dist number
9840 0.0203761 dist dist
9560 0.0316543 dist number
9340 0.008756601 number dist
9500 0.019974899 number number
10060 0.040811501 dist dist
10200 0.040474401 number dist
10400 0.044486099 dist number
10360 0.045214599 number number
10420 0.053835501 dist dist
9980 0.025415401 number number
9920 0.033445 dist dist
9720 0.026345599 dist dist
9640 0.026659101 number dist
8800 0.0203972 number number
9680 0.024531 dist dist
10120 0.051808401 number number
9580 0.020719101 number dist
9820 0.036339999 dist number
10420 0.021283 dist number
9700 0.021931801 number number
10320 0.041532901 number dist
9940 0.026708799 number dist
9160 0.030241301 number number
9580 0.019852 dist number
10440 0.0301757 dist dist
10260 0.039778501 number number
9560 0.020315399 dist number
9580 0.0110899 number number
11640 0.0103114 number dist
9740 0.0081199 number dist
10160 0.0157569 number dist
9220 0.028722399 dist dist
9480 0.019977701 dist number
10480 0.049461799 number dist
9620 0.0271468 number number
9360 0.022877099 number number
9660 0.031821299 number dist
10260 0.037564999 number number
9480 0.021216901 number dist
9640 0.025518599 dist dist
10240 0.0208176 number dist
9840 0.0488827 number dist
9960 0.0190665 number dist
9860 0.0246156 number number
10040 0.0479683 number number
10180 0.0257436 dist number
10020 0.043314599 number dist
10220 0.0326983 number number
10060 0.035937301 number number
10040 0.0216619 dist number
9940 0.027613101 dist number
10420 0.0671653 dist dist
10680 0.016708401 number number
10480 0.0375027 dist dist
10200 0.0261382 dist number
9280 0.023671499 number number
9240 0.021998799 dist number
9440 0.0331673 number dist
10120 0.024491599 number number
10100 0.022618999 dist dist
9860 0.027790801 number dist
9680 0.0291665 number number
9000 0.018606199 number dist
9940 0.0335388 number dist
9080 0.020650399 number dist
9580 0.0263423 dist number
10400 0.0610533 dist dist
9900 0.0177485 dist dist
9700 0.033076699 number dist
11060 0.052141499 number number
10480 0.043976499 number dist
9920 0.021439501 number dist
10560 0.051974199 number dist
9660 0.021665001 dist dist
9900 0.019905301 dist dist
10380 0.0472925 dist number
9860 0.0391313 dist number
9540 0.0218515 number number
10340 0.028390801 dist number
9920 0.032068899 number dist
9680 0.0240286 dist number
10520 0.041699401 number dist
9820 0.029168 dist dist
9440 0.022835 dist dist
10380 0.0624114 dist dist
9860 0.0252221 number dist
9480 0.027184101 number number
9360 0.038111801 dist number
10500 0.0764873 dist number
10400 0.0336832 dist number
10240 0.0377705 dist number
9980 0.0209791 dist number
10440 0.0225569 dist dist
9980 0.028628999 number dist
10220 0.0482117 number dist
11160 0.021813901 dist dist
11440 0.040588601 dist number
10420 0.021341 number number
10700 0.0199978 number number
10400 0.0268709 number number
9800 0.025990901 number number
9880 0.0211582 number dist
9680 0.050095501 number dist
10460 0.0259129 number dist
10380 0.0216041 number dist
10360 0.0290403 dist dist
10120 0.029068599 dist dist
10160 0.022726301 dist dist
10020 0.068389899 number number
10100 0.0188443 number number
9960 0.0217074 dist number
10280 0.093977001 dist number
9280 0.030757299 number dist
10700 0.040048001 dist dist
9240 0.0346436 number number
9760 0.023762701 dist number
9740 0.0202675 dist dist
10360 0.0349982 dist number
9540 0.0406575 dist number
9620 0.0209301 number number
9840 0.025461301 number number
9940 0.053056501 dist dist
10640 0.078675101 dist dist
9820 0.0447399 dist number
9520 0.0200876 dist dist
9700 0.030481001 dist number
10420 0.044697201 dist dist
9880 0.047459201 dist number
9800 0.0253398 number dist
9780 0.021281699 dist number
10000 0.036699601 number dist
10060 0.013345001 number dist
10360 0.043419501 number dist
9980 0.035476599 number number
