makespan time indicator criteria
11530 1.4293132 number dist
10490 1.7297677 dist number
10620 1.5165919 dist number
11220 2.0350993 number dist
11610 1.9865103 number dist
10830 2.2319299 number number
9840 1.2125338 dist number
10470 1.5099751 dist dist
10220 1.7352098 dist number
9970 1.409100001 dist number
10670 1.564383701 dist dist
9790 1.618706 dist dist
11030 1.90216 number number
10710 1.713582 number dist
10400 1.8018303 number number
11310 1.741737499 number number
10540 1.6255283 dist number
9580 0.8322016 number dist
10460 1.460865301 dist number
9380 1.5907464 dist dist
11820 2.1842889 number number
10830 2.432464399 dist number
10850 1.663729099 number number
10980 2.017327699 number number
10240 2.1781439 number dist
10080 1.190814001 dist number
9710 1.3098976 dist number
13040 2.4414381 number number
10010 1.772520701 number dist
10280 1.4143039 number number
12980 3.144903199 number dist
10240 1.4754202 number dist
9870 1.1957874 dist number
11380 1.9687457 number number
9870 2.019515099 dist number
11890 1.9624081 number number
10340 1.8098477 number number
11310 2.1785529 number number
10350 1.973687799 number dist
10460 1.273851001 dist number
9940 1.5436549 dist number
10000 1.3250158 dist number
9800 2.0359036 dist number
9830 1.575825 dist dist
13990 2.564074299 number number
10430 1.8786225 number number
10040 1.824263599 number number
10410 1.587765299 dist dist
10600 2.0535663 dist dist
9960 1.459735 dist number
12320 2.6254203 number dist
10540 1.5724819 dist number
10320 1.8877111 dist dist
10990 1.8294045 number dist
9640 1.759686 number number
11250 2.2130533 number number
9940 1.835763401 number number
11320 1.7376118 dist dist
10230 1.8614532 dist dist
11440 1.6222917 number number
10510 1.9849314 number number
10290 1.891442901 dist dist
11840 1.906651299 number dist
10060 1.4018326 number number
10200 2.220651701 dist dist
9880 1.175553 number dist
11780 2.120237801 number dist
9620 1.6432635 dist dist
10430 2.0577464 dist number
11450 2.2231075 number dist
11510 2.512643901 number number
9590 0.990294 dist number
10870 2.2867428 dist number
10360 1.7574038 number dist
10100 1.681079501 dist dist
9790 1.2592448 dist dist
11450 1.7857698 number dist
12550 2.224082499 number dist
10060 1.8150607 number dist
11120 1.7751134 dist dist
10470 1.7339167 number number
10620 1.8123356 dist number
14480 2.8874331 number number
11440 1.6244572 number number
9740 1.7770174 dist dist
10360 1.3168452 dist dist
10030 1.799518101 dist dist
10150 1.4594969 number dist
11460 1.895817201 dist dist
11620 2.2846885 number number
11140 1.495203999 dist dist
10980 1.584988699 dist dist
10090 1.6320426 dist dist
10910 1.726268701 number number
10830 1.6746011 number number
9640 1.375291399 dist number
10530 2.0407906 number dist
10700 2.440434799 number dist
11270 1.767137701 number dist
10710 2.382609 dist number
9090 1.2440552 dist number
10740 1.2180312 number number
9810 1.490849199 dist number
9990 1.5079483 dist dist
13850 2.8936836 number dist
10790 2.331807601 dist number
10250 1.7415457 number dist
9620 1.227870799 dist number
9720 1.7153999 dist dist
9670 1.5980388 dist dist
10810 1.516067499 dist dist
11820 2.4016184 number dist
10700 2.420636799 number dist
13130 2.4904643 number number
13320 2.880235 number dist
11680 2.4005103 number number
9550 1.3671426 dist number
11070 1.9794576 dist number
9980 1.7452078 dist number
10700 2.4358483 number number
10050 1.670561801 dist dist
11050 1.9231711 dist dist
10250 1.956730801 dist dist
10650 1.946259901 number number
11420 1.4205601 number number
9990 2.4848738 dist dist
11170 2.0167453 number number
10530 1.2352821 number number
9490 0.9831891 dist dist
10030 1.6469837 number number
12340 2.1226956 number number
10370 1.9197267 number number
10100 1.9271213 number number
11900 2.384694 number number
10770 1.3681234 number number
11090 1.7329168 number dist
10850 1.423797501 dist number
10460 1.4336539 dist number
10180 2.2138123 number dist
10130 1.6877135 dist number
9950 1.8508103 dist dist
13060 2.6478785 number dist
9630 1.3375372 dist number
11050 1.5814744 number dist
9920 1.1772798 dist number
10440 1.7783454 dist number
10220 1.0729006 dist number
12410 2.3623076 number dist
10670 1.4532177 dist dist
10570 1.2360153 dist dist
10580 1.643131 number number
9670 0.6994877 dist dist
10360 1.5247006 number dist
10560 2.0652903 dist dist
10180 1.985488 dist dist
10190 1.3323734 dist dist
9830 1.7803223 dist number
11120 1.676677399 number dist
10390 1.479126401 number number
10330 1.439331501 dist dist
11340 1.9314553 number number
11710 1.7073258 number number
12990 1.827243099 number dist
9890 2.042483599 number number
10550 1.994632901 number number
12060 1.8666546 dist number
10010 1.7865619 number dist
12470 2.5775356 number dist
11180 1.7164274 number number
10860 1.3121453 dist number
10230 1.8674941 dist dist
10330 1.6704705 number dist
10680 1.976410999 number number
10860 1.61996 number dist
9430 1.4340491 dist dist
10010 1.4944456 dist dist
9790 1.176644001 number dist
9790 1.3477766 dist number
11000 1.940804101 number dist
11470 2.165344901 number dist
9660 1.308219 dist number
9780 1.5453953 number number
9560 1.901993599 number number
9250 1.168632901 dist dist
11660 2.5671209 number dist
9600 1.5949665 dist number
10000 1.176204499 dist dist
10570 1.5416289 dist number
12060 1.6499452 number number
10140 1.550916999 dist number
10810 2.7410468 dist number
10660 1.7501915 dist dist
10310 1.3103765 dist dist
11550 2.0528095 number number
10150 1.136242099 dist number
10420 2.0131301 dist dist
9820 1.533773499 number dist
10440 1.42902 dist number
10450 1.5149976 dist dist
9890 1.1899629 dist dist
10690 1.9501685 number number
11920 2.698549799 number number
9760 1.3257346 dist number
10470 1.8780133 dist dist
10610 1.1659216 dist dist
10400 1.7416752 dist number
11120 2.3240989 number dist
9440 1.001128 dist dist
10390 1.0977446 dist number
10890 1.9815688 number dist
9950 2.2276674 dist dist
9680 1.5873228 number dist
12720 2.5961036 number number
10720 1.4115997 dist dist
10560 2.076259799 number dist
10020 1.487037699 dist dist
9910 1.0971921 dist dist
10740 2.1813625 number dist
10910 1.229018201 dist number
11260 2.0931823 dist number
10360 2.0042365 dist dist
10920 1.767161 dist dist
12340 2.3764013 number dist
10350 1.7329366 number number
10030 1.6820377 dist number
11120 1.7167673 number dist
11800 2.628873 number dist
11930 2.359830999 dist dist
9900 1.734006099 number number
12520 2.590088199 number number
10580 1.9419221 dist dist
10700 1.6034012 dist dist
12020 2.7853004 number dist
12070 2.1982661 number number
10140 1.876146801 dist dist
10740 1.1849985 number dist
10550 1.789640899 dist dist
12590 2.3852114 number number
10130 1.378073199 number dist
9780 1.6208443 dist dist
10200 1.3254981 dist number
10560 1.6345456 number number
11130 1.8409528 dist dist
11110 1.9588107 number number
9640 1.675854999 dist number
10010 1.1404248 number dist
10160 1.5730377 dist number
10120 1.954312599 number dist
10530 1.6554761 number dist
9700 1.6009415 dist number
9880 1.596239101 number dist
11480 1.7595516 number number
10840 2.2054562 number number
10500 1.3692164 dist dist
12880 2.4804364 number number
9990 1.2977996 dist number
14070 2.8944068 number number
10320 1.9427503 dist dist
9760 1.254073101 dist dist
10960 1.8854778 dist number
9950 1.5476074 number dist
9900 1.620292 dist number
11520 1.8855587 dist number
9690 1.8256068 number number
11200 1.6746236 number number
10600 2.405144 number number
10420 2.2375986 dist dist
10480 1.1547925 number number
9340 1.3390151 dist dist
9920 1.2343521 dist number
10510 1.9442323 number number
12470 2.012473 number number
12590 2.5566155 number dist
10750 1.739270299 dist number
9830 1.3199636 dist dist
11850 1.781082 dist dist
9590 1.095864299 dist number
10220 1.3444772 dist dist
10320 0.9592319 dist number
9820 1.1070448 number number
10700 1.4735605 dist number
11170 1.7690821 number number
10320 1.7653923 number dist
10370 1.705299 number dist
11260 1.9260476 number number
10380 1.4841629 dist dist
10090 1.4403338 dist number
11370 1.7020808 number number
9920 1.6819097 dist number
9920 1.5939767 dist dist
10180 1.3310823 number dist
9740 1.3743125 dist dist
10530 1.859985799 number number
13170 2.7860741 number number
9940 1.4595108 dist number
9610 1.456890501 number dist
9700 1.0998895 dist number
10260 1.398576199 number number
10420 1.821831699 number dist
11040 2.2568586 number dist
12230 1.916799001 number number
11890 2.0047369 number dist
10790 2.0805829 number dist
10180 1.455461401 number number
9890 1.5738844 number number
10640 2.339013101 dist dist
12240 2.1135793 number number
9390 1.064267601 dist dist
9800 1.565118 dist dist
9790 1.580999801 number number
11790 2.5221388 number dist
10300 1.3884717 number dist
10720 1.9430825 dist number
10580 1.6304791 number dist
10320 1.3424078 number number
11020 1.9425909 number dist
9340 1.2206924 dist number
9520 1.2950084 dist number
10230 1.804290099 dist dist
10150 0.9815292 number dist
9530 1.333034001 number dist
10370 1.3668482 dist dist
10630 2.1671409 number dist
9760 1.583755099 number number
10760 1.7520252 number dist
10720 2.279393899 number number
11370 1.8730003 number number
9770 1.043100399 dist dist
9700 1.4494961 dist dist
11110 2.235068101 dist number
11310 1.5577427 dist number
10630 1.5656687 number dist
11190 1.864435899 number dist
11130 2.3473599 number dist
9810 1.5154985 number number
10840 1.549892301 dist number
9630 1.2082604 number dist
9980 1.967860301 dist dist
11550 2.017148 number dist
10960 1.9015975 number dist
10190 1.8566384 dist number
10090 1.476941 number number
13090 3.0775955 number number
10380 1.7958319 dist dist
11370 1.6673606 dist number
11950 2.600112799 number number
10770 1.5907992 dist dist
10300 2.278457301 dist dist
11470 1.9857062 dist dist
11070 1.656730901 number number
10290 1.525285901 number dist
12380 2.1206581 number number
12590 2.762018599 number dist
10810 1.8605996 dist number
11600 2.083809 number dist
13870 3.229431599 number dist
9840 1.242266299 number number
10150 2.630302 number number
10210 1.9358434 dist dist
10470 1.297104399 dist number
13420 2.521582499 number number
10170 1.3872787 dist number
9750 1.1838052 number dist
10520 2.2375953 number dist
10080 1.433485699 dist dist
11330 1.7358233 number dist
10620 1.8507153 dist number
12150 2.6623163 number number
10900 1.8269832 number dist
12740 2.8409158 number dist
10770 1.9485106 number dist
9780 1.382020801 dist number
11090 2.1972779 number dist
11940 2.173278299 number number
10370 2.192897 number dist
11540 2.1453092 number number
10740 1.887637401 number number
11030 1.495967099 dist number
9900 1.1551167 dist number
10820 1.610784099 number dist
10090 1.546467 dist dist
9740 1.2109194 dist dist
10130 0.9985514 dist number
9570 1.0907668 dist dist
11820 2.6086085 dist dist
9070 0.8243875 dist dist
10160 1.8922034 number number
9560 1.3542579 dist number
9670 1.5444389 dist number
10190 1.9463629 number dist
10150 1.64096 dist number
13290 2.545149201 number dist
10390 2.0716342 number dist
10520 1.7394374 number dist
10270 2.1827201 dist number
13220 3.0313761 number dist
10160 1.3035594 dist dist
9920 1.5250552 number dist
10320 1.506851199 number dist
11220 2.154642501 number number
9680 1.205681599 dist dist
9440 0.8773421 dist number
10500 1.9226857 number dist
9840 1.2089871 dist dist
13290 2.5582246 number dist
10740 1.4219473 number number
9550 1.4147396 number number
9870 1.3426015 dist number
12270 1.984037501 number dist
13720 2.9927514 number dist
11930 2.7293486 number number
11490 1.6725693 dist dist
10360 1.856096601 dist number
10430 1.5892567 dist number
11370 2.341697201 number dist
12870 2.5771794 number dist
11490 2.300149199 number dist
10030 1.7795726 dist number
10940 2.0367175 number number
10480 2.0350574 dist dist
10590 1.5815754 number dist
10990 2.4308016 number dist
10310 1.333879301 number dist
10400 1.830983601 number dist
11870 2.3396979 number dist
10370 1.590617899 number number
11810 2.4415435 number dist
9950 1.9395876 dist dist
10580 1.776634801 dist number
11190 2.608853101 number number
12530 2.3866815 number dist
11030 2.519181 number dist
11420 2.2224537 number dist
10830 1.924862399 number number
10220 1.4960578 dist number
9450 1.8386848 dist dist
10370 2.1412336 number dist
12680 2.2558782 number number
12630 1.7062931 number number
11450 1.968071499 dist number
10040 1.6834117 dist number
10650 1.744278299 dist number
9830 1.3339935 dist dist
9870 1.921741499 dist number
9960 1.0358985 dist number
10540 1.5553812 dist dist
9930 1.7182751 dist dist
12610 2.723401499 number number
10410 2.005630501 number number
9890 1.5906906 dist dist
9760 1.2318926 dist dist
13180 2.809598 number dist
11090 1.364693 dist dist
9820 1.4850209 dist number
11120 1.958098901 dist dist
10540 1.4905827 dist number
10340 1.556301901 number number
10510 1.5048724 dist number
9500 1.361472101 dist number
9480 0.937026999 dist dist
10640 1.341474699 number number
10790 1.7493402 number dist
9810 1.559104 number number
9360 0.9254143 number number
12550 2.6509105 number number
9570 0.978358 dist dist
9960 2.1577453 number number
12000 2.1259217 number number
10100 1.2617564 dist number
9480 1.241466701 dist dist
9470 1.350822399 dist number
10580 2.359737101 dist dist
11910 2.356305399 number number
10570 1.5942748 dist number
10000 1.2518892 dist number
12530 2.5975307 number dist
10490 1.8083993 dist dist
10070 1.7210758 number dist
10360 1.9196621 dist dist
9810 1.3834283 dist dist
10900 1.4287833 number dist
10600 1.659216 dist dist
11580 2.0164551 number number
12880 2.598383201 number dist
10140 1.6147797 dist dist
13980 2.765386801 number number
12310 2.2230883 number number
10550 1.4586864 dist dist
11790 2.1888779 number dist
10480 1.643891999 dist dist
9880 1.685421799 number dist
10790 1.5298245 number dist
13170 2.8007776 number number
12030 2.2310213 number number
11410 1.9269263 dist number
9930 2.190616301 number number
10660 1.3472856 dist dist
10460 1.795772699 dist number
12680 2.579702801 number number
10780 1.888183 dist number
10700 1.559159999 dist number
12640 2.551971099 number dist
11640 2.012680301 number dist
10870 1.5690421 dist number
10030 1.505249399 dist number
10310 2.1106109 number dist
10350 2.322458099 number dist
12550 2.565677001 number dist
10690 1.541630001 dist number
11550 2.2832466 number number
10170 1.435384401 dist number
10820 1.6596789 number dist
9620 1.307315399 dist dist
10250 1.650562799 number dist
10140 1.2976339 number number
11030 2.029955801 dist dist
10860 1.8139013 dist number
10690 1.394941199 dist dist
10160 1.570847401 dist dist
11300 1.953131599 number number
9870 1.379084299 number number
9870 1.755629801 dist number
9700 1.5884659 dist number
9460 1.604323399 number number
10130 1.6410476 dist dist
10690 1.4412258 dist number
9880 1.1400874 dist number
10660 1.857655 dist dist
10480 1.924318601 number dist
11880 2.113678901 number dist
10100 1.388556 number number
10310 1.407971701 dist number
12480 2.6445795 number dist
9820 1.055121601 number number
10620 1.664445499 dist dist
11570 2.388201699 number number
10210 1.5907648 dist number
10520 1.539488499 dist number
10090 1.7179058 dist dist
10420 1.7037073 dist dist
10420 2.0269164 number number
11470 2.156853499 number dist
12470 1.948918801 number number
11500 1.8069845 dist number
10920 1.8580498 number dist
11980 2.2591187 number dist
11020 2.0118734 number number
13110 2.7287871 number number
11710 2.120237801 number number
11570 2.037730501 number number
12140 1.917354601 number dist
10150 1.4176454 dist dist
11610 1.917285201 number dist
10590 1.321635 number dist
10930 1.682496401 number dist
10600 1.3535363 dist number
11430 1.5512202 number dist
13300 2.580824699 number dist
10760 2.021751599 number dist
13500 2.545540301 number dist
10180 2.0609372 dist number
9980 1.5275118 number dist
10310 1.4697825 dist number
11190 1.701147699 number number
10160 0.9324874 dist number
12610 2.3334624 number number
10060 1.7197945 number number
11570 2.0281451 dist dist
10970 1.8884097 number dist
12300 2.556278501 number number
10270 1.985053401 number number
9890 1.5932652 dist number
10610 2.2075335 number dist
11140 2.5167306 dist dist
11420 2.2244323 number dist
9810 1.732195801 dist number
13110 2.5186959 number number
10540 1.9587516 dist number
10630 1.747720399 dist dist
10460 1.7893282 number number
10860 1.721223 number number
10780 1.995079901 number dist
9710 1.4683018 number number
9750 1.3194071 dist number
10540 1.506931401 dist dist
9640 1.486493099 number dist
9950 1.1518811 dist dist
9770 1.634577401 dist number
10710 1.8502214 dist dist
9620 1.884912501 number number
13000 2.8461523 number dist
10420 1.716433799 number dist
10400 3.146869301 dist number
11310 4.5981706 number number
11960 4.6489821 number number
10860 4.3628857 number number
9170 3.7151504 dist number
11600 5.4059968 number dist
10050 4.625936 dist number
12080 5.5276666 dist number
9380 2.4577479 dist number
9740 3.482466701 number dist
11600 5.1905493 number dist
11170 5.167612599 number number
9540 3.877388199 dist number
10170 4.652380801 number number
11620 5.5398383 number dist
13600 6.7681211 number number
10900 4.169862901 number dist
10530 5.143336501 dist number
10450 3.3142859 number number
11370 5.4141368 number number
10280 4.5358071 number number
12100 7.159090399 number number
10610 4.136108 number number
9360 2.4907166 dist dist
10750 3.7905329 number number
11070 3.8450166 number number
10710 4.216747599 dist dist
10320 3.244782901 dist number
9420 4.1822142 dist dist
12380 5.7429302 number number
12850 6.598869 number number
9950 3.7655036 dist dist
10050 4.147831499 number dist
9270 2.616153899 number dist
9860 2.7946233 dist number
11640 5.914069701 number number
14800 8.4307539 number number
9700 3.6886219 number number
10120 3.3169322 dist number
9870 3.4408695 dist dist
11310 4.519225499 dist number
10250 2.923576 number number
9490 3.400579499 dist number
10090 3.2919979 dist number
14030 7.8428823 number number
10150 5.4009077 number dist
10720 3.6621328 number number
10160 4.0692093 number dist
10550 4.4028256 dist number
10230 5.1580218 number dist
10500 4.5967226 dist number
11460 4.296601301 number dist
10960 4.3907473 dist number
10980 5.1285294 number dist
11030 3.772571099 number number
10170 3.583647499 dist number
9770 4.469354101 dist number
10480 5.142969101 number number
10670 4.1074404 dist dist
9720 3.184999 dist number
9690 2.8577814 dist number
9720 5.981361999 number number
9970 2.996798501 dist dist
9700 2.953215499 dist dist
12000 5.5512434 number dist
11340 5.116306199 number dist
10440 3.2296618 number dist
9900 4.7327416 dist dist
12090 5.6995818 dist number
10180 3.9878312 number dist
11450 3.4392126 number dist
10290 4.365134699 dist number
11510 5.868787401 number number
10910 4.4490223 number dist
9920 3.7497583 number dist
10810 4.4418931 dist dist
9570 3.6138861 dist dist
12680 6.4319027 number number
10330 3.624690301 number dist
9740 3.2133 number number
9180 2.358838 dist number
12700 6.7111076 number number
11760 6.3484057 number dist
10270 3.5595353 dist number
8860 3.8133453 number number
11100 5.645633999 number number
9140 2.537773299 dist dist
9610 3.2843376 number number
9990 3.2786166 number dist
12780 5.5998818 number number
10320 3.368297401 number dist
9490 3.158627599 dist number
11590 5.3945823 number number
10600 5.7630737 number dist
10680 3.521170201 dist dist
11390 3.1478967 number number
12360 5.263432899 number number
11080 4.4650736 number dist
11120 4.961587299 dist dist
9910 2.5044441 dist dist
10290 3.532171601 dist dist
10780 3.7875198 dist number
10770 5.0377939 dist dist
9280 3.6331839 dist dist
13640 7.079085501 number number
10540 5.2827328 dist number
9790 3.015482 dist number
11050 5.268496301 number dist
10000 4.2034814 dist dist
13960 7.9202157 number number
9640 3.5528838 number number
11080 4.869225301 dist dist
10180 3.3530919 dist dist
10370 4.0854846 dist number
10960 3.3559308 dist number
10150 5.133612 dist dist
11040 5.0487827 number number
11530 3.3180132 number number
9300 2.7215144 dist dist
10380 4.041732801 number number
11810 4.823003499 number dist
9670 3.3274576 dist number
10260 4.4910921 number dist
9980 3.448615299 dist number
11880 5.3126539 number number
9930 3.591082101 dist dist
9640 4.3417318 dist number
11810 4.5508065 number number
10110 3.2405446 dist dist
9280 2.7178772 dist dist
10560 4.6881469 number number
10510 5.0312848 dist number
9870 4.913222601 dist dist
9510 3.4493738 number dist
11930 5.737825001 number dist
11780 5.014611201 number number
13070 6.0467857 number number
11160 5.5399132 number dist
9700 3.682266399 dist dist
9570 3.46316 dist dist
12630 5.7833915 number dist
9470 4.0795173 dist dist
12340 6.7984625 number number
9770 2.659992 dist dist
10410 2.611696399 dist number
9860 4.4436867 dist number
9970 4.503432399 dist number
9890 4.5745904 dist number
10630 4.588921099 dist dist
11140 4.645551399 number number
10790 3.933351501 dist number
10050 4.6090113 dist number
10010 3.2984007 dist dist
11400 5.312847301 dist dist
11660 5.7687633 number dist
9850 3.689421399 dist dist
11570 4.679358001 number number
11370 4.081722099 number dist
11990 6.520429401 number dist
9220 2.2232756 number number
10200 3.189439201 dist number
13930 7.8133876 number number
10660 4.334488801 dist dist
9280 3.1598334 dist dist
12840 5.029416099 number dist
12400 6.5334805 number dist
9800 2.937271499 dist dist
10800 4.050066199 dist dist
9580 4.3579402 dist dist
11630 4.836856299 number dist
9430 3.196481399 dist number
10310 4.5907341 dist dist
9430 3.485375399 dist dist
10020 4.5183215 dist dist
9940 3.8085253 number number
9640 3.404902601 dist dist
9310 2.104825001 number dist
11030 4.906133001 number dist
10660 3.4868824 number number
10890 3.428983999 number number
9440 3.8754585 dist dist
10010 3.7258529 dist dist
10260 4.6057001 dist number
10950 4.4969037 number number
11470 6.0754673 number number
9740 2.4312276 dist dist
11810 6.286989301 number number
10470 2.964635899 number dist
9820 2.3348317 dist dist
9650 4.073610499 dist number
9370 2.687458401 dist number
9740 4.286098099 dist dist
10160 5.0917712 number dist
9820 3.4990381 dist number
9900 3.468801899 dist dist
10020 4.0324591 dist number
10030 5.2517429 number number
10910 5.3939158 number number
12300 4.706167699 number number
9640 3.3379787 dist dist
11540 5.956033101 number number
12970 6.6804432 number number
13180 6.3531147 number dist
9600 3.419993001 dist dist
11250 4.3133499 number dist
10360 4.2865373 number dist
11480 5.5443102 dist number
9740 4.4033811 dist dist
12680 5.1749712 number number
10440 4.000339901 dist number
12380 3.8069691 number dist
10220 3.880647799 dist dist
10450 5.4568965 number dist
11790 6.7006136 number number
9940 3.1456478 number number
9500 3.2868479 dist number
10440 3.9709382 number number
9550 4.8597802 number dist
10630 3.8141412 dist number
9700 4.7910664 dist number
10420 4.198434 number dist
10000 2.923609999 dist number
10410 3.9469917 dist dist
11530 6.6471032 number dist
10480 3.8911644 dist dist
10320 3.7143219 number number
10340 3.344493 dist dist
11760 6.0984099 number number
9960 4.3176448 dist number
10820 4.130299999 number number
13040 6.4876329 number number
10230 3.3971984 dist dist
9460 3.459551999 number dist
10840 5.0119183 dist number
11040 4.7862935 dist dist
10690 4.3971775 number dist
10130 4.197871499 number dist
9390 2.525509299 dist dist
12380 4.834335401 number dist
13390 7.3037325 number number
13270 7.064082701 number dist
11060 4.2735313 number dist
10130 4.6197469 dist number
10480 3.2435378 dist number
10250 4.9812422 number dist
9450 3.9112329 dist number
11120 3.8093523 number dist
10540 4.8427932 number number
10070 3.856240899 dist number
10580 3.7213212 number number
12900 6.3782479 number dist
10210 5.388149299 number number
10640 4.5126572 number dist
9370 2.4491883 dist number
10790 3.7065327 dist number
10600 3.816681501 dist number
10450 3.9990075 number number
12750 6.255732599 number number
10350 5.378978299 dist dist
9840 4.3790174 number dist
10750 4.460787299 dist number
11530 6.421179501 number number
9770 3.606226199 dist dist
10460 4.173029601 dist number
11130 5.429797899 number number
12470 4.870988501 number number
12940 6.128433 number dist
10300 4.594294 dist number
10310 3.4805453 dist dist
10860 4.8236514 dist number
10660 4.076924101 dist number
11670 4.0426817 number number
11220 5.837230201 dist number
9950 4.8523282 number dist
10430 4.7343345 number number
10180 3.6996662 number dist
10260 4.443891001 number dist
9760 2.763894199 dist dist
9510 3.8447469 dist number
11080 3.6203112 dist number
10330 3.468289601 number number
9810 4.6815846 number number
10540 3.750972099 dist number
10590 4.4926707 dist number
10050 2.5619003 dist number
10400 4.778588899 dist number
10200 4.1892508 number dist
10630 4.273971701 number dist
12240 5.0761237 number dist
13320 7.5055645 number number
11590 5.1672584 dist dist
11100 4.464262701 number number
9500 1.817933899 dist dist
11340 5.3255572 dist dist
10360 3.9831606 number number
10260 2.860468199 dist number
9980 4.106588099 dist number
12050 5.717247 number dist
9640 2.328490999 number number
10570 3.8692052 dist number
10620 5.2761177 number number
12520 4.4579838 number dist
13220 6.1858631 number number
10360 3.454361401 number dist
10980 4.8361155 number dist
11820 5.1195017 number dist
9500 3.1655123 dist dist
9850 3.820841199 dist dist
14640 8.2399189 number dist
12210 7.622414501 number dist
10530 4.3001308 dist number
11950 5.7746337 number dist
11950 6.364129999 number number
10410 4.0613002 number number
10700 4.945847301 number dist
10480 4.012706501 dist dist
9580 3.1594933 dist dist
10240 4.3390189 dist dist
10350 2.730226099 dist dist
11270 4.469258999 number number
10770 4.039102801 number dist
10030 5.268827501 number dist
10180 4.3854132 number dist
10470 3.781211699 number number
14410 8.1790914 number number
11050 4.4297886 number dist
10450 4.626311799 number dist
10570 5.383859601 dist dist
12710 6.563599201 number number
10820 5.5123269 number dist
11400 6.520277099 dist dist
12550 6.0670491 number number
10250 3.2668638 dist number
10280 4.8201546 dist dist
11180 5.007910601 number dist
9720 3.155430401 number dist
10420 3.6443252 number dist
10390 3.2588152 number dist
11390 4.763995399 number number
9630 3.378244699 number dist
9680 5.776951799 dist number
10590 3.0090062 dist number
11150 4.225780101 dist dist
10840 3.795627801 number dist
12430 6.593967201 number number
10730 4.851233099 number number
10340 4.1125389 dist dist
10220 5.2803869 number number
11840 6.041690901 number number
10140 3.484296 dist dist
10480 4.4022212 number number
11170 3.0226427 dist number
