makespan time indicator criteria
7200 0.0299263 number dist
6640 0.021310699 dist number
6940 0.0232273 number number
6440 0.0478242 dist dist
8060 0.025647501 number dist
6780 0.033036201 dist number
7020 0.0379297 dist number
7080 0.0646692 number dist
6600 0.020842501 number dist
6900 0.021558501 dist dist
6180 0.019996501 number dist
7160 0.021413999 number dist
6620 0.0202762 dist number
5860 0.022518399 number dist
7940 0.070850499 dist dist
7140 0.013329 dist dist
6520 0.023525301 number number
6700 0.0195072 number dist
6480 0.015146399 number number
7360 0.017657199 dist dist
6100 0.046065801 number dist
6340 0.0282179 dist dist
6800 0.028205199 number dist
6800 0.021614199 dist number
6800 0.033973301 dist dist
7320 0.034465 number dist
6900 0.033248599 number dist
6860 0.020526501 number number
8320 0.029136801 dist dist
7180 0.0249001 dist dist
7180 0.072097299 dist dist
7880 0.0406616 dist dist
6280 0.021405301 number number
6560 0.020057701 dist dist
6960 0.040075799 dist number
7000 0.0296648 dist dist
7280 0.0442635 dist number
6420 0.0190319 number number
7040 0.0547362 number dist
6760 0.0211421 dist number
6840 0.020215299 dist dist
6920 0.0205858 dist dist
6480 0.021775701 number number
6560 0.0199698 dist dist
6920 0.0085886 number number
7020 0.0235081 number number
7100 0.0210071 dist number
6940 0.020187801 dist dist
6460 0.0213597 dist number
6560 0.0483571 number number
6740 0.055032099 number number
7180 0.023599001 dist dist
6460 0.0201844 dist number
7020 0.020520901 dist number
6820 0.0281229 number dist
6620 0.0301099 dist number
7240 0.030874601 dist number
8040 0.0272035 dist number
7260 0.020330501 dist number
7460 0.020192401 dist dist
7200 0.029859199 dist dist
6160 0.0187637 number dist
6600 0.0264672 number number
6860 0.0235979 dist number
6160 0.0293504 number number
6700 0.024002101 dist number
6940 0.0214602 number number
6960 0.0228046 dist dist
6660 0.029202 dist dist
8000 0.043864999 number dist
6800 0.023629899 number number
6700 0.036934499 dist number
6640 0.026816 dist number
6500 0.0233735 dist number
7200 0.0206871 number dist
8080 0.0221414 dist number
6840 0.020224401 dist number
7120 0.0290059 number dist
7080 0.0324549 number number
7680 0.0314843 dist number
7220 0.0245047 number dist
7080 0.022713701 dist dist
5920 0.0205709 dist number
6880 0.044706699 number number
6900 0.020764 dist number
7280 0.032203099 dist number
6920 0.0330339 dist number
6640 0.027440999 number number
6880 0.024160599 dist dist
6480 0.0217341 number dist
7500 0.030184999 number number
7020 0.057907299 dist number
7300 0.0273873 number dist
6200 0.021325701 dist number
6960 0.047303699 dist number
6300 0.021363399 number number
6680 0.0287414 number dist
7560 0.025934701 number number
6780 0.021132 number number
6860 0.0207924 dist dist
6220 0.047327499 dist dist
6480 0.009429801 dist number
7100 0.0233598 dist dist
6680 0.025029601 number number
7380 0.021775699 dist number
6780 0.0349858 number number
6240 0.0341793 dist dist
6620 0.021653801 number dist
7060 0.030945 number number
7180 0.027132399 number dist
7600 0.0250422 dist dist
7600 0.054587299 dist dist
6460 0.0331267 number dist
6960 0.0391401 number dist
6680 0.0420444 number number
7500 0.0238746 dist number
7140 0.0084225 dist number
6460 0.019763799 number number
7200 0.027978699 dist dist
6800 0.024503901 dist dist
6800 0.0216413 dist dist
7280 0.034536201 dist dist
6640 0.018558499 dist dist
7400 0.0230619 dist number
6440 0.0209987 dist number
6820 0.0498416 number number
6340 0.0208141 dist dist
7240 0.0233932 dist number
8080 0.0386484 dist number
6600 0.0259618 dist dist
7320 0.010792 number dist
6260 0.0199511 dist dist
7200 0.0216433 dist number
6820 0.0163498 number dist
7220 0.025912999 number dist
6620 0.024850101 dist number
6180 0.0196576 number number
6980 0.020732299 number dist
6380 0.024079999 number dist
7000 0.0274453 number dist
7280 0.028119199 number number
7040 0.0223838 dist number
6660 0.030961001 dist number
7040 0.0336177 dist dist
7600 0.020268701 number number
6600 0.043964099 dist dist
6800 0.050723299 dist number
7220 0.0291982 dist number
6780 0.0305603 number dist
8440 0.029254401 dist number
7480 0.027299301 dist number
6620 0.032261 number number
7040 0.022906301 dist dist
7480 0.0320966 number dist
5860 0.0255559 number number
6220 0.025190099 dist dist
6820 0.0337626 number dist
6920 0.053851701 dist number
6980 0.0267268 number number
7340 0.083204099 number number
6520 0.0272934 dist number
6520 0.020514699 dist dist
7320 0.020208201 dist dist
6900 0.041030799 dist number
6340 0.0201051 number number
6720 0.026767799 dist number
7320 0.0257356 dist number
6480 0.029559701 number number
6840 0.020514901 number dist
7560 0.022991101 dist dist
6880 0.027858001 number number
7300 0.0632394 dist number
7820 0.047010299 number number
6520 0.022910201 number dist
7620 0.024013301 number dist
6820 0.063108699 dist dist
6640 0.019259501 number dist
6440 0.0311828 number dist
7300 0.022326999 dist dist
6580 0.0216597 dist dist
6340 0.021095699 number dist
6820 0.0239645 dist number
7520 0.0474995 number dist
7440 0.0423488 number dist
6240 0.032804299 number dist
6540 0.026341601 dist dist
7740 0.0375501 number number
6740 0.0144135 dist dist
6460 0.025464001 number dist
7360 0.023303499 number dist
6720 0.033754301 dist number
6680 0.0468595 number dist
6320 0.059855001 number dist
6460 0.025297599 number dist
7020 0.025575001 number number
6480 0.023385601 number dist
7600 0.026277799 dist number
6400 0.037242 number number
6400 0.025183201 dist dist
6120 0.0209339 number dist
6620 0.040192601 number number
7280 0.064170001 dist dist
7360 0.030335001 dist number
6580 0.0327629 dist number
6780 0.019777701 dist dist
6280 0.0211761 number number
7100 0.0271381 number dist
6720 0.0311179 number number
6720 0.0241538 number dist
7520 0.022673801 dist dist
7620 0.025208801 dist number
6120 0.019225099 number dist
7040 0.0266177 number number
6620 0.022777501 number number
6660 0.0342982 number number
6000 0.0183923 number dist
6520 0.010968201 dist dist
6240 0.026984399 number dist
6840 0.0227505 number number
6640 0.019790301 number dist
6960 0.020901601 dist dist
8260 0.051532999 dist number
6700 0.024863501 dist number
7020 0.050613099 dist number
6380 0.0226654 dist number
6960 0.0280453 number dist
6960 0.036294099 number dist
6980 0.020471201 dist dist
6880 0.0272615 dist dist
6740 0.0428645 dist dist
7220 0.0202974 dist number
7060 0.041818399 dist number
6660 0.0326131 number dist
5940 0.0214995 number dist
7680 0.039163 number number
6400 0.018875499 dist number
6280 0.0424693 dist number
6260 0.020207399 dist dist
6340 0.040299 dist number
6840 0.031230799 dist number
7180 0.0221442 dist dist
6780 0.027977301 number dist
7300 0.0662568 dist dist
6500 0.022961099 number dist
6800 0.024319199 number number
6080 0.0236253 dist number
7060 0.022317701 number number
6360 0.0218767 number number
6620 0.022476699 number dist
6900 0.081181299 dist number
6980 0.022912299 dist dist
7100 0.031865599 dist dist
7340 0.0433775 dist dist
6560 0.020044399 number dist
7240 0.020760901 number number
6660 0.024670199 number dist
6460 0.019093601 dist dist
7200 0.042467101 dist number
7720 0.0226604 number dist
7160 0.0579015 dist dist
8480 0.0393924 dist dist
6200 0.0224452 number number
6800 0.024520801 dist number
7360 0.0338116 number number
6760 0.020077001 dist dist
