makespan time indicator criteria
2760 0.0033539 dist number
2400 0.001196501 dist dist
2460 0.0015143 number number
2840 0.0028521 number dist
2300 0.000791301 number dist
2320 0.0008137 dist dist
2460 0.0012214 number number
2460 0.0107489 number dist
2720 0.003253 dist number
2600 0.001998501 number dist
2520 0.0016987 dist number
2260 0.000869201 number number
2440 0.0009267 number dist
2300 0.000803201 number dist
2520 0.0014032 dist number
2400 0.000976701 dist number
2360 0.001247501 dist number
2660 0.0035116 dist number
2260 0.000738299 dist number
2720 0.003674 dist dist
2360 0.0017487 number dist
2540 0.001823001 number dist
2420 0.0013088 dist number
2720 0.002644201 number number
2540 0.001683799 dist number
2560 0.002153001 dist dist
2560 0.002009601 number dist
2480 0.0012995 dist dist
2540 0.001714 number number
2680 0.0023696 dist number
2520 0.001750401 dist dist
2460 0.001683699 dist dist
2540 0.0017098 number number
2260 0.0008465 dist dist
2460 0.001638399 dist dist
2520 0.001955299 number number
2240 0.001586499 dist number
2300 0.000893701 dist number
2400 0.0012829 dist dist
2360 0.0017469 number dist
2780 0.002377401 dist number
2360 0.001654299 number number
2560 0.001716901 number dist
2840 0.002538899 number number
2780 0.0036308 dist dist
2360 0.0015759 dist number
2260 0.000812201 number number
2620 0.0010283 dist dist
2440 0.0013744 dist dist
2540 0.0019375 dist number
2540 0.001956101 number number
2480 0.0015529 dist number
2600 0.0024806 dist number
2840 0.002545199 number number
2580 0.002224301 number number
2400 0.001434199 dist number
2360 0.0016735 number dist
2360 0.001675699 dist number
2720 0.002743799 dist dist
2420 0.0013992 dist dist
2840 0.002571699 number dist
2640 0.002948201 dist dist
2360 0.0012065 dist dist
2520 0.001908399 number dist
2660 0.0028783 dist dist
2280 0.0009856 dist number
2240 0.001712099 dist number
2780 0.003238599 number dist
2660 0.002449 number dist
2780 0.003815301 dist dist
2580 0.002234 dist number
2260 0.000875201 number dist
2780 0.0036752 dist number
2500 0.002561101 dist dist
2340 0.000900201 dist dist
2240 0.0016281 dist dist
2900 0.003295801 number dist
2780 0.004032899 dist dist
2460 0.000984801 dist dist
2380 0.0010608 dist dist
2520 0.001897699 number number
2400 0.000844001 dist number
2840 0.003269499 dist number
2520 0.0020329 dist dist
2840 0.0038818 number number
2360 0.002090599 number dist
2560 0.002082101 dist number
2340 0.0011315 dist number
2580 0.0022912 number dist
2400 0.0011499 dist dist
2460 0.0022554 dist number
2700 0.002839 number number
2780 0.002558201 number number
2720 0.0026012 number number
2320 0.0011129 dist number
2560 0.002196299 dist dist
2360 0.0017676 number dist
2720 0.003450299 dist number
2720 0.002745101 number number
2720 0.002942599 number number
2420 0.0017517 number dist
2380 0.001289299 dist dist
2580 0.0022102 number number
2360 0.0018457 number number
2580 0.002092999 number number
2520 0.002003799 number number
2720 0.002809 number number
2480 0.0015074 number dist
2780 0.003101101 number dist
2840 0.012811301 number dist
2200 0.0008308 number dist
2480 0.001130101 dist dist
2420 0.0013335 number dist
2080 0.000849501 dist number
2380 0.001333401 dist number
2720 0.0029721 dist number
2580 0.0020919 number number
2600 0.001978499 number dist
2260 0.0008903 dist number
2480 0.001718801 number dist
2560 0.002283201 number dist
2260 0.000816799 dist number
2200 0.000907 dist number
2560 0.001807 dist dist
2300 0.001412499 dist number
2540 0.002061401 dist dist
2840 0.0029308 number dist
2520 0.001920199 number dist
2400 0.001665199 number dist
2580 0.002208099 number number
2840 0.002999 number dist
2600 0.002016899 number dist
2360 0.0018303 number number
2360 0.001954 number number
2540 0.002016901 number dist
2460 0.0019892 dist dist
2460 0.0016554 number number
2480 0.001597801 dist dist
2220 0.000759599 dist number
2360 0.001822699 dist dist
2560 0.001801699 number number
2360 0.001698501 dist dist
2680 0.001989299 dist number
2600 0.001872201 dist number
2420 0.0016786 dist dist
2360 0.0019282 number dist
2480 0.0016294 dist dist
2580 0.002295 number dist
2700 0.0028879 dist number
2240 0.0011037 dist number
2580 0.002197699 number dist
2260 0.0009023 number number
2520 0.002350501 dist number
2460 0.0015002 number dist
2560 0.0014507 dist dist
2260 0.0008143 number number
2720 0.003229599 dist dist
2400 0.0011205 number dist
2560 0.0018456 number number
2300 0.0013017 number dist
2480 0.0016106 dist dist
2780 0.0026816 number dist
2460 0.000957299 dist number
2260 0.000781301 number dist
2360 0.0017548 number number
2300 0.000746801 number number
2720 0.0030006 dist dist
2540 0.001694201 number number
2260 0.000889901 dist dist
2560 0.0019779 dist number
2700 0.001724601 number number
2280 0.0025817 dist dist
2560 0.002074699 number dist
2580 0.002744399 number number
2540 0.002886601 number dist
2720 0.0031915 dist dist
2320 0.000770099 number dist
2300 0.0009378 dist dist
2240 0.0015792 dist dist
2200 0.000951099 number dist
2360 0.0017355 number number
2700 0.0027259 number dist
2520 0.001948899 number number
2780 0.003813401 dist number
2460 0.001889299 number dist
2620 0.0031327 dist number
2320 0.000974501 number number
2220 0.000837401 number number
2780 0.004104601 dist number
2720 0.0027691 number number
2800 0.002509801 number number
2900 0.0034316 number number
2560 0.0019744 number dist
2380 0.0014269 dist dist
2660 0.002871099 dist dist
2620 0.003382801 dist dist
2560 0.0021223 dist number
2900 0.003029101 number dist
2460 0.001080099 dist number
2660 0.0029212 dist dist
2580 0.0022553 number dist
2700 0.0026326 number number
2240 0.001155301 dist number
2720 0.003490699 dist dist
2720 0.003085799 number dist
2260 0.0008943 number dist
2540 0.0018006 dist number
2320 0.0010118 dist dist
2300 0.000856901 dist number
2540 0.001938799 number number
2560 0.0020898 number dist
2400 0.0013621 number dist
2660 0.002996499 number dist
2660 0.002520799 number number
2480 0.002729499 dist dist
2580 0.003189199 dist dist
2660 0.0030719 dist number
2760 0.002310401 number dist
2720 0.0032979 number number
2960 0.0041106 number dist
2320 0.000865599 number number
2300 0.001281499 number number
2540 0.0019011 dist number
2580 0.002345299 number dist
2540 0.001963399 number dist
2320 0.0010539 number number
2360 0.0016387 dist number
2400 0.001504301 dist dist
2260 0.0008306 number dist
2360 0.001801499 number dist
2440 0.0009786 number dist
2480 0.012110301 dist number
2280 0.001192499 dist dist
2460 0.001730399 number dist
2660 0.002684301 dist number
2580 0.0023371 number number
2540 0.001638401 dist dist
2360 0.001375 number dist
2300 0.000938201 dist number
2720 0.0033988 dist dist
2480 0.001548399 number number
2720 0.003042001 number dist
2460 0.0016076 dist dist
2580 0.002403799 number number
2900 0.003197301 number dist
2380 0.001002101 dist number
2800 0.002285 number number
2300 0.0010273 number number
2400 0.001687901 dist number
2260 0.000866399 dist dist
2260 0.0008089 dist dist
2480 0.001283701 dist dist
2360 0.0011443 dist dist
2460 0.0020172 dist dist
2180 0.000855101 dist dist
2780 0.003529 number number
2580 0.0020186 dist dist
2900 0.0031234 number dist
2660 0.002918401 dist dist
2520 0.001855801 dist dist
2780 0.004477599 number number
2780 0.0051151 number dist
2260 0.0013589 number dist
2580 0.003964901 number number
2460 0.003767201 number number
2840 0.0051142 number number
2260 0.0015663 number number
2300 0.000823 dist dist
2520 0.001704601 number number
2620 0.001883801 number dist
2660 0.0025457 dist dist
2900 0.0032024 number dist
2300 0.0007892 number number
2520 0.0018838 number number
2400 0.0011318 dist dist
2580 0.002581001 number number
2660 0.002413701 dist number
2240 0.000775001 dist number
2600 0.002029801 number number
2480 0.001376901 dist number
2580 0.002045301 dist dist
2500 0.0017551 dist dist
2800 0.0021398 number number
2520 0.001768599 dist dist
2460 0.0015012 dist number
2260 0.000949701 number dist
2540 0.0024486 number dist
2600 0.002705399 dist number
2240 0.000931801 number number
2480 0.0010982 dist number
2320 0.0010396 number number
2280 0.001182701 dist number
2720 0.0113124 number dist
2480 0.001473801 dist number
2520 0.0020115 dist dist
2360 0.0007662 dist number
2840 0.0029311 number number
2480 0.002040301 dist dist
2560 0.001844699 dist dist
2760 0.001953601 dist dist
2660 0.003006401 dist number
2460 0.0015726 number dist
2540 0.001718501 number number
2320 0.000877999 dist number
2800 0.0024585 number number
2840 0.0026538 dist dist
2460 0.0016361 number dist
2480 0.001384499 dist number
2640 0.002479899 dist number
2260 0.000785401 dist number
2400 0.001853 dist dist
2540 0.001807 number dist
2580 0.0023695 number dist
2740 0.0025777 number dist
2320 0.0009678 number number
2660 0.002921199 number number
2460 0.001106301 dist number
2420 0.0018563 dist dist
2360 0.0013676 dist dist
2560 0.0015709 dist dist
2300 0.0007491 number number
2840 0.0024938 number number
2780 0.0028546 number number
2400 0.0016933 number number
2480 0.001170399 dist number
2520 0.0020755 number dist
2520 0.001904999 number number
2440 0.001547601 dist dist
2360 0.0016552 number number
2720 0.0029763 dist number
2520 0.001861101 number dist
2280 0.0011091 dist number
2720 0.0029587 number dist
2320 0.0009112 number dist
2420 0.0021481 dist dist
2480 0.001778001 dist dist
2360 0.001822001 number number
2240 0.0013116 number number
2420 0.0015681 dist number
2540 0.0016741 number dist
2540 0.0017223 dist number
2780 0.003560801 number dist
2380 0.001354199 dist number
2460 0.0015457 number number
2420 0.0021132 dist dist
2520 0.0024849 number dist
2580 0.0018827 dist dist
2560 0.0017181 number dist
2780 0.003433699 number number
2400 0.001676799 number number
2360 0.0012284 dist dist
2520 0.001404501 dist number
2560 0.0020999 number dist
2780 0.003823101 dist dist
2380 0.001304 dist dist
2360 0.001707099 dist number
2660 0.002305799 dist number
2520 0.001868501 dist dist
2560 0.002056199 dist number
2480 0.0012995 dist number
2320 0.0010755 dist dist
2660 0.0025668 dist dist
2700 0.0024269 number number
2480 0.001466299 number number
2540 0.0013713 number dist
2560 0.0018086 dist number
2460 0.001505301 dist dist
2700 0.0024824 dist number
2560 0.001755801 number number
2720 0.002607901 number number
2540 0.001766799 dist dist
2540 0.001730201 number dist
2360 0.0017404 number dist
2360 0.001915399 number number
2520 0.002167499 dist dist
2580 0.002182501 number dist
2720 0.0030459 dist dist
2360 0.001650099 number number
2520 0.0016411 dist number
2780 0.003024501 number dist
2480 0.0012371 number number
2900 0.002915301 number dist
2520 0.0017454 number number
2580 0.0020381 number number
2640 0.001669599 number number
2800 0.002041099 number dist
2800 0.0024917 number dist
2720 0.0033558 dist dist
2780 0.003564199 number number
2360 0.0011251 dist number
2560 0.001799 dist dist
2600 0.0019887 number number
2380 0.000848999 number dist
2580 0.00217 number number
2360 0.001460101 number dist
2560 0.002239499 dist number
2360 0.0012905 number dist
2320 0.001048 number number
2740 0.002076701 number dist
2260 0.0007111 dist number
2360 0.001812301 number number
2360 0.0010736 dist number
2360 0.001790599 number dist
2600 0.002005799 number number
2580 0.0020736 number number
2560 0.0019095 number number
2480 0.0014153 dist number
2640 0.0022424 dist number
2580 0.002235001 number number
2520 0.002191801 dist dist
2660 0.002541901 dist number
2560 0.0015421 dist number
2480 0.001439901 dist dist
2740 0.002202699 number number
2260 0.000802201 number dist
2840 0.003479101 number number
2260 0.000778299 number dist
2840 0.002768001 number number
2520 0.001958 dist dist
2560 0.001547001 dist number
2420 0.0016411 number number
2540 0.001258799 dist dist
2840 0.002721501 number dist
2540 0.0015565 dist dist
2520 0.001920501 number dist
2520 0.0018117 number number
2520 0.001822401 number dist
2480 0.0015503 number dist
2280 0.0012873 dist number
2200 0.000859 dist dist
2380 0.001116001 dist dist
2520 0.001399299 number dist
2700 0.0026149 dist dist
2340 0.0008588 number number
2720 0.002300699 number number
2460 0.001502 dist number
2720 0.002958699 number dist
2660 0.0027309 dist number
2640 0.0020681 dist number
2700 0.002914399 dist number
2300 0.0015111 dist number
2700 0.0026062 number number
2700 0.002602401 number dist
2780 0.003487 dist number
2460 0.0014211 dist number
2640 0.0029439 number dist
2380 0.0011747 dist dist
2660 0.002450301 dist number
2240 0.0015785 dist number
2660 0.0024831 dist number
2540 0.001865901 number dist
2520 0.0019631 dist dist
2840 0.002689301 number dist
2320 0.0008083 dist number
2320 0.0009939 number dist
3020 0.0032732 number dist
2400 0.001645701 number number
2420 0.0016983 number number
2720 0.002813899 dist dist
2580 0.0020893 number dist
2780 0.002851101 number dist
2520 0.002228501 dist dist
2480 0.0016951 number dist
2780 0.003661301 dist dist
2720 0.0023142 number dist
2260 0.0007765 number number
2700 0.002221399 dist number
2260 0.000809799 number dist
2580 0.0020572 dist number
2260 0.000764 dist number
2400 0.001133999 number dist
2420 0.0013005 dist number
2780 0.003359499 number dist
2300 0.001167699 dist dist
2260 0.0007688 number dist
2300 0.0008814 dist dist
2260 0.000832801 number dist
2660 0.0027093 number dist
2460 0.001877999 dist number
2620 0.002268699 dist number
2720 0.002994001 number dist
2380 0.0018084 number number
2560 0.001963901 number dist
2260 0.000818 number number
2700 0.002957999 dist number
2780 0.0039104 dist dist
2720 0.0027061 number dist
2580 0.002073899 dist number
2660 0.002427601 number dist
2620 0.002427601 dist number
2400 0.001804301 dist dist
2460 0.001529299 dist dist
2360 0.0017687 dist dist
2240 0.001497201 dist number
2260 0.0007491 dist number
2460 0.0015487 dist dist
2320 0.0010212 number dist
2460 0.0015445 dist dist
2520 0.0019405 number number
2720 0.002290299 number number
2780 0.0036229 number number
2760 0.003585299 dist number
2460 0.0015407 dist dist
2380 0.001290499 dist dist
2640 0.00216 dist dist
2360 0.0014122 number dist
2380 0.001107999 dist number
2540 0.002085001 dist number
2720 0.003026301 dist dist
2340 0.0016477 dist number
2460 0.0014501 number number
2480 0.001406501 dist number
2360 0.001134099 dist number
2400 0.001064299 dist number
2260 0.000782201 number number
2380 0.0014882 number dist
2420 0.001267599 dist number
2280 0.0013146 dist number
2420 0.0018666 dist number
2360 0.001682699 dist number
2400 0.0015391 dist dist
2760 0.0024227 number number
2680 0.0031406 dist dist
2360 0.001711099 number number
2580 0.0021195 number dist
2420 0.0016041 dist number
2460 0.0016333 dist number
2560 0.0022304 dist dist
2260 0.0007344 number number
2480 0.001472599 dist number
2520 0.002303801 number number
2580 0.002240801 number dist
2320 0.0009981 number dist
2200 0.000768899 number number
2660 0.0019924 number number
2540 0.001535501 number dist
2700 0.002034001 dist dist
2480 0.0014132 dist number
2760 0.002565301 number dist
2280 0.001322399 dist number
2520 0.001703599 dist dist
2380 0.0016107 dist dist
2460 0.0013888 dist dist
2320 0.000985599 number dist
2840 0.0026306 number dist
2720 0.0031132 dist dist
2360 0.0012041 dist number
2500 0.0023059 dist dist
2540 0.001804901 number number
2560 0.002199899 dist dist
2520 0.002002401 number dist
2780 0.0030685 dist number
2780 0.003485 dist dist
2780 0.003481599 dist dist
2660 0.0023973 dist number
2480 0.001516101 dist number
2260 0.0007535 number number
2720 0.002484599 number dist
2780 0.0029956 number dist
2560 0.001984099 number number
2480 0.0014851 number dist
2200 0.000780401 number number
2460 0.001567501 number dist
2480 0.0013973 dist dist
2560 0.001782501 number number
2420 0.001293399 dist dist
2540 0.001812801 number number
2360 0.001700001 number dist
2320 0.0012105 number number
2700 0.0023065 number number
2840 0.002967901 number number
2400 0.0013833 dist dist
2240 0.000831901 dist number
2460 0.001646901 number number
2720 0.0034101 dist dist
2480 0.0012961 number number
2520 0.001868 number dist
2740 0.002290001 number number
2380 0.0108174 dist dist
2460 0.0015141 dist dist
2600 0.001827199 number dist
2660 0.0023866 dist dist
2480 0.001475301 number number
2300 0.001738801 dist dist
2320 0.0009915 number number
2560 0.001836299 dist dist
2900 0.0028464 number number
2500 0.0009484 dist dist
2360 0.001649 dist dist
2480 0.001422 dist dist
2520 0.001840501 dist dist
2580 0.002058799 number number
2720 0.002789301 number number
2840 0.0041066 number dist
2700 0.002636501 number dist
2520 0.001652401 number number
2340 0.001206099 number number
2520 0.0014958 dist number
2660 0.0028287 number dist
2280 0.000930601 dist number
2540 0.001618099 dist dist
2480 0.0013899 dist number
2840 0.003108599 number dist
2480 0.0014374 dist dist
2580 0.0016144 dist dist
2660 0.002455699 number dist
2560 0.001561099 dist number
2520 0.00178 dist number
2280 0.001409301 dist number
2400 0.0010515 dist number
2840 0.002569299 number dist
2840 0.0028929 number number
2420 0.001713901 dist dist
2540 0.001767199 number number
2620 0.0029085 dist number
2480 0.001441199 dist number
2240 0.001489701 dist dist
2520 0.001741299 number number
2320 0.001148999 dist number
2460 0.001508599 dist number
2240 0.000873001 dist number
2420 0.001654699 dist number
2460 0.001607199 number dist
2520 0.001762401 dist number
2540 0.0019909 number number
2240 0.001536099 dist number
2360 0.001357799 dist number
2540 0.002626 number number
2280 0.0009717 dist dist
2840 0.002738399 number number
2580 0.0020641 number number
2560 0.0019922 number dist
2260 0.0007766 number number
2520 0.0017704 number number
2480 0.0015649 number dist
2800 0.003068599 dist dist
2380 0.0011576 number number
2520 0.0017291 number dist
2480 0.001375099 dist number
2740 0.002077301 number number
2480 0.001638199 number number
2260 0.0008188 number number
2780 0.003377199 dist number
2380 0.0016216 number number
2780 0.002942399 number dist
2320 0.0021068 dist number
2660 0.003334299 dist number
2400 0.001121699 dist dist
2420 0.001950101 dist dist
2320 0.000762899 number dist
2360 0.0017116 number dist
2380 0.0011071 dist number
2240 0.0015636 dist dist
2660 0.002793699 dist dist
2660 0.0024317 number dist
2360 0.0017893 number dist
2580 0.0022566 number dist
2720 0.002828599 number number
2780 0.0029008 number dist
2280 0.0012884 dist dist
2840 0.002625701 number number
2320 0.001048799 number number
2600 0.001930401 number number
2640 0.0028004 dist dist
2320 0.001033 dist number
2580 0.0022942 dist number
2460 0.001427201 dist dist
2780 0.0028579 number number
2700 0.002741701 number number
2640 0.0017661 number dist
2840 0.002740201 number dist
2660 0.002947501 dist dist
2560 0.0017414 number number
2520 0.001984901 dist dist
2840 0.002613401 dist number
2720 0.002575901 number dist
2460 0.0012154 number dist
2520 0.0017865 number dist
2420 0.0020649 dist number
2400 0.001517799 dist dist
2520 0.0013691 dist number
2520 0.0110637 number dist
2720 0.0022612 number dist
2580 0.0024257 dist dist
2300 0.001089799 dist number
2240 0.001223101 dist number
2700 0.002256099 number dist
2580 0.0020949 number dist
2580 0.002101599 number dist
2560 0.002049 dist dist
2540 0.0017315 number number
2260 0.0008495 dist dist
2460 0.001591301 number dist
2720 0.0026847 number dist
2840 0.002545 dist dist
2720 0.0026878 number number
2460 0.001706799 number number
2460 0.001890299 dist dist
2460 0.002111201 number dist
2360 0.0018566 number dist
2640 0.00214 dist number
2480 0.001659999 number number
2560 0.0024603 number dist
2520 0.0018505 number dist
2380 0.001266601 dist dist
2700 0.002017499 dist number
2220 0.001055999 number dist
2780 0.0031806 number number
2260 0.0007823 number dist
2580 0.002081699 number number
2400 0.001019401 dist number
2560 0.001946899 dist number
2360 0.001572501 dist number
2400 0.001279701 dist number
2560 0.001828 number number
2560 0.0015586 number dist
2580 0.002072599 number number
2780 0.0030794 number number
2180 0.000879499 number dist
2640 0.0023278 dist number
2360 0.000920901 dist number
2580 0.002009901 number number
2580 0.0021388 dist dist
2600 0.001776 dist dist
2700 0.0033147 dist dist
2240 0.0008635 dist number
2480 0.0015655 dist dist
2480 0.001615399 dist number
2420 0.001505599 dist dist
2700 0.002542301 number dist
2480 0.001539601 number dist
2840 0.002738501 number dist
2540 0.001738499 number number
2180 0.000797 number number
2520 0.001711499 number number
2360 0.001039 dist dist
2260 0.000860901 dist dist
2560 0.0019967 number dist
2540 0.001784099 number number
2560 0.0021182 dist dist
2560 0.0021363 dist number
2640 0.0026575 number number
2700 0.0115209 number dist
2380 0.001399299 dist dist
2420 0.001329001 dist dist
2540 0.0018189 number dist
2840 0.002925699 dist number
2720 0.0029413 dist dist
