makespan time indicator criteria
9500 0.0250818 number number
9440 0.0676425 dist dist
9080 0.030449801 number number
9240 0.021016001 dist dist
8880 0.0187947 dist number
9140 0.028583499 number dist
9640 0.0565227 dist number
10060 0.0356047 dist number
9540 0.033678801 number dist
9000 0.029535101 dist number
8620 0.025742901 dist number
7940 0.018563499 number dist
10100 0.0833898 dist dist
10020 0.0336525 dist number
8700 0.025049101 dist dist
9200 0.0241429 number number
9400 0.0212771 number number
9200 0.0394726 dist dist
9920 0.0306288 number dist
9020 0.0272198 number number
9240 0.0238941 number dist
9480 0.033890501 number dist
9960 0.0889411 dist number
8740 0.024341901 number number
8620 0.0194869 number number
9240 0.0203183 number dist
9240 0.0561382 dist number
8920 0.029854001 number number
9240 0.0317489 number number
9460 0.026297 number number
8740 0.022003201 dist number
9380 0.039673401 dist number
9100 0.024648899 number number
9160 0.027354801 dist dist
8520 0.035051101 dist number
9120 0.0269378 number number
9260 0.029040199 dist number
8740 0.0256085 dist number
8980 0.039232999 number dist
9160 0.087616799 dist dist
9880 0.046180201 dist number
9020 0.0216939 dist dist
9100 0.024660999 dist number
8720 0.0091464 number number
8960 0.0483881 dist number
9140 0.049957699 number number
8980 0.0481131 number number
8980 0.034938801 dist number
9020 0.0304981 dist dist
9500 0.032658101 dist number
10200 0.050226901 number number
8840 0.055966601 dist dist
9000 0.0406382 number number
8880 0.021746401 number dist
10220 0.0403817 dist number
8840 0.032375 number dist
8560 0.023848299 number dist
9260 0.030696 number number
9160 0.024531801 number dist
9100 0.049733999 dist number
9460 0.030739201 number dist
9040 0.022521 number dist
10340 0.0513094 dist number
9600 0.065807 dist number
8700 0.0214469 dist number
8640 0.0202245 number dist
8900 0.0285946 dist number
10160 0.033469801 dist number
9620 0.034144601 dist number
9600 0.0452538 dist dist
9020 0.0591952 number number
9380 0.0695078 number number
10400 0.058664399 dist dist
9940 0.0421407 number dist
8420 0.0197793 number number
9660 0.0464533 dist dist
9300 0.048050201 number dist
9920 0.097935901 dist dist
8740 0.0241934 dist dist
8160 0.018443399 dist number
8980 0.0212204 number number
9140 0.0306684 number number
9500 0.0292903 number number
9000 0.023629899 number number
8180 0.021894101 number dist
8360 0.0528328 number number
8920 0.020678601 dist number
8960 0.045809201 dist dist
9000 0.014432901 number number
9120 0.0345808 dist number
9180 0.030744701 number number
9600 0.0353194 dist number
8620 0.0197773 dist dist
8100 0.029157201 number dist
8680 0.0270131 dist dist
8920 0.021993599 number number
9300 0.020923599 dist dist
9740 0.0463691 dist number
9320 0.0501754 number dist
9940 0.0357194 dist dist
9920 0.036452501 number dist
9020 0.029417401 number dist
8920 0.031152001 number number
9220 0.028788201 number number
8900 0.0408751 number dist
9380 0.0385882 number dist
9120 0.0239702 number number
9360 0.0354669 number number
8760 0.019691299 dist dist
9060 0.0482096 number number
9000 0.019780699 dist number
9480 0.025906 dist dist
9140 0.0497685 dist dist
9340 0.103947401 dist dist
8220 0.027417501 number number
9820 0.060579101 dist dist
8900 0.027972399 number dist
8900 0.027468799 number number
9980 0.142276901 dist number
9240 0.0730843 dist number
9060 0.021355199 number number
9140 0.038232001 number number
8040 0.0288531 number dist
9180 0.0250053 number number
9360 0.0507648 number dist
9240 0.035018501 number number
8760 0.020748599 number number
9360 0.0331376 dist dist
10820 0.124829999 dist dist
9100 0.0300079 dist number
8660 0.029834401 number dist
9540 0.0532938 dist dist
9060 0.035676401 dist dist
9040 0.013492599 dist dist
8860 0.038780299 number number
8480 0.018803701 number dist
8820 0.0209315 number dist
8260 0.0196102 dist dist
9180 0.034609901 number number
9020 0.058658599 dist dist
7860 0.0196952 dist number
9700 0.022781699 dist dist
9520 0.024235801 dist dist
9640 0.023969101 dist dist
9840 0.052029001 dist number
9100 0.022701599 number dist
8480 0.025613799 number number
8820 0.021222099 number number
8680 0.020237699 dist number
8600 0.0195082 number dist
9640 0.0476156 dist dist
9940 0.022135899 dist number
9500 0.0294013 number number
9280 0.0211484 dist dist
8640 0.0289212 dist number
9380 0.064471199 number dist
9400 0.0608975 dist dist
9520 0.041988601 dist number
8920 0.0269849 number number
9420 0.0443893 number dist
8060 0.026126601 number dist
9580 0.0359462 number number
9740 0.029200501 number number
9220 0.046672001 dist dist
9380 0.0303694 number number
9660 0.040806601 dist number
8940 0.020773 dist number
9540 0.0363629 dist dist
9060 0.022528701 number dist
8060 0.019103201 number dist
8460 0.0206097 number number
9260 0.053189599 dist dist
9480 0.022826199 number dist
9040 0.024537201 dist dist
9020 0.025675501 dist number
8820 0.0375437 dist dist
9440 0.038192101 dist number
8360 0.023058901 number number
9480 0.020941299 number number
10280 0.0561372 dist dist
9520 0.0647143 dist dist
8940 0.0465941 dist number
9460 0.0326413 number dist
10180 0.038552301 number number
9120 0.0468023 dist number
10320 0.0709259 dist number
9220 0.0324122 number number
9700 0.024659599 number dist
8820 0.0205788 number number
9240 0.0203376 number number
9920 0.0529113 dist number
8400 0.0211824 number number
8820 0.020924399 dist dist
8980 0.0219991 number number
9700 0.048076801 dist dist
8820 0.020213299 dist number
8440 0.0196858 dist dist
8880 0.0440328 number number
8560 0.021809401 number number
9160 0.0273952 number dist
8920 0.0256749 dist dist
8720 0.018996501 number number
9120 0.0103388 number dist
9780 0.037827199 dist number
9200 0.068365601 dist dist
9660 0.0349079 number number
8580 0.0511164 number number
9760 0.0325211 dist number
8980 0.0218398 number dist
8540 0.020263701 number dist
9160 0.025478599 number number
9560 0.0317287 number dist
9520 0.025163099 dist dist
9640 0.0685174 dist number
9400 0.031187099 dist dist
9480 0.031268701 number number
8920 0.0212831 number dist
8900 0.0420542 dist number
9280 0.0259099 dist number
9020 0.0213897 dist number
8960 0.020316599 number dist
9940 0.023414 dist number
8740 0.023151 number dist
8380 0.0197304 dist dist
9540 0.0574176 dist number
8840 0.0129549 dist number
8740 0.0217957 dist number
9060 0.0217896 dist number
8740 0.0268476 dist number
9780 0.089108099 dist number
9540 0.0716105 number number
10360 0.064352701 dist number
8840 0.020660501 dist number
9120 0.038724599 dist number
8480 0.0386219 number dist
9040 0.038347701 dist dist
9020 0.020609099 dist dist
9980 0.067647599 dist dist
9580 0.0634118 dist dist
8700 0.030968599 number dist
9900 0.088842801 dist dist
9020 0.0360383 dist dist
9940 0.054722201 dist dist
9300 0.036214399 dist number
8760 0.0320104 number number
8900 0.0497186 number dist
8880 0.041865701 dist number
9920 0.0221561 number dist
8960 0.0433333 number dist
8700 0.044070999 number number
9680 0.0816957 dist dist
8980 0.0212365 number number
8420 0.0238407 number number
8820 0.051600601 dist dist
10760 0.0658505 dist dist
8480 0.0219762 number dist
9180 0.027698701 number dist
8820 0.063547399 dist dist
9080 0.0212462 dist dist
9160 0.035886401 number dist
9540 0.0434786 number dist
10420 0.0804588 dist dist
8620 0.0201045 dist number
9600 0.035061799 dist dist
9020 0.050087 number number
8580 0.021094499 dist dist
8880 0.0308705 number dist
9220 0.028005401 dist dist
10260 0.0215489 dist number
9020 0.052112199 number dist
8960 0.011266001 number number
9100 0.023684601 number number
9940 0.0889105 dist dist
8800 0.0233657 number number
8780 0.0221696 number number
9240 0.0205063 dist dist
8680 0.0232984 number number
8760 0.025395001 number number
8840 0.050865401 number dist
9860 0.1052337 dist dist
8860 0.046894501 dist number
9000 0.053305899 dist number
10000 0.047190201 number dist
8880 0.0404519 dist number
8660 0.031637401 dist number
9540 0.033479499 number dist
8860 0.0226367 dist dist
8440 0.0781599 number dist
9100 0.0316033 dist number
8560 0.020117501 dist number
9300 0.0287931 number number
8920 0.0283648 dist dist
10700 0.066167999 dist dist
9540 0.015118899 number number
10000 0.040943499 number dist
8220 0.025586699 dist dist
8780 0.024960699 number dist
8740 0.0197546 dist number
9620 0.084797599 dist number
8980 0.023044199 number dist
8560 0.020210701 number dist
8860 0.0316756 number dist
8540 0.0210837 dist number
9840 0.038047599 dist number
8860 0.032578199 number dist
9380 0.0356669 dist dist
8520 0.0209201 dist number
9300 0.023954099 dist dist
10420 0.0564673 dist number
9180 0.033544299 dist number
8700 0.0202164 dist number
8760 0.030356601 dist dist
9680 0.023003601 dist dist
8620 0.023465401 number dist
9140 0.031040201 dist number
9500 0.033855399 number number
8660 0.015208401 dist dist
8680 0.033159 number number
8720 0.0234851 number number
9300 0.0296474 dist number
9080 0.021475601 number dist
9480 0.064173701 dist number
9740 0.059651 dist dist
9060 0.034763 number number
9560 0.073317599 dist dist
8480 0.0301353 dist number
9080 0.031945701 dist dist
8840 0.0249807 number dist
8900 0.0359411 dist dist
8680 0.041711901 number number
9000 0.0202531 number dist
9500 0.0618602 dist dist
9680 0.069758801 dist number
8500 0.030601699 dist number
8500 0.037899599 number number
8400 0.020124601 number number
9460 0.0234838 number dist
8680 0.0318616 dist number
9420 0.0304262 dist number
8900 0.012123401 number number
9160 0.0581492 number number
8540 0.0229983 dist dist
9500 0.0409818 dist number
8600 0.0225106 number number
8780 0.0291033 number number
9000 0.020615799 dist number
8140 0.0201946 number number
8640 0.0332809 number dist
9360 0.0724195 dist dist
8580 0.0412378 number number
9560 0.022621501 dist dist
8840 0.0193344 number dist
8960 0.042141301 number dist
9360 0.029253101 number dist
9100 0.030392399 number number
8320 0.021782799 number dist
9780 0.028161 number number
9240 0.040779401 dist number
8280 0.0222401 dist number
10020 0.041484801 dist number
9220 0.0673968 number number
9040 0.0252178 number number
8700 0.0225044 dist dist
10460 0.0454791 dist dist
9100 0.027761499 number number
9240 0.025244599 dist dist
8680 0.025520199 number number
8680 0.020522501 dist dist
9720 0.0548954 number dist
9600 0.084368199 dist dist
9600 0.054225299 dist dist
9380 0.0212601 dist number
9260 0.032913999 number dist
8840 0.021271201 dist number
8980 0.0291113 number number
9100 0.0289363 number number
9780 0.049137299 dist dist
8460 0.031120701 number dist
10120 0.1146622 number number
8740 0.020056501 number dist
8940 0.062292 number number
8880 0.021712901 number number
9560 0.040528301 dist dist
8740 0.0197236 dist number
8700 0.0197526 dist dist
8620 0.012646799 dist dist
8460 0.021293799 number dist
8840 0.034642 dist number
8800 0.049295 dist number
9880 0.025356401 dist number
9960 0.028406301 dist dist
8320 0.0200541 dist number
9140 0.040187799 number dist
8700 0.0289594 number number
9440 0.023365 number dist
8680 0.0213111 number number
9760 0.021764101 dist number
8640 0.034431699 number number
9360 0.0295326 dist number
8560 0.0561835 dist dist
8460 0.0238252 dist dist
8280 0.0212382 number dist
8780 0.073863099 number dist
8960 0.0345987 number dist
8860 0.0294513 number dist
9920 0.039965699 dist dist
10500 0.051230201 dist dist
9060 0.040441501 number number
8640 0.023281 dist dist
9500 0.055770701 dist dist
8600 0.0274117 number number
8780 0.0193727 number dist
9140 0.02018 dist number
9660 0.030654599 number number
9260 0.0552187 dist number
8940 0.041527301 number dist
8740 0.0231007 number dist
9060 0.0434728 dist dist
9920 0.0754821 dist dist
9180 0.0509269 dist number
8560 0.019956099 dist dist
9160 0.019788101 number number
8800 0.0214626 dist dist
9380 0.032861699 number number
8340 0.0231758 number dist
9320 0.0309103 number dist
9580 0.057265001 dist dist
8560 0.0328562 number dist
9740 0.0389713 number number
9700 0.054914 dist dist
8980 0.033023 number dist
9220 0.0212276 dist dist
8000 0.024413999 number dist
9760 0.0227359 number number
9180 0.0415582 number number
8780 0.0324783 dist dist
9260 0.0405454 number number
10480 0.057486299 dist dist
9700 0.049440399 number dist
8860 0.034709301 dist number
9380 0.0326141 dist dist
9160 0.024217099 dist dist
8460 0.0200191 dist number
9780 0.088919 dist dist
9820 0.0604978 dist number
8860 0.0237689 number number
9540 0.073055099 dist dist
8800 0.0200839 number dist
9320 0.0628867 dist dist
9780 0.0279693 dist dist
9140 0.025311099 number number
8740 0.0242031 number dist
10000 0.0763565 dist number
9560 0.030940901 dist dist
9240 0.049465201 number number
9160 0.031594301 dist number
8100 0.0193105 number dist
8440 0.0521728 dist dist
9340 0.033476399 number number
9620 0.0868102 dist number
10960 0.0545197 dist number
9620 0.0371746 dist dist
8500 0.0273843 dist dist
10520 0.0658026 dist number
9580 0.0318672 number dist
8980 0.0232759 number number
8740 0.020414401 number dist
10320 0.056101001 dist number
9560 0.032561299 number number
9080 0.0982524 number number
8480 0.021049999 number dist
8900 0.019757999 dist dist
8860 0.0204399 dist number
8400 0.019945099 number dist
8400 0.0206096 dist number
8720 0.0297901 number number
9420 0.043977001 dist number
8140 0.018618501 dist number
9800 0.0520879 dist number
9720 0.051427399 number number
10080 0.087662899 dist dist
9200 0.031813199 dist dist
8960 0.021463099 dist number
10000 0.042477599 number dist
9900 0.054665699 dist dist
9360 0.0369259 number number
9380 0.0321074 number dist
9140 0.0452508 number dist
9200 0.040917999 dist number
8900 0.0201244 number dist
8860 0.050626001 dist number
8660 0.0201504 number number
8960 0.009788 dist number
9300 0.0429415 dist dist
8860 0.040764301 number dist
8780 0.019581801 dist number
8860 0.023536301 dist number
8920 0.048880001 dist number
9340 0.0203066 dist dist
7940 0.025421499 number dist
8660 0.0239158 dist dist
8940 0.0204952 dist number
9500 0.0332028 number number
8740 0.020804301 number dist
8600 0.019444699 dist number
8920 0.0249745 number number
9140 0.0416007 number number
9220 0.0507636 dist number
8840 0.031916799 number number
9720 0.0339485 dist dist
8980 0.034163799 number dist
9160 0.0187112 number number
9280 0.023155701 dist dist
8500 0.021527101 dist dist
9200 0.0442737 number number
9200 0.0273503 number number
9600 0.0214827 number number
8580 0.0237695 number number
8780 0.0564985 dist dist
8400 0.019511 number dist
9400 0.028898299 number dist
8980 0.023778401 number dist
9140 0.038782601 number dist
8180 0.022573 number dist
9660 0.0309866 number dist
9700 0.0208494 dist number
9420 0.023440401 dist number
8540 0.0188128 number dist
8360 0.0277793 number dist
9200 0.0443768 dist number
9180 0.0481532 dist number
9720 0.0333032 dist number
10100 0.0260224 number dist
10360 0.0501889 dist number
9040 0.0321539 dist number
8700 0.0221916 number number
9960 0.067375101 number number
9080 0.040738101 dist dist
8540 0.023529201 dist number
9160 0.0364162 number dist
8660 0.019165601 dist dist
9000 0.031422999 number number
8420 0.029995499 number dist
9140 0.0317414 dist dist
10080 0.0257519 dist dist
8420 0.048377299 number number
9200 0.023856299 dist number
8700 0.031218699 dist number
8940 0.037790301 number dist
9560 0.0215 dist number
9140 0.0276124 dist number
8720 0.021618101 number dist
9560 0.029886999 dist number
8980 0.027852199 number dist
8200 0.0225848 number dist
9500 0.0634176 dist number
9220 0.026489699 number dist
8940 0.030588001 number number
9180 0.0281983 dist dist
8900 0.025700201 number number
8940 0.011057201 dist dist
10780 0.1487127 dist number
10060 0.107691501 number number
8340 0.032649701 number dist
9080 0.037845201 number number
9040 0.038780199 number number
9800 0.088410301 dist dist
9480 0.0214471 dist number
9320 0.041901601 dist dist
8460 0.0365163 number number
9280 0.020696699 dist number
8500 0.0377779 dist number
9300 0.0630798 number number
9080 0.063291 dist dist
9900 0.059350501 number dist
8800 0.0237713 number dist
9080 0.0295135 number dist
8860 0.0241327 number number
8640 0.0436819 number number
8640 0.0700414 dist dist
8580 0.019766599 number number
8940 0.0211898 number number
10020 0.062394201 dist dist
9660 0.040666501 dist number
9040 0.0239072 dist number
8820 0.02156 dist dist
9020 0.031272799 number number
8760 0.022469901 number dist
8820 0.022752501 dist number
9080 0.0137964 number dist
9100 0.0227633 number dist
8920 0.021981001 number number
8800 0.023635501 dist number
9360 0.025285301 dist dist
8760 0.035942401 number dist
9180 0.0563374 dist number
9220 0.033848099 number dist
9480 0.0696153 number dist
8760 0.0328943 number number
8540 0.0248006 number dist
8360 0.019397699 number dist
9240 0.026052501 number dist
9040 0.0345646 number dist
9880 0.041531899 dist dist
9940 0.031998401 number dist
10120 0.0780201 dist number
9380 0.041070299 number dist
9400 0.024355199 number dist
10440 0.0663228 number dist
8420 0.0188774 number number
8900 0.0202516 dist number
9580 0.0636966 dist dist
9660 0.051399001 dist number
8880 0.049359899 number dist
9860 0.056255299 dist number
9320 0.042290501 number dist
9760 0.0387335 dist number
10020 0.0215898 dist dist
7980 0.0307326 number dist
8760 0.0382786 number dist
8860 0.024359201 number number
8820 0.058287999 dist number
8960 0.045837499 number dist
10020 0.045182801 number dist
9080 0.0353482 number number
8660 0.041066701 number dist
9500 0.031938399 number number
8780 0.030418901 number dist
9220 0.023706099 number dist
8220 0.031783999 number dist
10400 0.039054501 dist dist
8440 0.0194577 number number
9080 0.040847099 dist dist
8360 0.021745301 number number
8980 0.021224001 number number
9220 0.026091999 number dist
8840 0.031385601 number dist
