makespan time indicator criteria
2180 0.001140099 dist dist
2560 0.002995 number dist
2220 0.001089501 number number
2320 0.001759399 number dist
2340 0.0017379 number number
2420 0.002719701 number dist
2240 0.0018482 dist number
2060 0.0015437 dist number
2560 0.0029169 dist number
2220 0.001688001 dist dist
2300 0.0016129 number dist
2060 0.001488199 dist dist
2420 0.002063599 number dist
2400 0.001998701 dist dist
2120 0.001244099 number dist
2180 0.001054599 dist number
2520 0.0020669 dist dist
2060 0.0009168 number number
2120 0.0012949 dist dist
2060 0.0008772 number dist
2120 0.0011439 dist number
2140 0.001206101 number dist
2320 0.001293699 number number
2120 0.0013593 dist number
2060 0.000891399 number number
2400 0.0022691 dist number
2520 0.001518999 number dist
2360 0.0015976 number number
2320 0.0017597 number dist
2780 0.003224399 dist number
2180 0.0014712 number number
2060 0.000874599 number dist
2300 0.001107099 dist number
2320 0.001367001 number number
2240 0.0012804 dist dist
2380 0.0015131 dist dist
2540 0.0025181 dist number
2080 0.0014068 dist number
2120 0.001348099 dist dist
2240 0.0013887 number number
2380 0.0019771 dist number
2480 0.0023729 dist dist
2480 0.002982601 dist dist
2160 0.001006499 dist dist
2060 0.0009174 number number
2060 0.0008419 number number
2380 0.010926401 number dist
2300 0.001978001 dist dist
2140 0.0007962 dist number
2380 0.002295 dist number
2320 0.0018173 number dist
2060 0.0009871 dist dist
2520 0.0020274 dist dist
2440 0.002552001 dist number
2600 0.002999801 number number
2080 0.000844699 number dist
2320 0.001762401 number number
2060 0.0009321 number number
2320 0.001338999 number number
2120 0.0012806 dist number
2120 0.0011246 dist dist
2780 0.0030872 number dist
2480 0.002791399 number dist
2120 0.0007942 number dist
2120 0.0013135 number number
2180 0.0011387 dist number
2500 0.002455001 dist number
2260 0.001542601 number dist
2060 0.001622899 dist number
2060 0.0010001 number number
2320 0.0017472 number dist
2060 0.0015341 dist dist
2080 0.001512801 dist dist
2140 0.001019201 dist number
2240 0.001115799 dist number
2180 0.0012244 number dist
2280 0.001387199 dist number
2180 0.001244701 dist dist
2300 0.001603999 dist number
2120 0.001256 number dist
2260 0.001508401 number number
2060 0.0008961 number dist
2240 0.0018119 number dist
2120 0.0012607 dist number
2120 0.001171299 number number
2060 0.001023001 dist dist
2220 0.001849199 dist number
2120 0.001396799 number dist
2080 0.001384101 dist dist
2120 0.001160901 number dist
2240 0.0018672 dist dist
2320 0.001171 number number
2720 0.012996099 number number
2280 0.0013873 dist dist
2440 0.002444299 number number
2160 0.0010547 dist number
2060 0.0008902 number number
2740 0.002855199 number dist
2200 0.001625799 number dist
2580 0.0032607 number dist
2180 0.0012143 number number
2080 0.001246201 dist number
2200 0.001581199 dist number
2320 0.0012915 number dist
2180 0.001069701 number number
2680 0.0028921 number number
2120 0.001187499 dist dist
2580 0.003132199 number dist
2120 0.001526699 dist dist
2400 0.002216801 dist dist
2620 0.003667701 number dist
2540 0.0031206 dist number
2060 0.000895801 number number
2440 0.002345799 number number
2060 0.0012265 number dist
2120 0.001542599 dist number
2460 0.003545801 dist number
2280 0.001562501 dist number
2060 0.001613001 number dist
2180 0.001684101 dist dist
2300 0.0024764 dist number
2440 0.0031894 number number
2060 0.001611301 dist dist
2360 0.0013247 dist number
2620 0.002813901 number dist
2180 0.001704 number number
2120 0.001640501 dist dist
2680 0.002405999 dist number
2500 0.0023512 dist dist
2060 0.000890401 dist number
2520 0.001995199 dist dist
2220 0.0011386 number dist
2240 0.001171999 dist number
2580 0.0029674 dist number
2320 0.001961799 number dist
2240 0.0012533 number number
2440 0.0023329 number dist
2120 0.001601999 dist dist
2300 0.0013139 number dist
2060 0.0011113 dist dist
2420 0.001289101 dist dist
2180 0.0014805 number dist
2120 0.001262999 dist number
2180 0.0012306 dist number
2520 0.003032501 number dist
2680 0.003804801 number dist
2180 0.001720099 number dist
2620 0.0033123 number number
2460 0.002843301 dist number
2320 0.0018581 number number
2440 0.0017921 number number
2240 0.001788999 dist number
2060 0.000887101 number dist
2320 0.002381901 dist dist
2060 0.0008719 number number
2320 0.0012911 number number
2320 0.001878401 number dist
2120 0.001696401 dist dist
2080 0.001361401 dist number
2120 0.001287001 dist number
2260 0.001482999 number number
2320 0.001220099 dist number
2180 0.001817099 number dist
2060 0.0009458 number dist
2140 0.0011347 dist number
2220 0.0014617 number number
2640 0.0036688 number dist
2220 0.000936001 dist number
2580 0.0030477 dist number
2120 0.001255101 number number
2060 0.000889901 number number
2560 0.002972 dist dist
2180 0.001764599 number dist
2600 0.0031188 number dist
2060 0.0010511 dist dist
2120 0.001485001 number dist
2080 0.0013406 dist number
2220 0.0011219 dist number
2160 0.000763699 number number
2440 0.002413501 dist dist
2240 0.001128099 dist dist
2260 0.0011477 dist number
2060 0.0009249 dist dist
2060 0.001457101 dist number
2260 0.001294101 number dist
2140 0.001480999 dist number
2320 0.0013963 number number
2200 0.001455301 dist dist
2160 0.0008195 dist number
2360 0.0019678 dist dist
2500 0.0025853 dist dist
2380 0.0013647 dist dist
2280 0.001199101 dist number
2260 0.0015249 dist number
2120 0.001666001 dist dist
2280 0.0016343 dist number
2480 0.0026896 number number
2300 0.0019041 number number
2300 0.0017371 dist number
2060 0.000897 dist dist
2120 0.001397501 dist number
2060 0.000880301 number dist
2100 0.000787501 number number
2240 0.001790001 dist number
2060 0.0010219 number dist
2780 0.0032172 number number
2260 0.001601499 number number
2060 0.0008697 dist number
2120 0.0012909 number number
1940 0.0008052 dist dist
2420 0.0024684 dist number
2120 0.001257801 number number
2520 0.002981599 number dist
2260 0.0016639 number dist
2280 0.0015938 dist dist
2420 0.0019378 dist dist
2440 0.002465799 dist number
2620 0.002712899 number dist
2120 0.0012858 dist dist
2060 0.000940899 number dist
2580 0.0034591 number number
2220 0.0016657 dist dist
2780 0.003161699 number dist
2620 0.002707399 number number
2120 0.001175799 dist dist
2120 0.001288101 number number
2340 0.002077599 dist dist
2200 0.0016836 number number
2240 0.001406499 dist number
2200 0.0012766 number number
2500 0.0024881 dist dist
2120 0.0014336 dist number
2580 0.0032426 dist number
2580 0.0030006 number dist
2360 0.001599999 number number
2120 0.001219601 number dist
2040 0.000713999 dist number
2120 0.001247599 number dist
2560 0.003057501 dist dist
2200 0.001692099 number number
2240 0.0019381 dist dist
2380 0.002439799 dist number
2300 0.0018996 dist number
2180 0.001052201 dist number
2380 0.001481199 number dist
2440 0.0020646 dist number
2120 0.00128 dist number
2300 0.0011526 dist dist
2180 0.0011069 number number
2580 0.002757499 dist dist
2320 0.001455299 number dist
2320 0.0018368 number dist
2160 0.0011487 dist dist
2320 0.001162499 number number
2480 0.002994699 dist number
2120 0.001342299 number dist
2640 0.003505801 number number
2060 0.0009308 number number
2060 0.001547899 dist number
2580 0.003410201 dist dist
2120 0.0013153 number dist
2160 0.0010926 dist number
2200 0.001552199 dist dist
2280 0.0014507 dist dist
2180 0.001148299 dist number
1940 0.000792499 dist number
2080 0.001397999 dist number
2060 0.001571601 dist dist
2580 0.0025705 dist dist
2060 0.0009287 dist number
2340 0.0019831 dist dist
2240 0.001225899 number number
2180 0.010281901 number number
2560 0.0031659 dist dist
2240 0.001595599 dist number
2240 0.0013936 number number
2320 0.001418699 dist number
2320 0.001446299 number number
2260 0.001166601 dist number
2500 0.002512299 dist dist
2080 0.001005301 dist number
2580 0.0023747 dist number
2180 0.001216 dist number
2120 0.001233999 number number
2060 0.000952401 number dist
2320 0.002584801 dist dist
2120 0.0012477 number dist
2500 0.002405899 dist number
2060 0.0009255 number dist
2320 0.001342701 number number
2480 0.002363801 dist number
2260 0.001440799 number dist
2240 0.001761601 number dist
2200 0.0014556 number number
2440 0.002350701 number number
2060 0.0015781 dist dist
2520 0.0020325 number number
2360 0.001420001 number dist
2300 0.001828601 number dist
2060 0.0009764 number number
2120 0.001406099 dist number
2060 0.0012564 dist dist
2320 0.0014308 number dist
2180 0.001083601 dist dist
2440 0.002544301 dist number
2320 0.002494601 dist number
2500 0.0024748 dist dist
2320 0.0024454 dist number
2120 0.001251699 number dist
2260 0.001608199 dist number
2060 0.0015952 dist number
2340 0.001907701 number number
2120 0.001195101 number number
2120 0.001581099 dist number
2620 0.0028112 number number
2180 0.001069899 dist number
2680 0.002510301 number number
2120 0.001282499 number number
2180 0.0014864 number dist
2340 0.001388399 dist dist
2520 0.0020905 dist number
2120 0.001256 number dist
2060 0.0009887 number number
2780 0.003512701 number number
2580 0.003328 number dist
2120 0.001309399 dist dist
2520 0.003057 number number
2180 0.00134 number number
2460 0.002822499 dist number
2240 0.001209499 dist number
2520 0.0031847 number dist
2380 0.0014915 dist number
2620 0.0029298 number dist
2420 0.001518799 dist dist
2300 0.001900501 dist dist
2320 0.0017891 number dist
2480 0.0020398 dist number
2140 0.0018173 dist dist
2440 0.0020488 dist dist
2200 0.001272801 dist number
2320 0.002659701 dist dist
2500 0.002443701 dist dist
2620 0.002698601 number number
2180 0.0011127 number dist
2060 0.000971301 number number
2260 0.001518701 dist dist
2460 0.002404001 dist dist
2200 0.001772501 number dist
2120 0.001472099 dist number
2060 0.0009372 number number
2120 0.001223 number dist
2060 0.0009355 number dist
2280 0.001223699 number number
2400 0.0021762 dist number
2120 0.001238599 number dist
2120 0.001259799 number number
2360 0.0019208 dist number
2060 0.0009387 number number
2560 0.003052001 dist number
2780 0.003507401 number dist
2080 0.001375 dist number
2180 0.001106299 number dist
2060 0.0010033 number number
2180 0.0011114 dist dist
2440 0.002585601 number dist
2320 0.0014296 number dist
2220 0.001326401 number number
2120 0.0012679 number dist
2400 0.001362 dist number
2240 0.0013269 dist number
2060 0.0009158 number dist
2060 0.000924901 number number
2200 0.001711699 number number
2220 0.001404901 dist number
2120 0.001325399 number number
2480 0.003049801 number dist
2060 0.0009548 dist dist
2620 0.002752701 number dist
2240 0.001860101 dist number
2300 0.001803099 number dist
2500 0.002469899 dist dist
2320 0.001370799 number dist
2740 0.0031766 number number
2180 0.0011112 dist dist
2480 0.002477501 dist dist
2720 0.0043128 number number
2160 0.0008907 dist dist
2540 0.001699501 number number
2260 0.001642399 number dist
2780 0.003071999 dist number
2320 0.0014463 number dist
2280 0.001406499 number number
2200 0.0015381 dist number
2080 0.000792 dist dist
2120 0.001218 number number
2300 0.001252 number number
2200 0.000961801 dist dist
2200 0.001332799 dist dist
2240 0.001366699 number dist
2240 0.0018161 dist number
2380 0.002190399 dist dist
2340 0.001450399 dist number
2440 0.001833301 dist dist
2220 0.001323701 dist dist
2500 0.0023315 dist number
2120 0.0014616 dist number
2060 0.000948499 number dist
2480 0.011204999 number number
2460 0.001457901 dist dist
2060 0.001393599 dist dist
2120 0.001384 dist number
2560 0.003145 number dist
2560 0.003189299 dist dist
2300 0.0016741 number number
2640 0.0035981 number dist
2160 0.001358401 dist dist
2120 0.0016196 dist number
2640 0.003454399 number number
2180 0.001085801 dist dist
2740 0.003 number number
2320 0.001268401 number number
2280 0.001818799 number dist
2120 0.001361599 dist number
2320 0.001254701 number number
2380 0.002061799 number dist
2280 0.0016955 dist dist
2680 0.004026601 number dist
2340 0.0014864 dist dist
2120 0.0013303 number number
2120 0.010752 dist dist
2120 0.0012412 dist dist
2060 0.0009852 number dist
2060 0.001644101 dist dist
2200 0.0015856 dist dist
2320 0.001462501 number dist
2480 0.002347301 dist number
2320 0.0024913 dist number
2320 0.0024842 dist number
2060 0.0016159 dist dist
2580 0.0033275 number dist
2320 0.0024438 dist number
2300 0.0015654 dist dist
2300 0.001540799 number number
2060 0.0009337 number dist
2060 0.0009562 dist dist
2380 0.002035901 number dist
2640 0.001544601 number number
2420 0.0019844 dist number
2500 0.001465099 number dist
2080 0.001422599 dist dist
2380 0.0015101 number number
2200 0.001054001 number dist
2480 0.0024589 number dist
2720 0.004445799 number number
2440 0.0024508 dist dist
2080 0.001118001 dist dist
2120 0.001299201 dist number
2200 0.00172 number number
2380 0.001401899 number number
2060 0.001348701 dist number
2320 0.001705901 number number
2560 0.0030113 dist number
2480 0.0021728 dist number
2120 0.0014745 dist number
2120 0.001136899 dist dist
2320 0.0012645 number number
2540 0.0028316 dist number
2360 0.0014447 number dist
2680 0.003672501 number number
2240 0.001850201 number number
2300 0.001688699 dist dist
2280 0.0011719 dist number
2060 0.0014731 dist number
2340 0.001915999 dist dist
2500 0.0025992 dist dist
2320 0.002547201 dist dist
2120 0.0012476 number dist
2120 0.001184201 number number
2500 0.002531201 dist number
2320 0.001405499 number dist
2480 0.0043028 number number
2320 0.0017031 number number
2500 0.0020678 dist number
2220 0.001239999 number number
2120 0.0012826 dist dist
2360 0.001818201 dist dist
2120 0.001581399 dist dist
2220 0.001600599 dist number
2200 0.0016053 number dist
2180 0.001044801 dist dist
2160 0.001051 dist number
2180 0.001098499 number number
2360 0.001441699 dist dist
2680 0.0036554 number number
2640 0.002297099 number dist
2180 0.0011137 dist dist
2560 0.002851999 number dist
2120 0.010428399 number dist
1980 0.0008657 dist dist
2280 0.0017017 dist number
2320 0.001316899 dist dist
2220 0.0012266 dist dist
2420 0.0019774 number dist
2060 0.0010011 dist dist
2060 0.000944499 number number
2360 0.0016021 number number
2120 0.0015632 dist number
2360 0.002166499 dist number
2240 0.0020699 number dist
2440 0.0018551 number dist
2060 0.001544599 dist dist
2320 0.001212401 number dist
2680 0.0040171 number dist
2460 0.0027607 dist number
2480 0.0029676 number dist
2060 0.000872601 number dist
2320 0.0013243 number number
2060 0.000956399 dist dist
2460 0.002632301 dist number
2280 0.001264199 dist dist
2060 0.000960399 number number
2220 0.001046299 number dist
2200 0.001911001 number number
2060 0.0009217 number number
2120 0.001198099 dist dist
2200 0.0017565 number dist
2320 0.001358001 number dist
2680 0.003636301 number number
2380 0.002668099 dist dist
2780 0.0035053 number number
2060 0.000971699 number dist
2260 0.0013859 number number
2200 0.001827 number dist
2060 0.0009198 number number
2180 0.0010855 dist dist
2560 0.003203899 dist dist
2360 0.002307599 dist number
2180 0.001183399 number number
2240 0.001243001 number number
2180 0.0014986 number dist
2180 0.0015101 number dist
2200 0.0013812 dist dist
2280 0.0017213 dist number
2220 0.0010922 number dist
2240 0.0017944 dist dist
2260 0.001659701 number dist
2060 0.0013947 dist number
2260 0.001522 number dist
2280 0.001696001 dist number
2720 0.0041195 number number
2620 0.002497399 number number
2520 0.0028895 number number
2180 0.0014992 dist number
2440 0.001463101 number dist
2260 0.0015092 number dist
2280 0.001882199 dist dist
2420 0.0013025 dist number
2180 0.000895001 dist dist
2780 0.0032348 number number
2320 0.001176399 number number
2240 0.0016526 dist number
2180 0.001960501 number dist
2300 0.0017488 number number
2560 0.003052 number dist
2140 0.001423199 dist number
2320 0.001446799 number number
2180 0.0012892 dist number
2060 0.0012349 dist number
2720 0.004096701 number number
2520 0.0028595 number number
2320 0.0013442 number number
2480 0.002724301 number number
2320 0.001644501 number number
2280 0.0017662 dist dist
2060 0.000975099 dist dist
2180 0.001028899 dist number
2320 0.001357001 number dist
2320 0.0013069 number dist
2420 0.002615201 dist dist
2640 0.0034186 number dist
2060 0.0009337 number dist
2600 0.003071599 number number
2320 0.001304599 dist number
2180 0.0010384 number number
2560 0.002933101 number dist
2740 0.002939999 number dist
2140 0.0107368 dist dist
2320 0.001406301 number number
2620 0.0026606 number dist
2400 0.0015672 number dist
2500 0.002926399 dist dist
2260 0.001608001 number dist
2160 0.000818 dist dist
2180 0.0012158 number dist
2180 0.0010551 number number
2260 0.001302799 dist number
2340 0.001402099 dist number
2500 0.002644199 dist dist
2320 0.0024406 dist dist
2220 0.001325301 number dist
2120 0.0012069 number dist
2180 0.0009661 number number
2120 0.001213801 dist number
2320 0.0012872 number dist
2680 0.0030458 dist dist
2240 0.0021235 number number
2120 0.001206499 dist dist
2220 0.001307599 dist number
2540 0.0030763 number dist
2120 0.0012222 number number
2160 0.0010295 dist dist
2320 0.001810099 number dist
2360 0.002304199 dist number
2260 0.0015224 dist number
2480 0.0023562 dist dist
2220 0.0015984 dist number
2180 0.001145399 number dist
2060 0.001202299 number number
2440 0.002308799 number number
2460 0.002213999 dist dist
2180 0.0011582 number dist
2060 0.001050701 dist dist
2380 0.0015805 number dist
2060 0.0012172 number number
2260 0.0011578 number dist
2320 0.001938801 dist dist
2080 0.001426801 dist number
2300 0.001729999 dist dist
2120 0.001313499 number dist
2220 0.001433199 dist number
2200 0.001619 dist dist
2240 0.0102442 dist dist
2060 0.0009085 number dist
2060 0.0009532 number dist
2720 0.00434 number dist
2520 0.002992699 number number
2740 0.0028122 number dist
2320 0.0014267 number number
2240 0.001551601 number dist
2560 0.0032805 number dist
2060 0.0009758 number dist
2380 0.0024923 dist dist
1980 0.000894099 dist dist
2580 0.003138601 number number
2320 0.0013979 number dist
2120 0.0012226 dist dist
2300 0.0013315 number dist
2420 0.0013526 number dist
2060 0.000902599 number dist
2220 0.0011043 number dist
2180 0.001054201 number dist
2120 0.0016123 dist number
2320 0.001280199 dist dist
2240 0.0019888 dist dist
2180 0.001206601 dist dist
2260 0.001646201 dist dist
2280 0.001240599 dist dist
2200 0.000942101 dist number
2440 0.002613401 dist dist
2120 0.0012315 number dist
2060 0.0009361 number number
2080 0.0015174 dist dist
2440 0.0019236 dist dist
2120 0.001184701 number number
2620 0.0027957 number dist
2060 0.000882599 number number
2240 0.0017563 number number
2580 0.003555 dist number
2180 0.001259599 dist number
2060 0.0009981 dist number
2320 0.0015022 number dist
2060 0.0009019 number dist
2540 0.0024176 number number
2180 0.001123601 dist dist
2240 0.0014438 number number
2780 0.0032108 number number
2120 0.001331601 number number
2340 0.001488401 dist dist
2320 0.001232601 number dist
2500 0.0026824 dist dist
2320 0.001277 dist number
2620 0.002589301 number number
2700 0.003048399 number dist
2620 0.0026 number dist
2200 0.001626 number number
2640 0.0032805 number number
2120 0.0012854 dist dist
2380 0.001389599 number dist
2060 0.0016847 dist dist
2620 0.0030006 number dist
2120 0.0012198 number dist
2760 0.002851899 number dist
2440 0.002362599 dist number
2340 0.0014101 number number
2380 0.001971401 number dist
2360 0.0013782 dist dist
2140 0.001102999 dist number
2180 0.001363801 number dist
2320 0.001815401 dist number
2320 0.001754201 number dist
2180 0.001845299 dist number
2200 0.001223 dist dist
2300 0.001741299 number dist
2240 0.0012681 dist dist
2380 0.001560299 number dist
1980 0.0008751 dist dist
2060 0.000938899 number dist
2300 0.0015445 number number
2060 0.000920101 dist dist
2080 0.0013054 dist dist
2120 0.001217901 dist number
2520 0.003036601 number dist
2060 0.000907401 dist number
2120 0.0015427 dist dist
2180 0.001061801 dist number
2180 0.001018499 dist dist
2060 0.000924399 number number
2640 0.003340999 number number
2320 0.002393901 dist dist
2060 0.001533299 dist number
2220 0.0015026 dist dist
2580 0.003144799 number number
2320 0.001853699 number number
2320 0.001376499 number number
2280 0.0017805 dist dist
2520 0.002348799 dist dist
2280 0.0020641 dist dist
2120 0.0013661 number dist
2240 0.0018481 number number
2060 0.000934199 dist number
2240 0.001209801 dist dist
2300 0.0012429 number number
2380 0.0015121 number dist
2120 0.001567801 dist number
2240 0.0018249 dist dist
2180 0.001091699 number dist
2540 0.003175901 dist dist
2780 0.003536599 number dist
2300 0.001672299 number dist
2520 0.003227301 number dist
2360 0.00134 dist number
2200 0.0016379 number number
2680 0.0029068 dist dist
2480 0.002817701 number number
2240 0.001722101 number dist
2060 0.0009694 number dist
2120 0.0012455 dist dist
2360 0.001316 dist dist
2280 0.001389 dist dist
2420 0.0012959 dist number
2320 0.001736699 number number
2120 0.001206799 number dist
2320 0.002449499 dist number
2320 0.001681 number number
2300 0.0013519 number dist
2160 0.0011143 dist dist
2380 0.0025229 dist dist
2220 0.0017144 dist dist
2280 0.0016771 dist number
2320 0.0024408 dist number
2340 0.0014909 dist number
2320 0.001382001 number dist
2420 0.001300601 dist number
2120 0.0015286 dist number
2060 0.0015274 dist dist
2520 0.003061299 number dist
2100 0.0008182 number dist
2140 0.0014118 dist number
2120 0.001289099 number number
2320 0.001391801 number number
2120 0.001263399 dist dist
2060 0.001094 number dist
2120 0.001298199 dist dist
2320 0.0013728 number dist
2560 0.0014076 number dist
2060 0.0015626 dist dist
2380 0.002380999 dist number
2120 0.001338901 dist number
2060 0.0009204 number number
2500 0.001976201 dist number
2080 0.0007946 number number
2300 0.0018392 dist dist
2060 0.001066099 number number
2060 0.000894901 number number
2060 0.0009056 number dist
2120 0.0015453 dist dist
2640 0.003343399 number number
2640 0.003560801 number dist
2240 0.0012464 number dist
2180 0.0017623 number number
2180 0.0099229 dist number
2780 0.0031971 number dist
2620 0.002744301 number dist
2180 0.0011192 dist dist
2320 0.0013798 number number
2060 0.0013331 dist number
2260 0.001004 dist dist
2120 0.0013554 dist number
2160 0.001084799 dist dist
2160 0.001122701 dist dist
2300 0.0013176 number dist
2120 0.0012987 number dist
2060 0.001524699 dist number
2180 0.001195499 dist dist
2060 0.000921099 number number
2260 0.0014283 number number
2320 0.0025076 dist dist
2480 0.002839399 number number
2280 0.001252701 dist dist
2120 0.001188901 number number
2060 0.0009247 number dist
2320 0.0020776 number dist
2100 0.0008403 number number
2060 0.001626201 dist number
2420 0.001525001 dist number
2200 0.0016975 number number
2240 0.0013275 number dist
2680 0.004088299 dist dist
2280 0.001310301 dist number
2060 0.000931799 dist dist
1980 0.000939999 dist number
2180 0.001837499 number dist
2620 0.0028741 number dist
2320 0.002386299 dist number
2060 0.000920699 number dist
2060 0.001523499 dist number
2540 0.002956401 dist dist
2320 0.0014002 number dist
2320 0.0018724 number number
2380 0.002463999 dist dist
2320 0.001845199 number number
2240 0.0011847 number number
2380 0.0023343 dist number
2320 0.001273199 number dist
2180 0.001104 dist dist
2180 0.001101101 number number
2200 0.0015838 dist number
2320 0.001847201 number dist
2120 0.0013026 dist dist
2880 0.002779101 dist number
2780 0.003241499 number number
2500 0.002514299 dist number
2060 0.000946101 number dist
2300 0.001589499 dist number
2440 0.002504901 number number
2320 0.001338999 number number
2480 0.002535 number number
2440 0.0019202 dist number
2260 0.001547799 number number
2060 0.0009269 number dist
2080 0.001290499 dist dist
2320 0.002482801 dist dist
2580 0.003198201 number dist
2240 0.0017899 dist number
2420 0.0013668 number number
2060 0.0009235 number dist
2180 0.0017987 number number
2060 0.001548599 dist dist
2060 0.000979499 number dist
2740 0.0032196 number dist
2600 0.003047799 number dist
2060 0.000924899 number dist
2900 0.0028448 number number
2060 0.0008995 dist number
2340 0.0012063 dist dist
2180 0.0017321 dist number
2060 0.001528 dist dist
2060 0.0009263 number number
2200 0.001767901 dist dist
2300 0.001287 number dist
2240 0.001665799 number dist
2260 0.001576801 dist number
2060 0.000948899 number number
2580 0.002638101 dist dist
2140 0.0008977 dist number
2100 0.0008894 number number
2520 0.002229 dist dist
2060 0.0009738 number number
2320 0.002384101 number number
2060 0.0015995 dist dist
2080 0.001468301 dist dist
2060 0.001785201 dist dist
2380 0.0018475 number dist
2060 0.001664201 dist dist
2320 0.001409299 number number
2060 0.0014168 dist number
2580 0.002677199 number dist
2240 0.0018462 dist number
2120 0.0016599 dist dist
2120 0.001249 number dist
2400 0.0014563 number number
2200 0.0017656 number dist
2200 0.001628699 dist dist
2060 0.000932801 number dist
2480 0.002026199 number number
2560 0.0029892 number number
2480 0.002923999 number number
2060 0.001599501 dist dist
2060 0.001105401 number dist
2180 0.0010975 dist number
2300 0.0018156 number dist
2180 0.001307299 number number
2320 0.001374701 number number
2160 0.0010781 dist number
2300 0.00184 number dist
2320 0.0014574 number number
1980 0.000931199 dist dist
2620 0.0026853 dist dist
2380 0.0025729 dist dist
2060 0.000936301 number number
2400 0.0023665 dist dist
2500 0.002313801 dist number
2580 0.0030656 number number
2660 0.003121101 number dist
2280 0.001675201 number number
2120 0.001237601 dist number
2240 0.0014527 number number
2320 0.001161901 dist dist
2300 0.0019248 dist dist
2060 0.0015439 dist dist
2240 0.0017623 dist number
2060 0.0009012 number dist
2320 0.0013661 dist number
2560 0.0031236 dist dist
2240 0.001191501 dist number
2160 0.001123399 dist dist
2120 0.001198899 number number
2060 0.0009849 number number
2360 0.0014863 dist number
2060 0.0010192 dist dist
2440 0.002383301 number number
2320 0.001405499 number dist
2060 0.0010307 number dist
2120 0.001441901 dist dist
2080 0.001326599 dist dist
2680 0.0033044 number dist
2520 0.0020705 dist dist
2060 0.001081401 number dist
2240 0.0013684 number number
2740 0.0034274 number dist
2240 0.001899999 dist dist
2560 0.003041399 number number
2340 0.001884199 dist dist
2420 0.0018307 dist dist
2220 0.001288701 dist number
2280 0.001459099 number dist
2240 0.0018926 dist dist
2120 0.0012661 number number
2640 0.003600099 number dist
2320 0.0014885 number number
2320 0.0013716 dist dist
2620 0.003001899 number dist
2080 0.001438601 dist dist
2060 0.0009431 dist dist
2220 0.001169701 number number
2440 0.001978599 number dist
2060 0.000924 number number
2320 0.0013704 number number
