makespan time indicator criteria
7040 0.3220104 dist dist
6340 0.2857911 dist dist
6720 0.1881694 number number
8160 0.2946889 number number
6390 0.1942886 number number
6500 0.2430193 dist number
6910 0.2229123 dist number
9030 0.4093959 number number
6390 0.397555501 dist dist
6980 0.334515499 dist dist
7380 0.429288199 dist number
6190 0.1547736 dist dist
7920 0.315377501 number number
8140 0.328441999 number dist
7590 0.260834499 number dist
6610 0.269842299 dist number
7830 0.234203601 number dist
8700 0.382365 number number
6910 0.264186501 number dist
7260 0.198608999 number dist
5960 0.269739401 dist number
6830 0.285003299 dist number
8210 0.277937899 number dist
7110 0.1775026 number dist
6470 0.177222701 dist dist
7530 0.294329 number number
8320 0.299866301 number dist
7220 0.2536664 number number
9100 0.343848499 number dist
9640 0.384144499 number number
7070 0.2717265 dist dist
9810 0.397121801 number dist
6640 0.2954491 dist number
8500 0.303388301 number number
6770 0.2506589 dist number
9010 0.347582001 number number
7210 0.245247201 number dist
8080 0.271417199 number number
6630 0.2754154 number number
5810 0.2506128 dist number
7300 0.242421501 number number
7000 0.2290323 number number
6510 0.221747699 number dist
7450 0.2257794 dist dist
7140 0.251291701 dist dist
6720 0.3564766 dist dist
7220 0.2458326 dist number
6830 0.237307099 number dist
6990 0.295917199 dist dist
7060 0.349462301 dist dist
7270 0.260110399 number dist
7150 0.4403963 dist dist
6640 0.351545499 dist dist
6450 0.3591759 dist dist
6830 0.278718799 dist number
6490 0.2671691 dist number
7830 0.3193365 number number
7220 0.3725173 dist number
6870 0.4502188 dist number
6600 0.3794926 dist dist
8900 0.3844925 number dist
6780 0.278463901 number number
7620 0.358953 dist number
7800 0.337391501 dist number
5700 0.2495768 dist dist
6620 0.1835244 number dist
6790 0.233378001 dist number
7290 0.2499894 number number
6960 0.186863 number dist
6950 0.294985601 dist dist
7320 0.2334588 dist number
5900 0.268503899 dist dist
7330 0.2205373 number dist
6320 0.218783801 dist number
6770 0.248104301 dist number
7170 0.284356501 number dist
7240 0.308238399 number dist
9630 0.489446 number dist
6780 0.3196805 dist number
7630 0.265093799 number number
6990 0.234007099 dist number
7020 0.2196382 dist dist
7610 0.2596906 number number
6560 0.189108701 dist number
8770 0.308143599 number number
6320 0.2068612 dist dist
6390 0.251699399 dist number
6720 0.194488801 number dist
7260 0.202414501 number number
6800 0.2930935 dist number
6950 0.228276 number dist
6550 0.286456401 dist dist
6550 0.238671001 dist dist
6990 0.3217272 dist number
9380 0.2894185 number number
7340 0.248568999 dist number
6690 0.226883899 number dist
6340 0.243246499 dist dist
6680 0.299241799 dist number
7320 0.271957101 dist number
5960 0.1737861 number number
6870 0.247313099 dist dist
6770 0.2385974 number number
6300 0.239242501 dist dist
6590 0.266388701 dist dist
6840 0.200768301 number dist
6480 0.233574399 dist dist
6680 0.2802991 dist dist
7200 0.303701199 dist number
6400 0.2295491 dist number
8120 0.284038099 number number
7460 0.273500901 number number
7130 0.196745599 number number
6320 0.2074358 dist number
6150 0.199128001 dist number
7030 0.2548082 dist number
6650 0.2557955 dist dist
7770 0.298816599 number number
6050 0.276349799 dist dist
7170 0.357936 dist dist
6730 0.3060084 dist dist
6670 0.1618653 number dist
7610 0.2416585 number dist
7440 0.253494399 number dist
7180 0.231945599 dist dist
8090 0.299833599 number dist
8060 0.297867001 number number
6550 0.192791 number number
6010 0.294335501 dist number
7280 0.2468876 number number
7280 0.338287 dist dist
6740 0.247097299 dist dist
7460 0.2195219 number number
7410 0.310656601 number number
7070 0.294019001 number dist
7420 0.396257701 dist number
9000 0.438573999 number dist
7670 0.261450799 number number
7960 0.3600329 number dist
6550 0.246081599 number number
6330 0.2098617 dist number
6850 0.194283699 number number
7520 0.242351 number dist
7840 0.2649315 number number
8590 0.287289999 number dist
7980 0.298242401 number number
7720 0.3602737 number dist
6530 0.2462265 dist number
7170 0.294590999 number number
6680 0.2712603 dist number
7690 0.1979936 number number
7500 0.2665339 number number
8760 0.286221799 number number
7320 0.2857373 dist dist
7920 0.237533499 number dist
9010 0.3226307 number dist
7530 0.2196477 dist dist
7670 0.262903101 number number
6800 0.333560001 dist number
7270 0.2237517 number dist
7300 0.271724999 number number
7120 0.2420013 number number
6880 0.209088499 dist dist
7850 0.211179999 number dist
7200 0.254029499 dist dist
7000 0.2118793 number dist
6850 0.2374747 number dist
7270 0.2528823 dist number
7100 0.307971301 dist number
6520 0.239070801 dist dist
6970 0.174227201 number dist
7040 0.222779101 dist dist
7230 0.2255714 number number
7480 0.299993501 dist dist
7130 0.238880899 number dist
5810 0.2144885 dist dist
7020 0.345156501 dist number
6370 0.2527771 dist number
6310 0.260969801 dist number
9040 0.3591315 number number
6600 0.3453674 dist dist
6970 0.2526381 dist number
7500 0.280338199 number number
7660 0.2434751 dist number
6700 0.216600501 dist number
7350 0.2647406 dist number
8150 0.264718301 number dist
6430 0.190009099 number number
6550 0.2602239 dist number
7160 0.298895501 dist dist
7280 0.2760443 dist number
6850 0.203638 dist number
6890 0.305649801 dist number
7240 0.2294397 dist number
7520 0.291667599 dist dist
6720 0.2176885 number number
6790 0.2525036 number number
7770 0.330595899 number number
7770 0.3074538 number dist
6170 0.2452554 dist number
6650 0.222712099 number number
7240 0.2908357 number dist
6820 0.176625601 number number
6830 0.308649 dist number
8980 0.325110599 number number
7560 0.2579323 number dist
8520 0.336562501 number number
9100 0.3340733 number dist
7160 0.210975401 number dist
6830 0.2857167 number dist
6850 0.2348745 dist dist
6660 0.273167599 dist number
6610 0.196501799 number number
7780 0.1949402 number dist
5890 0.202639101 dist dist
6570 0.296570299 dist dist
7130 0.206430101 dist dist
6520 0.243266499 dist dist
6540 0.205994099 dist number
6910 0.265263399 dist number
6540 0.1769661 dist number
8190 0.3006485 number dist
7030 0.3082055 dist dist
9210 0.3271709 number number
8190 0.2326131 number number
6600 0.2925028 dist dist
6800 0.2525372 dist dist
6880 0.2755336 dist number
7310 0.2827003 number dist
7280 0.3149868 number dist
6010 0.2651109 dist dist
6880 0.1821037 dist dist
7550 0.197712899 number dist
6810 0.2570151 dist dist
7310 0.2163815 number dist
6620 0.3343594 dist number
7100 0.1943659 number dist
8970 0.323395399 number number
6610 0.173537401 number number
6800 0.213614899 number number
7000 0.242044699 dist dist
8010 0.3210531 number dist
6340 0.2135863 dist dist
7190 0.235079999 number number
7140 0.2649355 dist dist
7310 0.2910123 dist number
7650 0.3281078 dist number
6940 0.251592701 number dist
7760 0.241772201 number number
6200 0.2031369 dist number
7430 0.252947799 number number
6980 0.2503503 dist dist
6920 0.186888299 dist dist
6810 0.272375601 dist dist
6890 0.188412901 dist number
6930 0.228015099 number number
6010 0.230314599 dist number
6370 0.165544901 dist number
6660 0.239537501 number dist
8760 0.3256886 number number
8220 0.236573501 number number
6870 0.210209301 number dist
7240 0.303939101 dist dist
6150 0.1634358 dist dist
6400 0.2033786 number dist
6480 0.226516699 dist number
6270 0.093171101 number number
7220 0.285504699 dist dist
7470 0.231567299 number number
6750 0.168983799 number number
6570 0.246944101 dist dist
6380 0.2294643 dist number
7750 0.251231 number number
6740 0.108007699 number dist
6320 0.234896301 dist dist
6790 0.316225001 dist number
6070 0.203704699 dist number
6890 0.3151484 dist number
7120 0.317743999 dist dist
6910 0.204883999 number dist
6560 0.2357915 dist number
6420 0.351813801 dist dist
6830 0.271473801 dist dist
7300 0.263555601 number number
6500 0.188300099 number dist
6860 0.1955368 number dist
6970 0.2834212 dist number
7200 0.300626099 number number
7200 0.1958524 number dist
6840 0.223766101 dist dist
7140 0.22287 number dist
6250 0.279093399 dist dist
6770 0.2497737 dist dist
6830 0.195938301 dist dist
7470 0.226088301 number number
6420 0.274768701 number number
6530 0.236048001 dist number
6460 0.142106801 number dist
6630 0.304423599 dist dist
9150 0.2921312 number dist
6430 0.236397501 number dist
6970 0.236536599 dist dist
6730 0.2075262 number number
7000 0.213133501 number number
7440 0.3045172 dist number
6500 0.249448099 dist dist
7630 0.2709595 number number
7220 0.2452463 dist dist
6160 0.238274599 dist dist
6750 0.1666082 dist dist
6910 0.246004001 number number
6980 0.1625941 number number
7570 0.290049199 number dist
7280 0.2602169 number number
6790 0.214281099 number dist
6200 0.144195099 dist number
6730 0.327182099 dist dist
7600 0.242875301 dist dist
7160 0.280431799 dist dist
7400 0.19587 dist dist
7200 0.186219299 dist number
6460 0.1871877 dist dist
6610 0.2153878 dist number
6250 0.2218736 dist dist
7260 0.220030899 dist dist
7250 0.239950801 number dist
6280 0.2164621 dist dist
6150 0.213691799 dist number
7010 0.294102699 dist number
7020 0.29926 dist dist
6550 0.161227201 number dist
6330 0.1668159 dist dist
6840 0.192415301 dist number
7120 0.245145699 dist dist
7310 0.272892799 number dist
6790 0.1904261 dist dist
6540 0.1919652 number number
8240 0.279996899 number number
6640 0.2304045 dist number
6510 0.2203362 dist dist
7400 0.163707 dist number
6530 0.1487501 number number
7930 0.247354599 number dist
6990 0.1992017 number number
7670 0.230375399 number dist
7080 0.236694299 number dist
7030 0.2501401 dist dist
6930 0.201218899 dist dist
7030 0.2161476 number number
6440 0.205451501 dist dist
6510 0.1758538 dist number
6280 0.189373099 number number
6570 0.2541739 dist dist
6900 0.2720527 dist dist
7330 0.254051001 dist number
8400 0.306447701 number dist
6700 0.1453679 dist dist
7040 0.236945899 dist dist
6640 0.200401501 number dist
7180 0.300692001 dist number
6230 0.186106599 dist number
6340 0.200202999 dist dist
6160 0.168682599 dist dist
8910 0.307954 number number
7800 0.289659999 number dist
6180 0.2658011 dist number
7690 0.2740356 dist number
7660 0.2007342 number number
6760 0.251075099 dist number
7510 0.2222362 number number
7490 0.2596044 number dist
7080 0.189500799 dist number
7080 0.2173768 number number
6570 0.305636999 dist dist
6370 0.1510677 number dist
6860 0.131075001 number dist
7490 0.2328903 number dist
7260 0.190711301 number dist
7010 0.194640799 number number
7700 0.256675999 number number
7040 0.2114062 number number
6250 0.185262701 number dist
7620 0.3349432 dist number
8410 0.2827798 number dist
7210 0.1825802 number number
6790 0.185481701 number dist
7130 0.2010243 dist number
6240 0.148860601 number number
7000 0.219760399 number number
7870 0.3070115 number dist
8200 0.253626201 number dist
6680 0.192413199 number number
6740 0.2114714 dist dist
6560 0.149174799 number number
7160 0.241019199 number number
6480 0.261800901 dist number
6940 0.2226596 dist number
6610 0.2137133 dist dist
8440 0.291620501 number dist
7010 0.178794101 number number
6500 0.192602 dist number
6720 0.232066799 dist number
7500 0.2930667 dist number
7710 0.1942401 number number
6360 0.198727 dist number
6550 0.175616199 number dist
7510 0.2392321 number number
6780 0.2367457 dist dist
7680 0.245409499 number dist
7120 0.202160401 dist number
7080 0.2154873 dist dist
6640 0.2014732 dist dist
6250 0.228414299 dist dist
7310 0.236518001 number dist
6690 0.1581005 number dist
6410 0.239093 dist dist
6550 0.2163008 dist number
7290 0.25917 number dist
7260 0.200599401 number number
8780 0.327104201 number number
6450 0.2030956 dist dist
6750 0.164072299 number number
6960 0.2063628 number dist
8050 0.219544499 number number
7000 0.2546679 dist dist
7380 0.2878031 dist number
6360 0.239020301 dist number
8490 0.259098799 number dist
7540 0.2687494 number dist
6810 0.2133503 dist dist
7410 0.185727 dist dist
6460 0.201007999 dist number
9440 0.370635699 number number
6350 0.160547401 dist dist
8460 0.252949 number number
8110 0.2603841 number dist
6410 0.138507099 number number
8930 0.310089799 number dist
6920 0.2140229 number number
6480 0.234332401 dist dist
7440 0.273084499 number dist
6980 0.1964838 dist dist
7210 0.2423729 dist number
6850 0.209569501 dist number
7590 0.272737999 number number
6800 0.1779152 dist number
6850 0.186874801 number number
7340 0.222195301 number dist
6490 0.1702369 dist number
6330 0.162714701 dist number
7090 0.175997699 dist dist
6640 0.2298118 number dist
6290 0.202637 dist dist
6100 0.264303601 dist number
7040 0.240909301 dist dist
8530 0.328942799 number number
7220 0.2758938 dist number
6630 0.2020481 dist number
6530 0.2401866 dist dist
7140 0.255556601 number number
7440 0.181441901 number number
6270 0.226734999 dist number
7320 0.1590916 dist dist
6940 0.276968 dist dist
8880 0.300091399 number dist
6290 0.2318451 dist number
6670 0.1990015 dist number
7690 0.2634496 number dist
8170 0.176017401 number dist
7830 0.2294774 number number
6360 0.1451947 number dist
7480 0.201328101 number number
6570 0.205380001 dist dist
6860 0.1974425 dist number
7530 0.221713199 number dist
7230 0.2226284 number number
6790 0.1694822 number number
6790 0.1958939 number number
7180 0.178398599 number number
9120 0.27756 number dist
6610 0.1937153 number number
6780 0.213101 number dist
6320 0.2270812 dist number
6780 0.184127599 dist number
6990 0.308234599 dist number
6850 0.196285401 dist number
7450 0.1774201 number number
7530 0.2411906 number dist
7380 0.2928141 dist dist
6720 0.218538901 number number
7450 0.222668101 number number
6260 0.262608801 dist number
7440 0.2273948 dist number
6220 0.164195801 number dist
6320 0.217741499 dist dist
7060 0.1954538 number number
7390 0.2105464 number number
7090 0.233003199 dist dist
6390 0.2588348 dist number
6220 0.1714776 dist number
9710 0.329410699 number dist
6910 0.279066399 dist dist
6580 0.187027899 number number
8740 0.8349485 number dist
7590 0.580280599 dist number
7190 0.622002899 dist dist
7560 0.354044601 number dist
6140 0.400928299 dist number
6660 0.3343876 number number
6410 0.266994001 number number
6170 0.346214 dist number
6220 0.2321301 dist dist
7400 0.3009328 number dist
8630 0.3889462 number dist
6950 0.2552804 number number
6670 0.255339201 number dist
6820 0.2447452 dist number
6580 0.220137799 dist number
6590 0.276577399 dist dist
8260 0.281831901 number number
6760 0.3278538 dist number
8580 0.293635499 number number
6940 0.214470099 number number
6180 0.214167499 dist dist
6980 0.1876397 number dist
6280 0.2541043 dist dist
7310 0.3799697 dist dist
7410 0.269983401 number dist
6940 0.252608001 dist number
7370 0.342164901 dist number
6760 0.2289839 dist number
6120 0.185090901 number number
6470 0.1715505 number dist
7520 0.238570499 number dist
7020 0.2289749 number dist
8460 0.3416041 number dist
7950 0.1500961 number number
6490 0.209193201 dist number
6840 0.1632172 dist dist
7290 0.214821999 number dist
7580 0.2161488 dist number
7610 0.347375899 dist dist
7140 0.216889401 dist dist
7610 0.234346099 number dist
7350 0.187263001 number number
8180 0.293949299 number number
6960 0.2977584 dist number
6830 0.252683299 dist dist
7490 0.188999101 number number
6960 0.2372109 number number
6500 0.216060601 dist dist
6590 0.204337001 dist number
6250 0.220093 dist dist
7450 0.1920073 number dist
5850 0.1464457 dist dist
7020 0.2934496 dist number
7930 0.2422245 number dist
6550 0.1702608 number number
8150 0.278276301 number number
8280 0.2952197 number number
6740 0.2239476 dist dist
6260 0.2457178 dist dist
7000 0.218808 number number
8320 0.310639301 number dist
7110 0.2175181 dist dist
6550 0.1909013 dist dist
6840 0.288497501 dist dist
6940 0.2305742 dist number
7050 0.275683101 dist number
6630 0.2082503 number number
6550 0.2087184 number number
6980 0.224546199 dist dist
6840 0.251068901 dist dist
6270 0.2060791 dist dist
6580 0.228500699 dist dist
7770 0.247513 number dist
7890 0.184513401 number dist
6420 0.2316218 dist dist
6970 0.2382461 number number
7760 0.232156601 number dist
6680 0.2256753 dist dist
6490 0.215652701 dist number
6950 0.2972283 dist number
6990 0.155771399 number number
6480 0.2324148 number number
7410 0.2690575 dist dist
6750 0.257160099 dist number
7980 0.2866024 dist dist
7290 0.273521901 dist number
7460 0.1504265 number dist
7450 0.195098001 number number
7790 0.2568613 number number
7500 0.263256201 number dist
6700 0.2324164 dist dist
6840 0.222920199 dist dist
6880 0.255422301 dist dist
6330 0.134143901 dist dist
6230 0.2113878 dist number
5970 0.2020061 dist number
7040 0.249007599 dist dist
7490 0.170395 number dist
7890 0.281941801 number number
7320 0.2058388 number number
6450 0.2248165 dist dist
7140 0.2248612 number number
6540 0.1864119 number number
7130 0.218914 number dist
7560 0.2362931 dist dist
6780 0.296803999 dist dist
7200 0.253512301 number number
6590 0.168687601 number number
8690 0.3178884 number number
6550 0.2308495 dist number
6640 0.2390852 dist number
6680 0.2105941 number dist
7100 0.2346345 number dist
6060 0.16835 dist number
6350 0.187853801 dist number
6770 0.1844561 number number
6860 0.2961392 dist dist
8260 0.259756901 number number
6430 0.1679122 number dist
6320 0.177325599 dist number
7530 0.1966446 number number
7130 0.2266045 dist number
8060 0.2683011 number number
6380 0.220440699 dist number
7170 0.254918601 number number
6340 0.221103701 dist dist
7170 0.218269199 dist number
6430 0.2164331 dist dist
6890 0.185002299 number number
7440 0.2911719 number dist
6570 0.2238637 number number
7660 0.2740548 number number
7330 0.1773053 number number
6670 0.2398913 number dist
7270 0.2124985 number number
7670 0.243787001 number dist
7120 0.2184652 number dist
6440 0.187367801 number number
6940 0.2073301 dist number
5980 0.252663901 dist dist
7900 0.243791101 number number
7070 0.227923899 number number
6430 0.227160299 dist number
7500 0.1526223 dist number
6600 0.170065701 number dist
8460 0.2957994 number number
6870 0.1889948 dist number
6510 0.1695216 number dist
6600 0.2023471 dist number
7320 0.216982501 number dist
6240 0.217222 dist dist
8110 0.2449634 number dist
6810 0.2717611 dist number
6220 0.2378223 dist dist
7890 0.2816655 dist dist
6880 0.2146783 number dist
6660 0.256292201 dist dist
7140 0.2139619 dist dist
7270 0.1964638 dist dist
6910 0.2599925 dist dist
7280 0.2656597 dist dist
6690 0.2138248 dist dist
8070 0.263234899 number number
6580 0.188527499 number dist
7160 0.167709 number number
6800 0.205557801 dist number
7230 0.1937171 dist number
6560 0.224596201 dist dist
7160 0.232769401 dist dist
6930 0.1770416 number dist
8460 0.2452035 number number
7690 0.2482932 number number
6580 0.2253544 number dist
7570 0.2388755 dist dist
7320 0.2928227 dist dist
8130 0.2726322 number dist
7610 0.2731527 number number
6580 0.269351599 dist dist
6490 0.1615377 number number
6430 0.1635777 number number
7640 0.216972 number number
7300 0.1951941 number number
7210 0.1727471 number number
6900 0.223296301 number number
7000 0.2379111 number dist
8020 0.3011174 number dist
6850 0.159117501 dist number
7080 0.176355001 number number
6450 0.169316099 number dist
6590 0.227284101 dist dist
6810 0.1992909 number number
7500 0.224534699 number number
6690 0.142407301 number dist
7010 0.2106949 number dist
6620 0.163199999 dist dist
7060 0.260805199 number dist
6060 0.1301227 number dist
6210 0.2705917 dist dist
6920 0.193976199 number number
6860 0.2198411 dist number
7020 0.2284112 number number
6980 0.121723699 number dist
7500 0.2299612 number number
7040 0.1503973 number dist
7720 0.268147601 dist dist
6430 0.245593101 dist number
7340 0.321169799 number number
8220 0.2268743 dist dist
7110 0.239345401 number dist
7440 0.2284641 number number
7330 0.248789199 dist number
7540 0.2309857 dist number
7360 0.2787865 dist number
7030 0.1181247 number dist
6830 0.2073462 dist number
6620 0.180589101 number number
6390 0.233894899 dist number
7230 0.20621 number dist
6580 0.1526829 number dist
7120 0.2219049 dist number
7390 0.1928778 number number
6670 0.2128265 dist number
7590 0.256485 number dist
6820 0.2291855 number dist
7330 0.2557998 number number
6420 0.2692592 dist dist
7320 0.2645244 number number
7710 0.271358799 dist number
7020 0.1062985 number number
6680 0.440374499 dist number
7230 0.3292235 number dist
7330 0.2217535 number dist
6770 0.230247899 number number
6180 0.209277 dist number
6250 0.1491423 dist dist
7730 0.205275199 number number
6260 0.2084879 dist dist
6410 0.173731201 dist number
6700 0.2355511 dist dist
7190 0.215971 number dist
7690 0.3274031 dist number
6770 0.234472 dist dist
6670 0.190629 dist number
6260 0.187960901 dist dist
6930 0.2622407 dist dist
6310 0.1175976 number dist
7450 0.235410899 dist dist
6960 0.255301999 number dist
7310 0.214868501 number dist
6960 0.210824399 number dist
6620 0.271591499 dist number
6720 0.267316801 dist number
6790 0.215567401 number number
6830 0.1620049 number number
7450 0.2598716 number number
7170 0.161750901 dist number
7780 0.2701691 number dist
6920 0.2826846 dist number
6300 0.1811245 dist dist
6330 0.2066436 dist dist
6160 0.232835699 dist dist
6810 0.1993628 dist dist
6400 0.223960999 dist number
6350 0.1280133 number number
6650 0.1898064 dist dist
7230 0.189802401 number number
7650 0.2696423 number dist
7120 0.247357199 dist number
6180 0.1389553 number dist
6540 0.196318201 number dist
7520 0.203205799 number number
7490 0.2291842 dist number
7140 0.176478601 number dist
7090 0.192694899 dist dist
7370 0.208643601 number number
9180 0.375404699 number dist
7420 0.215802801 number dist
7230 0.259175099 number number
7070 0.269639001 dist dist
6470 0.230723801 dist dist
8010 0.284872599 number number
6720 0.220461001 dist number
8740 0.315069 number number
7540 0.1785037 number number
6500 0.2259448 dist dist
9060 0.3518252 number number
8860 0.337321699 number dist
6710 0.203105 dist dist
7180 0.188529201 number dist
6560 0.243938701 dist number
6890 0.321349699 dist number
7260 0.273107101 dist dist
6710 0.178229 number number
8620 0.294190099 number dist
7130 0.1993801 number number
7090 0.207989499 number dist
8890 0.2648181 number number
8030 0.2672687 dist number
7160 0.262184001 dist number
6790 0.279290401 dist number
6880 0.1729138 dist dist
6280 0.1245473 number number
6960 0.223877601 dist number
6230 0.208295 number dist
6430 0.2059042 dist dist
7710 0.250641299 number number
7080 0.1957886 number number
6910 0.196007901 number dist
7140 0.222594801 number number
6870 0.1870693 number dist
7340 0.237043699 number dist
7040 0.166257401 number dist
7150 0.264563701 dist number
7020 0.222571299 dist number
7020 0.1950385 number number
7940 0.2331492 dist dist
7410 0.191169901 dist number
6490 0.1909772 number number
8480 0.3253549 number dist
6910 0.2214142 number dist
6190 0.223271099 number dist
7050 0.2379578 number dist
7740 0.27147 number number
6520 0.169698299 number number
6990 0.168523999 number number
7570 0.224046399 number dist
5970 0.246000901 dist dist
8440 0.293232301 number dist
6480 0.188437401 dist dist
6100 0.1579457 dist number
7180 0.2744891 dist number
6220 0.270525801 dist number
6720 0.161716899 number number
5620 0.124631701 number number
7270 0.207511599 number dist
7390 0.305550301 dist dist
7730 0.259946499 number number
6600 0.279616601 dist dist
7150 0.157296899 number number
7170 0.2808067 number number
7160 0.1599424 number dist
7680 0.2796219 number dist
8080 0.2433088 number number
6790 0.254937801 dist dist
6860 0.1921893 dist dist
6300 0.150753901 number dist
7240 0.278873699 dist dist
6450 0.179364701 dist dist
6370 0.1953841 dist dist
7690 0.1866385 number dist
7980 0.3685799 dist number
6170 0.2331726 dist number
6580 0.1562153 number dist
6530 0.225644399 number dist
6380 0.2126948 dist dist
7140 0.230433099 dist number
6400 0.2351742 dist dist
8450 0.2654086 number number
7490 0.2552531 number dist
6770 0.2826572 dist dist
6520 0.1948072 number number
7390 0.3897598 dist dist
6520 0.222519499 dist number
7040 0.2378232 number dist
8550 0.283463799 number dist
7350 0.2794679 dist dist
7920 0.2975351 number number
6460 0.252070499 dist number
7430 0.235936099 number dist
8950 0.331928999 number number
6700 0.153552499 number dist
7240 0.2902581 dist dist
7730 0.1886059 number dist
7060 0.2441305 dist number
6840 0.233181101 number number
7010 0.2094077 number number
6330 0.122971701 dist dist
6610 0.2071451 dist number
5940 0.141835201 number dist
6830 0.1875373 number dist
6200 0.174548399 dist number
6710 0.2376031 dist number
6710 0.263609899 dist dist
6850 0.2410374 dist number
7460 0.1882058 number dist
7720 0.211612199 number number
7000 0.218219899 dist dist
6560 0.229033301 dist number
6500 0.1881287 number number
6690 0.218185399 number number
6650 0.1783423 number number
8920 0.319231099 number dist
6900 0.1582763 number dist
6710 0.2525825 dist number
8560 0.345750399 number number
7230 0.227894099 dist number
9380 0.357201899 number dist
6410 0.342165899 dist number
7010 0.547403999 dist number
7010 0.561568599 dist dist
6840 0.444038399 dist number
7130 0.586760801 dist dist
6770 0.602100501 dist dist
6550 0.432186201 dist number
7150 0.267816599 dist number
6340 0.250417399 dist number
6660 0.3371949 number dist
7780 0.6384793 dist number
7270 0.7116705 dist dist
6530 0.431577201 dist dist
7000 0.490324801 dist number
6380 0.4941959 number number
7550 0.656133499 number number
7130 0.5048675 number dist
7610 0.569772301 number number
5780 0.4647867 dist dist
7660 0.618173901 number dist
6070 0.6050586 dist dist
6400 0.663118699 dist dist
6740 0.401660701 number number
7140 0.6621665 number dist
6600 0.5938245 dist number
6450 0.5076186 number number
6710 0.458569399 number number
7040 0.763700501 dist dist
6440 0.5579062 dist dist
7210 0.6674106 number number
6580 0.649834299 dist dist
8570 0.799452801 number dist
6810 0.692592201 dist number
7070 0.6480089 dist number
6820 0.549953801 dist number
6320 0.297459099 dist number
8360 0.7899576 dist dist
8400 0.6138326 number dist
7880 0.610173501 number dist
6740 0.5659344 dist dist
7150 0.660726499 number dist
7040 0.6296522 number number
6580 0.495082501 number dist
6930 0.4810287 number number
7100 0.485523201 dist number
8060 0.7646198 number dist
6540 0.520547101 number number
7360 0.437206201 number number
6440 0.706236 dist dist
7310 0.438645301 number number
6180 0.614304 dist number
8850 0.846270199 number dist
6240 0.716538401 dist dist
7020 0.672621799 dist number
6370 0.5207642 dist dist
7770 0.531727199 dist dist
7240 0.4830161 number number
6440 0.5435959 number dist
7540 0.8567376 dist number
7140 0.4045441 number dist
6930 0.647495799 dist dist
6470 0.488385 dist dist
7320 0.493915299 number dist
7010 0.536586401 number number
6780 0.659250101 dist dist
6580 0.441547599 dist number
6690 0.447294301 dist dist
7250 0.341694699 number number
6550 0.517988401 dist number
7520 0.6305381 number number
7060 0.498565 dist number
6830 0.6735886 dist number
6030 0.499833201 number dist
7770 0.6309928 number dist
8070 0.659518401 number number
8380 0.770082101 number dist
7010 0.6697249 dist number
6920 0.668346401 dist number
6830 0.5800995 dist number
7790 0.635294301 number dist
8240 0.8581063 number number
6520 0.510761901 number dist
6930 0.509566299 number dist
6760 0.653861701 dist number
6240 0.593991299 dist dist
7910 0.835268999 number number
8080 0.9144595 dist dist
9100 0.570424699 number number
8210 0.6586007 number number
7160 0.4946041 dist number
7440 0.5990246 dist dist
6540 0.493288801 number dist
7200 0.610547699 dist number
6430 0.664001001 dist number
