makespan time indicator criteria
4690 0.126905799 number dist
5740 0.2333869 number dist
5210 0.187836301 dist number
4890 0.129264401 dist dist
5280 0.1478958 number dist
5220 0.201400601 number dist
4860 0.1374362 dist dist
4660 0.170848199 dist number
5070 0.179305099 dist number
4910 0.1630518 number dist
5500 0.1848786 dist dist
4950 0.1518105 dist number
5050 0.1329852 dist dist
5800 0.191142901 number number
4980 0.1754558 number number
5590 0.1885237 number dist
4880 0.166001101 number dist
4990 0.1309132 dist dist
5570 0.153547199 dist number
4910 0.146495499 dist number
5380 0.1742802 dist number
5780 0.1664078 number number
4860 0.1498222 dist number
5060 0.166693799 dist dist
5380 0.164749099 number number
5410 0.168795 number number
4700 0.164640201 dist dist
4980 0.1260777 number dist
5390 0.2085942 number dist
4500 0.1475084 number dist
6430 0.266188801 number dist
5610 0.1508447 number dist
5070 0.1841626 dist dist
5220 0.1301515 number dist
5390 0.1867709 number dist
4770 0.178671199 dist dist
5500 0.489269501 number dist
5770 0.3355003 number number
5390 0.5031948 dist dist
4940 0.3624074 number dist
5760 0.330141 number dist
5440 0.588804499 number dist
5670 0.508589701 dist number
5380 0.5790185 dist dist
5500 0.4446248 number dist
5800 0.520625401 number dist
5210 0.4437816 dist number
4800 0.4842666 dist dist
6010 0.666546901 number number
5250 0.489111101 dist dist
4820 0.3286086 dist number
6100 0.611655601 number number
4890 0.5080088 dist dist
5650 0.181226801 dist dist
5970 0.527794099 dist dist
4460 0.232808 dist number
4780 0.3496571 number number
5460 0.4867264 dist dist
5900 0.531017001 number number
5420 0.4899725 dist dist
6540 0.503300901 number dist
5310 0.287024301 dist number
5680 0.4652527 number number
5030 0.2192187 number dist
5550 0.2036661 number number
6030 0.3550167 number number
6020 0.2773886 number dist
5180 0.243309301 number dist
5960 0.4244597 dist number
6130 0.5641242 dist number
5040 0.534385799 dist dist
5210 0.495641999 dist dist
6030 0.817174899 dist dist
5000 0.4367324 dist number
5210 0.3334712 number number
4500 0.2944553 dist number
5960 0.6612306 dist number
5830 0.5272093 number dist
4600 0.3759092 dist dist
5110 0.339334599 dist number
4890 0.358120099 number number
5310 0.346348699 number number
4870 0.3279384 dist number
5480 0.543189599 dist number
4820 0.401383399 dist number
4690 0.336007901 dist dist
4990 0.4896833 number number
5350 0.4331595 number number
5370 0.538170599 number dist
4860 0.3606793 dist number
5890 0.3799544 number number
5160 0.4143824 dist number
4810 0.2902998 number dist
4940 0.5421984 dist dist
5010 0.391662 number number
5060 0.339935899 number number
4660 0.329156099 number dist
4980 0.504645801 dist dist
4880 0.482719101 dist number
5110 0.351141099 dist number
5560 0.3779248 number number
5270 0.3695765 number number
5000 0.4507933 dist dist
5040 0.5399926 number dist
5400 0.3567259 number dist
4950 0.390072501 dist number
5910 0.484470299 number number
5150 0.413188501 number number
5090 0.557999899 dist number
5660 0.334452899 dist dist
5450 0.3934821 number number
5640 0.372350599 number number
5580 0.528358801 number dist
4950 0.2612919 number number
