makespan time indicator criteria
7440 0.2331168 number dist
7340 0.237631199 dist dist
7190 0.1763903 number number
6270 0.168937499 dist number
8270 0.2931889 number dist
6220 0.152236899 dist number
6190 0.1896517 dist dist
6990 0.1931171 number dist
8320 0.2223151 number dist
6140 0.191904301 dist number
7360 0.2413146 number dist
6370 0.204891299 dist number
7920 0.2987979 number dist
7360 0.272688299 dist dist
6620 0.175005799 number number
6330 0.161436201 dist dist
7010 0.2049302 dist dist
6360 0.144438501 dist number
7100 0.176852501 dist dist
7580 0.226530199 number dist
6050 0.1956654 dist number
6320 0.138314999 number number
7310 0.2206409 number number
7770 0.263699 number number
6980 0.1806721 number dist
7980 0.268559901 number number
6960 0.2535725 number dist
5890 0.103258699 dist number
6860 0.223816201 dist dist
6890 0.1792724 dist dist
6590 0.188282201 dist number
6500 0.179528199 dist number
8170 0.2136869 dist number
7690 0.2773497 number number
7740 0.2337662 dist dist
8020 0.3065375 number number
8050 0.241473901 number dist
8040 0.2411614 number number
7220 0.21324 number dist
8560 0.3121183 number number
7800 0.2652924 number dist
8200 0.2872318 number number
7120 0.2081401 number dist
7210 0.192038 number dist
7350 0.188870601 dist number
7150 0.218718501 number dist
7530 0.2685288 number number
6450 0.249105999 dist number
6390 0.2072033 number number
7810 0.2175832 number number
6270 0.1655619 dist number
6240 0.1512205 dist dist
7940 0.286214901 number number
6900 0.173066701 dist number
6430 0.2567258 dist dist
6200 0.2234705 number number
6460 0.176593799 dist number
8360 0.3269065 number number
8270 0.311607099 number number
7520 0.2227554 number number
7810 0.308257399 number number
6750 0.197747901 dist dist
6500 0.161310201 number number
6830 0.1947623 number number
7040 0.218026401 dist number
7790 0.2122692 number dist
7020 0.2003361 number number
7180 0.2424749 number dist
7760 0.2719715 number number
7360 0.219798399 number dist
6520 0.1882511 dist number
6000 0.1703679 dist dist
7050 0.188450701 dist number
7120 0.1860163 number dist
8360 0.292624299 number dist
7100 0.199093099 number dist
6940 0.2031194 dist dist
7520 0.2106676 number dist
6140 0.186343399 dist dist
7440 0.2010797 number number
6620 0.2324816 dist number
6980 0.245765801 dist number
6220 0.1257731 dist number
7380 0.2351215 number dist
6940 0.213166201 number dist
6460 0.225869199 dist dist
6730 0.181214701 dist dist
6260 0.1400569 dist number
6900 0.1637426 number number
6360 0.2105119 dist number
6140 0.1980895 dist number
6830 0.156339 number number
6710 0.1638822 dist number
6440 0.195696099 dist dist
6480 0.227116799 dist number
7110 0.2203187 number dist
7620 0.2497277 number dist
7690 0.2441082 number dist
6480 0.2000533 dist dist
7710 0.233170401 number dist
6130 0.1516991 dist dist
6270 0.2020473 dist number
7470 0.220539599 number dist
7250 0.188949099 dist number
7670 0.232072701 number number
7810 0.283574301 number dist
7360 0.2426052 number number
7730 0.267078 number dist
7440 0.168426201 number dist
6870 0.268673099 dist number
6920 0.1953173 dist number
7040 0.129513901 number dist
7240 0.1966738 number dist
6640 0.3128669 dist number
6120 0.1377811 dist dist
6650 0.203636901 number number
6970 0.189513301 dist dist
7670 0.296662499 dist number
8350 0.2353347 number number
6490 0.246638699 dist number
7290 0.2521823 number number
6620 0.206727101 dist dist
7730 0.240119099 dist dist
6820 0.189667499 dist dist
7800 0.2835049 number number
7690 0.407194499 dist number
7750 0.1926825 number number
6420 0.215184399 dist number
7660 0.222529801 dist number
7280 0.246232499 dist dist
7600 0.2132327 number dist
7430 0.2101155 number dist
8210 0.2890714 number number
6560 0.126805301 dist number
7710 0.225866901 number dist
7780 0.2135914 dist dist
6160 0.170996 number number
7440 0.268513401 number dist
7720 0.228529599 number dist
6290 0.150808501 dist dist
6800 0.205234299 dist number
7030 0.1869528 number number
7710 0.218262899 number number
7430 0.2309585 number dist
6590 0.245505899 dist number
6480 0.1555557 dist number
7610 0.2153326 dist dist
6340 0.198001199 dist dist
6250 0.174208501 number number
7530 0.202645899 number dist
7890 0.305004099 dist number
7360 0.2569612 number dist
6440 0.188204501 number number
7970 0.2561899 number dist
6950 0.237379999 number dist
7430 0.199561199 dist dist
7250 0.2093346 number dist
7190 0.2477543 number dist
6410 0.213094 dist dist
6770 0.2133945 dist number
7010 0.2308316 number dist
6290 0.226911901 dist number
8210 0.310901299 number number
7270 0.334923801 dist dist
6830 0.296090099 number dist
7620 0.2686662 number number
6850 0.2930427 dist number
7480 0.1791234 number number
6980 0.230276 dist dist
7960 0.2579655 dist dist
6920 0.2064626 number dist
6580 0.18587 dist dist
6910 0.146227201 number number
6850 0.2702392 number number
6930 0.347191401 dist number
6500 0.177470901 number dist
7080 0.245269099 dist dist
7270 0.224927099 number dist
6930 0.278972201 dist number
7440 0.291574501 number dist
6760 0.423795 number number
7440 0.2747672 number dist
7820 0.342382401 dist number
7000 0.3986676 dist number
6680 0.183919701 dist dist
7480 0.4026827 dist dist
6840 0.2980174 number dist
6510 0.2009478 number number
6840 0.259517101 dist number
7230 0.281067499 number number
8120 0.318843601 number dist
6710 0.2158558 dist number
6900 0.2000094 dist number
6860 0.210195001 number dist
6950 0.2777101 dist dist
7080 0.1638254 number number
7130 0.231236101 dist number
7210 0.196307299 number dist
6090 0.1640244 dist dist
6950 0.193557101 number number
6900 0.2020127 number dist
6750 0.165079699 number number
6740 0.211646099 number dist
6170 0.2434888 number number
6220 0.2315745 dist number
6880 0.264123599 dist dist
6140 0.243475799 number dist
8120 0.3213988 number dist
8340 0.318162 number dist
6970 0.217524099 number number
7430 0.2808999 number dist
7470 0.2850611 dist number
7010 0.1917246 number dist
6990 0.192767101 dist dist
6550 0.236350199 dist number
6050 0.199222499 dist number
7090 0.1353066 number number
7420 0.275661199 number number
7850 0.280734301 number dist
6680 0.225009501 dist number
6780 0.1534209 dist dist
7320 0.2085324 number number
6730 0.2607181 dist dist
7390 0.2492197 dist number
6220 0.168370701 dist number
6650 0.2054747 dist dist
6560 0.2274775 number dist
7390 0.249190999 number dist
6690 0.209510901 number dist
6260 0.16533 dist dist
7330 0.233857299 dist number
6420 0.156943199 dist dist
6510 0.206823501 dist dist
6650 0.187186701 dist dist
6880 0.236545301 number number
6520 0.272210601 dist number
7040 0.174358899 number dist
6920 0.1828778 dist dist
6780 0.1739888 number dist
7530 0.295467701 number number
5970 0.182131999 number number
7260 0.2123811 number number
6850 0.229558201 dist dist
6630 0.261152801 dist dist
6900 0.2162289 dist number
7190 0.2220798 dist dist
7170 0.222847301 dist dist
7170 0.205243101 number number
6750 0.1291322 number number
7540 0.216557099 number number
6820 0.262101301 number number
7070 0.264175799 number dist
7760 0.3288874 dist number
6130 0.215375801 dist number
7940 0.2434953 number number
6800 0.208228499 dist number
7040 0.301300999 dist dist
6590 0.179926901 dist dist
7730 0.290044399 number number
7470 0.2664753 number number
7550 0.250565199 number number
6770 0.184302199 dist dist
6530 0.248747299 dist number
7750 0.240812999 number dist
5860 0.129007099 dist number
7310 0.244013899 number number
6520 0.1781086 dist dist
7420 0.203516501 number dist
8160 0.2631174 number number
7040 0.209582501 number dist
7890 0.2458094 number number
6560 0.194792799 number dist
7320 0.184282099 number dist
6400 0.199040399 dist number
6990 0.2510273 number dist
6830 0.192051199 number dist
5780 0.210940199 number dist
7170 0.2239615 number number
8070 0.235966 number dist
7500 0.2556317 number number
7090 0.1935713 dist number
7160 0.222506 number dist
6260 0.202125699 dist dist
6600 0.2676108 dist number
7380 0.165815001 number number
6590 0.179456001 number number
7310 0.2594812 number dist
7420 0.2475033 number number
6940 0.121741801 dist number
6910 0.2656059 number number
6390 0.180749899 dist number
7760 0.293534101 number dist
8010 0.2562895 number dist
7100 0.201187399 dist dist
6650 0.215016501 dist dist
6740 0.2704207 dist dist
8210 0.216286599 dist dist
6620 0.2221609 number dist
7120 0.2628653 dist number
6580 0.194650201 number number
8570 0.331397 number dist
5940 0.123990101 dist dist
8150 0.281522901 number dist
6470 0.1638849 dist dist
7180 0.2291853 number dist
7410 0.316568499 number dist
6180 0.155473399 dist dist
7710 0.263507499 number dist
6420 0.2382468 dist number
6750 0.2006001 dist number
6840 0.2154116 dist number
8120 0.241852 dist dist
8710 0.307091199 number dist
7430 0.2377082 number number
6420 0.2998452 dist number
6420 0.212307299 number dist
7020 0.1996173 number number
7180 0.3847592 dist dist
6640 0.162091 dist dist
6990 0.1716073 number dist
6440 0.234654299 number dist
6210 0.2157655 dist dist
6860 0.223454899 number dist
6580 0.183173601 number dist
6960 0.2861565 dist number
7360 0.226084 number dist
7220 0.161686601 dist dist
7410 0.220833101 number number
7160 0.248040301 number number
6910 0.196213299 dist dist
6770 0.2485072 dist dist
6550 0.173911899 dist dist
6710 0.191626099 dist dist
7260 0.3154793 dist number
7160 0.216962799 number dist
7320 0.3119998 number dist
7670 0.1888847 number dist
7390 0.269604 number dist
8120 0.2529565 number number
6510 0.2714227 dist number
7000 0.2134836 number number
7870 0.2564182 number dist
6160 0.171500501 dist number
6150 0.1964411 dist number
5930 0.1944939 dist dist
6280 0.1317195 dist dist
7580 0.2823618 dist number
6980 0.270376399 dist dist
6300 0.177180999 dist number
6290 0.175262501 dist dist
6440 0.200751901 dist number
6600 0.21979 dist dist
7130 0.290151599 dist dist
7260 0.222962901 number number
7440 0.3311447 dist dist
6430 0.194834299 dist dist
7280 0.225518 number dist
7150 0.2236632 number dist
6820 0.2216606 number dist
7240 0.252527201 dist dist
6910 0.1465445 number number
6640 0.188725501 dist number
7120 0.206367101 number number
7250 0.193487499 number number
7870 0.2070698 number dist
7280 0.2470481 number number
6730 0.280437801 dist dist
7640 0.219903599 number number
6640 0.149827899 dist number
6540 0.189633001 dist number
6650 0.219536199 number dist
7080 0.2504617 dist number
7570 0.192521499 number dist
6530 0.1434382 dist number
7270 0.251808899 dist dist
7100 0.2649683 dist number
7360 0.2267187 dist number
7510 0.184844 dist dist
6310 0.176544899 number dist
8030 0.312719 number number
6020 0.2239863 dist dist
7520 0.256358001 number dist
7100 0.2550458 number dist
6300 0.231902901 dist dist
7910 0.223565401 number dist
7540 0.255498099 number dist
7830 0.233826 number dist
7680 0.1971658 number number
7350 0.2206992 number dist
7220 0.238557099 number number
6480 0.277823401 dist dist
6170 0.274802499 dist dist
6520 0.2730365 dist number
7140 0.209773001 dist number
7990 0.320139301 dist dist
6390 0.1651637 dist number
6560 0.178388901 dist dist
8150 0.285983699 number number
6570 0.1765272 dist number
6920 0.2910151 dist dist
7480 0.271114599 dist dist
6660 0.3095052 dist number
8250 0.272902899 number dist
7250 0.2769831 dist number
7780 0.219142901 number number
6780 0.196254 number dist
7250 0.224246099 number dist
6600 0.2069067 dist dist
6680 0.2401798 dist dist
6500 0.1428087 dist number
7800 0.2439492 dist number
7310 0.2484457 dist dist
7340 0.2159424 number dist
6630 0.182868599 number number
6520 0.230372 dist dist
6160 0.142331099 number number
7990 0.2817126 number dist
6550 0.1914857 dist number
6340 0.2025309 dist number
7760 0.289239801 number dist
6930 0.249214899 dist dist
6580 0.2783265 dist dist
6570 0.203343101 dist dist
6650 0.1960743 number dist
7740 0.284644699 number number
6800 0.2586896 dist number
7180 0.227205199 number number
7450 0.2407114 dist dist
7560 0.192451 number number
6600 0.163444401 dist dist
7790 0.2262728 dist number
7370 0.251096 number dist
6630 0.2355291 number number
6930 0.1815136 number dist
6540 0.2208934 number dist
6840 0.2296217 dist number
8660 0.2928669 number dist
7820 0.3137276 number number
5940 0.1381983 dist number
7290 0.2527548 number number
8230 0.2937206 number dist
6200 0.130753401 number dist
6480 0.268128499 dist number
7110 0.1899047 number dist
6830 0.1700358 dist dist
6140 0.2437359 dist number
7270 0.264939601 dist dist
6620 0.178797001 dist dist
8170 0.2163683 number dist
6750 0.232313501 dist dist
7280 0.304533201 number dist
6810 0.1827568 number dist
7350 0.323240899 dist number
7280 0.2051585 number dist
7010 0.153811001 dist dist
6640 0.259379701 dist dist
6420 0.150122601 dist dist
7570 0.2522874 number dist
6140 0.150619199 number dist
6730 0.165760101 number number
6840 0.177001199 dist dist
7910 0.255054501 number dist
7250 0.216753299 number dist
6520 0.230621901 number number
6430 0.1569063 dist number
6920 0.281945799 dist number
7880 0.241023099 number number
7650 0.286891001 dist dist
7780 0.217148999 number dist
6610 0.201951001 dist number
6880 0.226220999 dist number
8010 0.2796294 dist dist
6500 0.1985834 number dist
6670 0.297804801 number dist
8490 0.261796099 dist dist
6760 0.2331141 number number
6320 0.212857801 dist number
6950 0.2302063 dist number
6900 0.222917301 number number
7400 0.1827094 dist dist
6390 0.1422387 dist number
8150 0.268990801 number dist
7740 0.200435099 number number
7450 0.167806501 dist dist
7620 0.2904269 number number
7260 0.203515499 number number
7320 0.2352796 dist dist
7410 0.216148701 dist number
6960 0.252961 dist dist
6940 0.2181371 number dist
7080 0.209954899 number dist
6480 0.237882299 dist dist
7700 0.283845301 number number
7420 0.2414342 number number
7980 0.218356 number dist
8130 0.278862299 number dist
7740 0.2402609 number number
6870 0.248987301 number number
7600 0.2182357 number dist
6480 0.2083514 dist dist
8430 0.265221401 number dist
7600 0.263207499 number dist
7660 0.2184405 number dist
7940 0.2707312 number number
6690 0.2947171 dist dist
7460 0.217185801 number dist
7810 0.276474901 number dist
6680 0.253106599 dist dist
7620 0.230240899 dist number
6870 0.3063662 dist dist
6580 0.218887599 dist number
7140 0.19946 number number
6800 0.149567201 dist dist
6380 0.1564044 dist number
7300 0.2398886 number number
7550 0.312388799 dist dist
7960 0.2256791 number dist
7890 0.3107905 number dist
6670 0.209560001 dist number
8030 0.283051099 number number
7450 0.2048976 dist dist
6980 0.215111299 number dist
6230 0.2047164 dist dist
6420 0.195316499 dist number
7090 0.292347499 dist dist
7070 0.200462 number number
6370 0.1851075 dist number
7480 0.278724799 number number
6580 0.174122999 dist dist
8330 0.328392899 number number
7790 0.2382328 number number
7030 0.269584399 dist number
6690 0.1657253 dist number
7370 0.2636483 number number
6740 0.192260499 dist dist
7200 0.1264956 dist dist
6710 0.149802 number number
6800 0.324956601 dist number
6400 0.253055501 dist number
6710 0.246360499 dist number
7460 0.307648299 number dist
8050 0.2856386 number dist
6540 0.1532031 number number
7470 0.2417786 number number
6850 0.264167201 dist dist
7820 0.241283499 number dist
6650 0.1592927 dist dist
6430 0.1382571 number dist
6180 0.119803701 dist dist
6430 0.222915599 dist dist
5920 0.180543799 dist dist
7680 0.2471715 number dist
8070 0.238474501 number number
7950 0.2681972 number number
6640 0.118831099 dist dist
7070 0.2185859 number dist
7870 0.241121399 number number
7240 0.1901057 number dist
7840 0.304496601 number dist
7130 0.248403701 dist number
6870 0.2841329 dist number
7270 0.2346665 dist dist
6700 0.176545401 dist dist
6630 0.219058599 dist number
6720 0.244929901 dist dist
8170 0.2174244 number number
7700 0.249455699 number number
6730 0.275285699 dist number
6350 0.190435699 dist number
7050 0.2419961 dist dist
6180 0.2415626 dist dist
8270 0.288084599 dist number
6190 0.2537366 dist dist
6630 0.203269001 dist number
7950 0.269051099 number dist
6560 0.210075201 dist number
7850 0.3126622 number number
7640 0.215491399 number number
5990 0.160364999 dist dist
8150 0.3230424 number dist
7000 0.1969808 dist dist
7270 0.2839829 number number
6920 0.2306371 number number
7680 0.253296201 number number
6660 0.196577699 number number
6800 0.288348899 number number
6780 0.196054501 dist number
6850 0.2636883 dist number
5840 0.184161599 number dist
8400 0.2302106 number number
6430 0.2002327 dist dist
6770 0.2755157 dist dist
6720 0.210270099 dist number
7640 0.3242676 dist dist
6420 0.2594033 dist number
6870 0.1923862 dist number
7010 0.2043737 dist number
6810 0.235557301 number number
6290 0.1775113 dist dist
6630 0.2075508 dist dist
6130 0.167347999 number number
7120 0.239733901 dist dist
7030 0.1930602 dist dist
6610 0.220218901 dist number
7030 0.1800243 number dist
6660 0.1968375 dist dist
8600 0.2734792 number number
8150 0.2811977 dist number
6920 0.1728224 number dist
7910 0.2352104 number number
7580 0.2918856 dist number
6080 0.182701299 dist dist
8180 0.2683241 number dist
7360 0.1868858 number dist
7680 0.2536857 dist dist
6300 0.1916394 dist dist
6980 0.173462899 dist number
7200 0.216708599 dist dist
7190 0.211485899 number dist
7600 0.199594399 number dist
6120 0.164442 dist number
6670 0.361757901 dist number
7850 0.2716875 number number
6930 0.2433853 dist dist
7880 0.2107339 number dist
6570 0.2177626 dist number
7970 0.3161141 number dist
6930 0.267919 number number
8440 0.322907799 number dist
7250 0.3213445 dist number
6820 0.164374599 dist dist
8140 0.221699 number dist
7070 0.2593355 number number
5950 0.2419334 dist number
6370 0.1880713 number number
6630 0.194767999 dist number
6380 0.2533519 number number
6460 0.1975206 dist dist
6980 0.2511845 number dist
7280 0.2442359 number dist
6100 0.114156599 dist number
7410 0.235304601 number dist
6590 0.192333 dist dist
7560 0.2347638 number dist
7390 0.223824899 dist dist
7890 0.281952 number number
7370 0.2384559 number dist
8530 0.282418 number dist
6320 0.177011499 dist number
7930 0.3102612 number dist
6180 0.195472799 dist number
6720 0.274543801 dist dist
7140 0.1815421 dist number
6400 0.181854399 dist dist
7850 0.326826 number dist
6320 0.1916568 dist dist
7050 0.237858501 dist dist
7380 0.2779683 dist dist
8370 0.323968701 number number
8510 0.277457 number dist
6940 0.2402683 dist dist
6280 0.138263099 dist number
6360 0.195729301 dist number
6790 0.2191844 number dist
6330 0.194073899 number dist
7240 0.216158701 dist dist
6580 0.230581 dist dist
6980 0.193670601 number dist
6490 0.217108101 dist dist
6830 0.169134 number number
7030 0.1960634 number number
7180 0.1877911 number number
7140 0.180938399 number dist
6780 0.225028299 number dist
6180 0.2466229 dist number
6320 0.1913656 dist number
7460 0.297274499 number number
7070 0.2092358 dist number
6190 0.235812699 dist number
6790 0.220524 number dist
5730 0.238138601 dist number
6630 0.2173108 dist number
5910 0.1225645 dist number
7220 0.223229599 dist number
7460 0.217607601 number dist
6420 0.134080299 dist number
7790 0.2183929 number number
6860 0.221976799 dist number
6840 0.1866174 number number
7050 0.197611801 dist dist
6790 0.2065743 dist number
7010 0.159714999 number dist
6750 0.176013999 number number
6890 0.246890801 number number
7660 0.2857845 dist dist
6640 0.217313499 dist dist
6680 0.1833559 number number
7840 0.201362401 number dist
6790 0.143134301 dist dist
7630 0.2739661 number number
6720 0.235441 dist number
7330 0.270521801 number dist
6970 0.2146393 dist dist
6770 0.2476982 dist dist
6950 0.250620201 number dist
7060 0.208085001 dist number
8150 0.2102502 dist number
8660 0.2973042 number dist
6690 0.1506876 dist dist
7700 0.2360465 number dist
8400 0.273943701 dist number
7120 0.213085001 number number
6010 0.165156799 dist dist
6480 0.183260301 dist dist
7000 0.267137199 number dist
6710 0.1840482 dist dist
6330 0.2212876 dist number
6850 0.154810999 number number
7320 0.2556395 dist number
7600 0.2404614 number dist
7220 0.1827373 dist number
7670 0.2554486 number dist
7800 0.268368799 number dist
6150 0.1323253 dist dist
7380 0.2259407 dist number
6210 0.1484271 number dist
7160 0.256762601 number dist
7970 0.229483101 number number
6320 0.159630001 dist number
6740 0.278231899 number dist
6600 0.179584101 dist dist
6580 0.184627301 dist number
6270 0.1922892 number number
8050 0.240753099 number number
5840 0.140896701 number number
8330 0.3334986 number number
6230 0.1785913 number dist
6610 0.2134771 number number
6400 0.127922201 dist number
6430 0.1816348 number number
6090 0.1767042 dist number
6670 0.1573777 number dist
7040 0.2249099 dist dist
7790 0.270606301 number number
7060 0.2567616 dist number
6240 0.172180101 dist dist
7870 0.2292344 number dist
8350 0.294762099 number dist
6620 0.1908273 dist number
7490 0.238311699 dist number
6920 0.306762099 dist number
7020 0.291543 number number
6990 0.243060901 number dist
6800 0.249754101 dist number
5940 0.223250701 dist number
6080 0.226004299 dist dist
7850 0.193228899 number number
6610 0.2245437 dist number
6550 0.207422601 dist dist
7920 0.286492401 number number
7230 0.200720599 number dist
6230 0.2358378 dist dist
6880 0.184843501 number dist
6550 0.250128 dist number
6850 0.2223525 dist number
8790 0.3487423 number dist
7010 0.186514499 number dist
7220 0.2338777 dist dist
7030 0.2150744 number dist
7790 0.225183599 number dist
7750 0.2541936 number number
6980 0.2202192 number dist
7800 0.239103999 number number
7520 0.2618119 number dist
7130 0.2462251 dist number
6920 0.2515751 dist number
7630 0.2758892 number number
7430 0.260735 number dist
7160 0.2510446 number dist
6830 0.2084703 dist number
6800 0.2948069 dist dist
6330 0.1575734 dist dist
6700 0.244718101 dist number
7070 0.1881625 number dist
6620 0.2022938 dist dist
6990 0.186098099 number number
6600 0.145799901 number number
7120 0.251314901 dist number
7670 0.2689456 number number
7730 0.228661 number dist
6850 0.231059001 dist number
6750 0.1970648 dist dist
6420 0.251905901 dist number
7240 0.2297525 number number
6580 0.154976901 number number
7200 0.292151001 number number
8290 0.2948537 number number
6670 0.225803001 dist number
6490 0.2483276 dist number
7320 0.2214893 dist number
6140 0.206729101 dist dist
7110 0.2409531 number number
7040 0.2057361 number dist
7030 0.2008461 number dist
6420 0.1831481 dist dist
7010 0.184640799 dist number
6540 0.1612187 number dist
6270 0.1591355 number number
7630 0.228580599 number dist
7130 0.249168501 dist dist
7160 0.267704099 number number
6340 0.218664499 dist dist
6250 0.177808499 dist number
7080 0.257539601 number number
7640 0.2226165 number number
6470 0.2249463 dist dist
6970 0.2716565 dist number
7020 0.1903919 dist number
6990 0.199482899 dist dist
6760 0.1941085 number dist
7380 0.204297201 dist dist
7190 0.211334799 dist dist
7720 0.338514899 number number
6920 0.189421299 number dist
6980 0.2203786 dist dist
7540 0.2649458 number number
7240 0.223909599 number dist
6460 0.258127699 number number
6650 0.1929504 number dist
7120 0.222176499 number dist
6390 0.193431699 dist dist
6450 0.1940428 dist number
7330 0.389762399 dist dist
6990 0.171327699 dist number
6500 0.206249701 number number
7090 0.2216285 dist number
6880 0.226004501 number dist
6480 0.211531501 dist dist
6980 0.234031799 number number
6690 0.1871467 dist number
7720 0.2260451 number number
7090 0.201953299 number dist
6550 0.2184708 dist dist
6860 0.207928899 dist dist
7350 0.204258101 number dist
6940 0.269881 number dist
7030 0.291858901 number dist
8020 0.2643886 number number
6660 0.202840501 dist dist
7210 0.154460601 number number
7480 0.1924518 dist dist
6840 0.206969201 dist dist
6690 0.232458001 number number
6260 0.1382915 dist dist
7240 0.2706414 number number
7420 0.238046399 number number
7830 0.2427228 number number
7110 0.236675699 dist number
7270 0.2014851 number number
6660 0.1930672 dist dist
7770 0.2397731 dist number
6730 0.2125869 number dist
7110 0.2663961 number dist
6260 0.168229499 dist number
6530 0.1567503 number dist
