makespan time indicator criteria
7310 1.473705 dist dist
8570 1.2848713 dist number
8380 1.023837299 number number
8350 1.538391999 dist dist
9000 1.2444874 number number
8560 1.261990801 number dist
8530 0.883914499 number number
8540 0.890067699 number dist
7920 1.0829767 dist number
8770 1.541369301 dist dist
8740 1.207050999 dist number
7820 0.907247801 dist number
9020 1.088353299 number number
8850 1.2412715 number number
9210 1.365811299 number number
9130 1.6679136 dist number
8050 1.1213797 dist dist
8700 1.316491 dist dist
8000 0.9122263 number dist
8960 1.3447708 dist number
8590 0.9378365 number number
8780 1.1821489 number dist
8360 1.454649301 dist dist
7770 1.0704443 dist number
8590 0.9609862 number number
9200 1.546423301 number number
9830 1.0726324 number number
7710 0.8617585 dist dist
8310 1.430941001 number dist
8710 1.4288975 number dist
9170 1.0711875 number dist
8750 0.9077636 dist number
8750 0.877933 number dist
8190 0.8732244 dist number
8560 0.882666 number number
8280 1.5872374 dist number
8110 1.107580599 dist number
9650 1.6585712 dist dist
8270 0.900950301 number number
8810 1.631818801 dist number
8460 1.5151942 dist number
8940 1.2979023 number dist
8900 1.165549401 dist dist
9190 2.1724902 dist number
8790 1.561178101 dist number
9940 1.704505601 number number
9060 1.254042301 number dist
8770 1.0099603 dist number
8970 1.1426249 number dist
7580 1.2086417 dist dist
8210 1.087584199 dist dist
8910 1.6447372 dist number
8650 1.2312275 dist dist
8960 2.448601799 dist dist
7990 1.429793401 number number
7580 1.142569601 dist dist
8030 0.9844527 number number
9530 0.9714452 number dist
8160 1.1146773 dist dist
9540 1.7336633 dist dist
8790 1.189623999 number number
8870 1.2017066 number number
8500 1.3353283 dist number
8550 1.1874885 dist number
8720 1.1935223 number number
8180 0.9623947 dist dist
7920 1.1426099 dist number
9490 1.200892199 dist dist
8750 1.4361533 number dist
8580 1.2700755 dist dist
7900 0.8592337 dist number
9070 1.3319481 dist dist
8550 1.599636399 number dist
12530 2.2190025 number dist
8460 1.1023086 dist dist
8980 1.1827251 dist number
9090 1.278028501 dist dist
8260 1.224736999 dist number
8830 1.4370832 number number
9070 1.7215138 dist dist
7670 0.7086647 dist number
7550 1.2007601 dist number
8720 1.467088499 dist dist
8050 0.997299301 number number
7990 1.661921701 dist number
8580 1.1034604 number dist
8260 1.202663201 dist number
7450 0.8087762 dist dist
8010 1.4098608 dist dist
8930 1.6441567 number number
8490 1.094535201 number dist
8460 1.1426247 number dist
9320 1.247678101 dist number
8630 1.2743214 number number
7770 1.199736999 dist dist
7870 1.015029099 dist dist
8100 1.108205401 dist number
11020 1.7494859 number dist
9260 1.587789 dist dist
9580 1.643875199 number number
8930 1.8628574 dist number
8710 1.4966151 dist dist
8990 1.340473299 dist dist
8700 1.4149654 number number
9210 1.133033401 dist number
8450 1.0674975 number number
7810 1.2980328 dist number
10080 1.6506269 number number
8820 1.3014994 dist dist
8730 1.3671318 number dist
9610 1.4438183 dist number
8830 1.561182499 dist dist
9110 1.054132499 number number
8410 0.850006299 number dist
8710 1.1109771 dist number
8130 1.3287914 number dist
8710 1.443648101 dist dist
8840 1.381117699 dist dist
8460 1.065704301 dist number
8860 1.5626379 dist dist
8140 0.9994528 number number
8790 1.0059186 number number
8520 1.2956659 dist dist
8630 0.8651182 number dist
8950 1.390584699 number dist
7850 1.1649365 dist number
7300 0.971639201 dist number
9040 1.397198301 number number
8610 1.260997901 dist number
9600 1.849794 dist dist
10480 1.317899799 number dist
7870 0.9172229 number number
7880 1.008569 dist dist
8020 1.1425051 number number
9340 1.2728722 number dist
8320 1.013379201 dist number
9240 1.2063879 number dist
8860 1.572443601 dist dist
9240 1.4251482 dist dist
8350 0.9403074 dist dist
8640 1.0801264 number number
8840 1.0631108 number dist
8020 1.228794801 dist number
8370 0.836486299 number number
8380 0.8915251 dist number
8870 0.797558001 number dist
9540 1.120635301 number number
8780 1.061633999 number dist
8860 1.2896408 number number
8690 1.450899201 number dist
10280 1.279938899 number number
8520 1.239829501 number number
9560 1.9393356 dist number
8010 1.176792399 dist dist
8860 0.8386565 number dist
7790 1.017135999 dist dist
9680 1.442819099 number number
8850 1.410028701 dist dist
8570 1.197281599 number dist
8930 0.861363201 number number
7930 0.915427299 number dist
8740 0.8977409 number dist
7930 1.362504099 dist dist
9220 0.9474791 number dist
8170 1.007695799 number number
8090 1.418328601 number number
8150 1.1604668 dist number
8830 1.3158554 dist dist
10160 1.7305322 number number
10120 1.913638299 dist dist
8660 1.1620725 dist dist
7600 1.5299832 dist number
7940 1.1656163 dist number
9370 1.1161434 number dist
8340 1.2338925 dist dist
8820 1.0053908 dist dist
9080 0.7088434 number dist
8280 1.4628269 dist number
8450 1.0250161 dist dist
7930 1.338993901 dist number
8730 1.2718427 dist dist
9570 1.018087699 number dist
9320 1.1346752 number number
8310 1.0687498 number number
